candidate,family,threshold,budget,D_sharpe,D_sharpe_delta,D_annual_return,D_annual_return_delta,D_top10_mean_depth,D_top10_mean_depth_delta,D_max_drawdown,D_max_drawdown_delta,D_annual_turnover,V_sharpe,V_sharpe_delta,V_annual_return,V_annual_return_delta,V_top10_mean_depth,V_top10_mean_depth_delta,V_max_drawdown,V_max_drawdown_delta,V_annual_turnover,robust_score,eligible_DV_triple,DV_sharpe_delta,DV_annual_delta,DV_top10_delta,DV_trigger_days,confidence_cap,beta,max_budget
P5_061_SAFE_CLOSE,SAFE_CLOSE,0.75,0.2,1.3601714099805198,-0.07695367436079459,0.3366170791510119,-0.02854798524965596,-0.11977468809902678,-0.00028386961505988406,-0.2579467007454498,3.3306690738754696e-16,42.3855737704918,0.8683197537409209,-0.1256918128116945,0.196586855984469,-0.03897472871264496,-0.1168118148601293,0.0080639306378959,-0.28332608709588947,-0.06592628035998682,46.459259259259255,-3.8974728712644957,False,-0.09903467371645558,-0.033489376467387144,-0.005403887620928527,65,0.5,,
P5_118_SAFE_CLOSE,SAFE_CLOSE,0.8,0.2,1.3239329548003187,-0.11319212954099567,0.32605241815004815,-0.03911264625061972,-0.12005315178872203,-0.000562333304755136,-0.25794670074544956,5.551115123125783e-16,43.62491803278689,0.9702267663072914,-0.023784800245323923,0.22460296898214316,-0.01095861571497081,-0.11923327256402216,0.005642472934003037,-0.21739980673590253,1.1102230246251565e-16,46.87407407407407,-3.911264625061972,False,-0.07210198017465541,-0.026028046250692327,-0.0017412229956834946,41,0.5,,
P5_100_RA_CLOSE,RA_CLOSE,0.75,0.2,1.5227153473627821,0.08559026302146777,0.3844921883180714,0.019327123917403544,-0.11074764052185157,0.008743177962115323,-0.2153188384949939,0.04262786225045623,41.228852459016395,0.8684872257809094,-0.12552434077170593,0.19643999333381523,-0.039121591363298736,-0.11609813609279981,0.008777609405225387,-0.2821141900707318,-0.06471438333482915,47.08148148148148,-3.9121591363298736,False,-0.011075696809005997,-0.008388312704852963,0.004453015638921809,201,1.5,0.25,
P5_103_RA_CLOSE,RA_CLOSE,0.75,0.2,1.5227153473627821,0.08559026302146777,0.3844921883180714,0.019327123917403544,-0.11074764052185157,0.008743177962115323,-0.2153188384949939,0.04262786225045623,41.228852459016395,0.8684872257809094,-0.12552434077170593,0.19643999333381523,-0.039121591363298736,-0.11609813609279981,0.008777609405225387,-0.2821141900707318,-0.06471438333482915,47.08148148148148,-3.9121591363298736,False,-0.011075696809005997,-0.008388312704852963,0.004453015638921809,201,1.5,0.5,
P5_014_RA_CLOSE,RA_CLOSE,0.7,0.35,1.3369712592579144,-0.10015382508339998,0.325604087546556,-0.03956097685411186,-0.12121286747456476,-0.0017220489905978714,-0.2602163397401107,-0.0022696389946605944,42.736721311475414,0.9609666436164755,-0.03304492293613981,0.22259679650762965,-0.012964788189484322,-0.1157854531196836,0.009090292378341594,-0.2724315358009205,-0.055031729065017854,46.12222222222222,-3.9560976854111862,False,-0.07070989708892594,-0.027199078682124567,-0.005752185472343352,78,0.5,0.75,
P5_008_RA_CLOSE,RA_CLOSE,0.7,0.35,1.3369712592579144,-0.10015382508339998,0.325604087546556,-0.03956097685411186,-0.12121286747456476,-0.0017220489905978714,-0.2602163397401107,-0.0022696389946605944,42.736721311475414,0.9156832745241487,-0.0783282920284667,0.21081494698620595,-0.024746637710908015,-0.11556210614349338,0.009313639354531819,-0.27019806603901986,-0.05279825930311721,46.12222222222222,-3.9560976854111862,False,-0.0920099313786995,-0.032678828723309516,-0.0055288384961532655,78,0.5,0.25,
P5_011_RA_CLOSE,RA_CLOSE,0.7,0.35,1.3369712592579144,-0.10015382508339998,0.325604087546556,-0.03956097685411186,-0.12121286747456476,-0.0017220489905978714,-0.2602163397401107,-0.0022696389946605944,42.736721311475414,0.9156832745241487,-0.0783282920284667,0.21081494698620595,-0.024746637710908015,-0.11556210614349338,0.009313639354531819,-0.27019806603901986,-0.05279825930311721,46.12222222222222,-3.9560976854111862,False,-0.0920099313786995,-0.032678828723309516,-0.0055288384961532655,78,0.5,0.5,
P5_025_RA_CLOSE,RA_CLOSE,0.7,0.2,1.5576182844047315,0.12049320006341713,0.40255857285081054,0.037393508450142665,-0.11300491728953663,0.006485901194430266,-0.25794670074544945,6.661338147750939e-16,40.23737704918033,0.8640501974138829,-0.12996136913873246,0.19566088149566752,-0.03990070320144645,-0.11615061670770226,0.008725128790322945,-0.28211419007073146,-0.06471438333482882,46.044444444444444,-3.9900703201446452,False,0.008354535226698934,0.0006319927185434171,0.0008208021716691327,147,1.0,0.25,
P5_028_RA_CLOSE,RA_CLOSE,0.7,0.2,1.5576182844047315,0.12049320006341713,0.40255857285081054,0.037393508450142665,-0.11300491728953663,0.006485901194430266,-0.25794670074544945,6.661338147750939e-16,40.23737704918033,0.8640501974138829,-0.12996136913873246,0.19566088149566752,-0.03990070320144645,-0.11615061670770226,0.008725128790322945,-0.28211419007073146,-0.06471438333482882,46.044444444444444,-3.9900703201446452,False,0.008354535226698934,0.0006319927185434171,0.0008208021716691327,147,1.0,0.5,
P5_127_RA_CLOSE,RA_CLOSE,0.8,0.2,1.3180093529695744,-0.11911573137173992,0.3246119150457569,-0.040553149354910945,-0.12044672443048235,-0.0009559059465154562,-0.25794670074544956,5.551115123125783e-16,43.707540983606556,0.9829286685999931,-0.011082897952622295,0.22936616700961432,-0.006195417687499649,-0.11923327256402212,0.005642472934003079,-0.2173998067359023,3.3306690738754696e-16,46.77037037037037,-4.0553149354910945,False,-0.06999212805700994,-0.02459807586267093,-0.002134795637444009,41,0.5,0.75,
P5_121_RA_CLOSE,RA_CLOSE,0.8,0.2,1.3180093529695744,-0.11911573137173992,0.3246119150457569,-0.040553149354910945,-0.12044672443048235,-0.0009559059465154562,-0.25794670074544956,5.551115123125783e-16,43.707540983606556,0.9560425250612589,-0.03796904149135649,0.22199996449619497,-0.013561620200919,-0.12123216372544007,0.0036435817725851277,-0.2173998067359023,3.3306690738754696e-16,46.87407407407407,-4.0553149354910945,False,-0.08230976889957842,-0.02800868656628408,-0.004133686798861891,41,0.5,0.25,
P5_124_RA_CLOSE,RA_CLOSE,0.8,0.2,1.3180093529695744,-0.11911573137173992,0.3246119150457569,-0.040553149354910945,-0.12044672443048235,-0.0009559059465154562,-0.25794670074544956,5.551115123125783e-16,43.707540983606556,0.9560425250612589,-0.03796904149135649,0.22199996449619497,-0.013561620200919,-0.12123216372544007,0.0036435817725851277,-0.2173998067359023,3.3306690738754696e-16,46.87407407407407,-4.0553149354910945,False,-0.08230976889957842,-0.02800868656628408,-0.004133686798861891,41,0.5,0.5,
P5_036_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.7,,1.6075469385005436,0.17042185415922928,0.42294807840213955,0.05778301400147168,-0.1126211466691562,0.006869671814810699,-0.25794670074544956,5.551115123125783e-16,39.78528323489653,0.8649743944809427,-0.12903717207167265,0.19489964895389655,-0.040661935743217414,-0.11715740193498203,0.00771834356304317,-0.28968295546012834,-0.0722831487242257,46.31860342374517,-4.066193574321741,False,0.03886271270860786,0.010799010907582174,0.0011291928818028818,147,1.0,,0.35
P5_037_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.7,,1.6020611076668172,0.16493602332550283,0.4165844393397893,0.05141937493912141,-0.11195445326944722,0.007536365214519669,-0.2579467007454497,4.440892098500626e-16,40.016446775847506,0.8672507961934174,-0.12676077035919797,0.19395378927808515,-0.041607795419028815,-0.11692378012785527,0.007951965370169928,-0.2861679023904188,-0.06876809565451614,46.169433462493096,-4.1607795419028815,False,0.03666888915513611,0.007056722580154107,0.002037895380981314,147,1.0,,0.5
P5_072_RA_CLOSE,RA_CLOSE,0.75,0.5,1.3369276468707094,-0.10019743747060494,0.3227712726254284,-0.0423937917752395,-0.12356326083141164,-0.004072442347444749,-0.2670121334732728,-0.009065432727822675,43.17049180327869,1.007340035128453,0.013328468575837582,0.2352977858212859,-0.0002637988758280585,-0.11548285550282503,0.009392889995200174,-0.2615694727571888,-0.044169666021286136,45.37037037037037,-4.23937917752395,False,-0.05014968438851053,-0.022853472882586212,-0.0064705285983306104,65,0.5,0.75,
P5_066_RA_CLOSE,RA_CLOSE,0.75,0.5,1.3369276468707094,-0.10019743747060494,0.3227712726254284,-0.0423937917752395,-0.12356326083141164,-0.004072442347444749,-0.2670121334732728,-0.009065432727822675,43.17049180327869,0.9435557409499714,-0.050455825602643944,0.21844288012160495,-0.017118704575509014,-0.12644309145911983,-0.0015673459610946322,-0.2582143523513992,-0.04081454561549658,45.37037037037037,-4.23937917752395,False,-0.08001478153011998,-0.030647233751379455,-0.010644824304373024,65,0.5,0.25,
P5_069_RA_CLOSE,RA_CLOSE,0.75,0.5,1.3369276468707094,-0.10019743747060494,0.3227712726254284,-0.0423937917752395,-0.12356326083141164,-0.004072442347444749,-0.2670121334732728,-0.009065432727822675,43.17049180327869,0.9435557409499714,-0.050455825602643944,0.21844288012160495,-0.017118704575509014,-0.12644309145911983,-0.0015673459610946322,-0.2582143523513992,-0.04081454561549658,45.37037037037037,-4.23937917752395,False,-0.08001478153011998,-0.030647233751379455,-0.010644824304373024,65,0.5,0.5,
P5_038_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.7,,1.594355934384014,0.15723085004269954,0.410143066932257,0.04497800253158912,-0.12214421039555803,-0.002653391911591141,-0.2579467007454499,2.220446049250313e-16,40.24761031679848,0.8684795327681051,-0.12553203378451028,0.19292124042756087,-0.0426403442695531,-0.11748633334525405,0.007389412152771155,-0.28265560256683664,-0.065255795830934,46.020263501241025,-4.26403442695531,False,0.03279191270230064,0.0032276350088471517,-0.0042336216376697156,147,1.0,,0.65
P5_165_RA_CLOSE,RA_CLOSE,0.8,0.5,1.3622629287117352,-0.07486215562957921,0.3218826110325901,-0.04328245336807779,-0.10994685993120305,0.00954395855276384,-0.20387266758040767,0.054074033165042446,43.79016393442623,1.0540054902770297,0.059993923724414366,0.24379752921197628,0.008235944514862314,-0.11040665124359805,0.014469094254427148,-0.21739980673590242,2.220446049250313e-16,47.18518518518518,-4.328245336807779,False,-0.015413988799462652,-0.01942696306574776,0.013144311440993234,129,1.5,0.75,
P5_159_RA_CLOSE,RA_CLOSE,0.8,0.5,1.3622629287117352,-0.07486215562957921,0.3218826110325901,-0.04328245336807779,-0.10994685993120305,0.00954395855276384,-0.20387266758040767,0.054074033165042446,43.79016393442623,0.9863806303015823,-0.00763093625103306,0.22538560969500576,-0.010175975002108206,-0.11040665124359798,0.014469094254427217,-0.21739980673590242,2.220446049250313e-16,47.44444444444444,-4.328245336807779,False,-0.04662718713276859,-0.02790785344621005,0.013144311440993234,129,1.5,0.25,
P5_162_RA_CLOSE,RA_CLOSE,0.8,0.5,1.3622629287117352,-0.07486215562957921,0.3218826110325901,-0.04328245336807779,-0.10994685993120305,0.00954395855276384,-0.20387266758040767,0.054074033165042446,43.79016393442623,0.9863806303015823,-0.00763093625103306,0.22538560969500576,-0.010175975002108206,-0.11040665124359798,0.014469094254427217,-0.21739980673590242,2.220446049250313e-16,47.44444444444444,-4.328245336807779,False,-0.04662718713276859,-0.02790785344621005,0.013144311440993234,129,1.5,0.5,
P5_005_SAFE_CLOSE,SAFE_CLOSE,0.7,0.35,1.3265112908311232,-0.11061379351019118,0.32167343171312357,-0.0434916326875443,-0.11995462588768506,-0.00046380740371816664,-0.2579467007454497,4.440892098500626e-16,43.02590163934427,0.8913676963315521,-0.10264387022106325,0.20053916659063886,-0.035022418106475106,-0.11578545311968343,0.009090292378341774,-0.27243153580091994,-0.0550317290650173,46.666666666666664,-4.34916326875443,False,-0.10701762991360586,-0.03957739321772258,-0.005078009466218364,78,0.5,,
P5_018_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.7,,1.4206716412683047,-0.016453443073009666,0.3571885633195988,-0.007976501081069065,-0.11493303802111252,0.004557780462854377,-0.2579467007454498,3.3306690738754696e-16,41.76981353920159,0.851173917725478,-0.14283764882713734,0.19195481772372291,-0.04360676697339105,-0.1172236160876378,0.007652129410387398,-0.2896829554601281,-0.07228314872422548,46.51982886238406,-4.360676697339105,False,-0.073174470209731,-0.02483065734483314,-0.0008493005526010733,78,0.5,,0.35
P5_043_RA_CLOSE,RA_CLOSE,0.7,0.2,1.4196016208792148,-0.017523463462099542,0.35147283772879945,-0.013692226671868424,-0.11444799807717188,0.005042820406795018,-0.21531883849499378,0.04262786225045634,41.39409836065574,0.8512571373041684,-0.14275442924844695,0.19184168912744037,-0.043719895569673595,-0.1150025948879837,0.0098731506100415,-0.2821141900707319,-0.06471438333482926,47.49629629629629,-4.3719895569673595,False,-0.07574678980713045,-0.02789050437384688,0.0044339696995597255,231,1.5,0.25,
P5_046_RA_CLOSE,RA_CLOSE,0.7,0.2,1.4196016208792148,-0.017523463462099542,0.35147283772879945,-0.013692226671868424,-0.11444799807717188,0.005042820406795018,-0.21531883849499378,0.04262786225045634,41.39409836065574,0.8512571373041684,-0.14275442924844695,0.19184168912744037,-0.043719895569673595,-0.1150025948879837,0.0098731506100415,-0.2821141900707319,-0.06471438333482926,47.49629629629629,-4.3719895569673595,False,-0.07574678980713045,-0.02789050437384688,0.0044339696995597255,231,1.5,0.5,
P5_024_SAFE_CLOSE,SAFE_CLOSE,0.7,0.5,1.3818957297216308,-0.05522935461968359,0.3313248871694694,-0.033840177231198476,-0.11812222668840851,0.0013685917955583854,-0.2579467007454497,4.440892098500626e-16,43.17049180327869,0.8767021384997556,-0.11730942805285971,0.19177581651129239,-0.04378576818582158,-0.11329334582656,0.011582399671465196,-0.26156947275718867,-0.044169666021286025,46.407407407407405,-4.378576818582158,False,-0.08255994518944498,-0.03856269022351233,0.0008272623157098702,147,1.0,,
P5_023_SAFE_CLOSE,SAFE_CLOSE,0.7,0.35,1.4254316599272525,-0.011693424414061848,0.3506624060253887,-0.014502658375279198,-0.11812692238335894,0.0013638961006079559,-0.2579467007454498,3.3306690738754696e-16,42.364918032786896,0.8619326956439137,-0.13207887090870163,0.18997742562725373,-0.04558415906986024,-0.11395639999500344,0.01091934550302176,-0.2724315358009203,-0.05503172906501763,46.48518518518519,-4.558415906986024,False,-0.06465902088143127,-0.029203834557261388,-0.0007061865813083601,147,1.0,,
P5_119_SAFE_CLOSE,SAFE_CLOSE,0.8,0.35,1.3130573862298545,-0.1240676981114599,0.31948167182961473,-0.04568339257105314,-0.12039317882287275,-0.0009023603389058527,-0.2579467007454499,2.220446049250313e-16,43.810819672131146,0.9734348607778069,-0.020576705774808413,0.22378885651976677,-0.011772728177347203,-0.11829604789806462,0.006579697599960577,-0.21739980673590253,1.1102230246251565e-16,46.64074074074073,-4.568339257105314,False,-0.07679527625727878,-0.029938574565548715,-0.0011440253638766162,41,0.5,,
P5_063_SAFE_CLOSE,SAFE_CLOSE,0.75,0.5,1.3287667947971578,-0.1083582895441566,0.31941592442244326,-0.04574913997822461,-0.12122480837384386,-0.001733989889876969,-0.2579467007454498,3.3306690738754696e-16,43.37704918032787,0.9072529683666755,-0.0867585981859399,0.20354631122898592,-0.03201527346812805,-0.115482855502825,0.009392889995200202,-0.2615694727571888,-0.044169666021286136,46.148148148148145,-4.574913997822461,False,-0.09872100407553064,-0.03937744695278633,-0.004827025278929642,65,0.5,,
P5_019_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.7,,1.4247132823300515,-0.012411802011262907,0.3555951449717245,-0.009569919428943363,-0.11419844208871033,0.005292376395256565,-0.25794670074544956,5.551115123125783e-16,41.966244166072535,0.8478855149509084,-0.146126051601707,0.18979731781271858,-0.04576426688439539,-0.11701837800517137,0.007857367492853831,-0.28616790239041845,-0.0687680956545158,46.45689837483437,-4.576426688439539,False,-0.07252603522297862,-0.026696344046183818,2.492256638098045e-05,78,0.5,,0.5
P5_022_SAFE_CLOSE,SAFE_CLOSE,0.7,0.2,1.4591196531685824,0.021994568827268024,0.36983573924124635,0.0046706748405784815,-0.12090488288446757,-0.0014140644005006808,-0.25794670074544956,5.551115123125783e-16,41.559344262295085,0.8436374097035463,-0.15037415684906907,0.18786137884733,-0.04770020584978396,-0.1146223051838641,0.010253440314161102,-0.28332608709588947,-0.06592628035998682,46.56296296296296,-4.770020584978396,False,-0.05351435608558508,-0.02016220472417607,-0.0031175985475928314,147,1.0,,
P5_020_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.7,,1.4271136332377445,-0.010011451103569824,0.35391348150391444,-0.011251582896753431,-0.11369597120525543,0.0057948472787114624,-0.25794670074544945,6.661338147750939e-16,42.16267479294348,0.8438192679891561,-0.15019229856345928,0.18758335755126043,-0.047978227145853536,-0.11681337334195459,0.008062372156070613,-0.28265560256683675,-0.0652557958309341,46.39396788728467,-4.797822714585354,False,-0.07308445823444365,-0.02863543137415081,0.0006669502953300099,78,0.5,,0.65
P5_128_RA_CLOSE,RA_CLOSE,0.8,0.35,1.303273997061252,-0.13385108728006245,0.3170114590369333,-0.048153605363734586,-0.12106735482899773,-0.0015765363450308406,-0.26021633974011094,-0.0022696389946608164,43.95540983606558,0.9963609329350701,0.002349366382454754,0.2321746796678681,-0.003386905029245879,-0.11829604789806462,0.006579697599960577,-0.21739980673590242,2.220446049250313e-16,46.459259259259255,-4.815360536373459,False,-0.07241160211899,-0.027402575241585403,-0.001818201370001521,41,0.5,0.75,
P5_122_RA_CLOSE,RA_CLOSE,0.8,0.35,1.303273997061252,-0.13385108728006245,0.3170114590369333,-0.048153605363734586,-0.12106735482899773,-0.0015765363450308406,-0.26021633974011094,-0.0022696389946608164,43.95540983606558,0.9496721133696233,-0.04433945318299204,0.21933120648284876,-0.016230378214265206,-0.12180522810795727,0.003070517390067931,-0.21739980673590242,2.220446049250313e-16,46.64074074074074,-4.815360536373459,False,-0.09379131576705779,-0.03333001883837783,-0.005327381579894097,41,0.5,0.25,
P5_125_RA_CLOSE,RA_CLOSE,0.8,0.35,1.303273997061252,-0.13385108728006245,0.3170114590369333,-0.048153605363734586,-0.12106735482899773,-0.0015765363450308406,-0.26021633974011094,-0.0022696389946608164,43.95540983606558,0.9496721133696233,-0.04433945318299204,0.21933120648284876,-0.016230378214265206,-0.12180522810795727,0.003070517390067931,-0.21739980673590242,2.220446049250313e-16,46.64074074074074,-4.815360536373459,False,-0.09379131576705779,-0.03333001883837783,-0.005327381579894097,41,0.5,0.5,
P5_015_RA_CLOSE,RA_CLOSE,0.7,0.5,1.3142959994100778,-0.12282908493123657,0.3158594064824187,-0.049305657918249146,-0.12356326083141167,-0.004072442347444777,-0.2670121334732728,-0.009065432727822675,43.17049180327869,1.002694696698797,0.008683130146181717,0.23347318155146635,-0.0020884031456476215,-0.11519031266926634,0.009685432828758861,-0.2615694727571888,-0.044169666021286136,45.888888888888886,-4.930565791824915,False,-0.06446912064035981,-0.027428170014356823,-0.006470528598330749,78,0.5,0.75,
P5_009_RA_CLOSE,RA_CLOSE,0.7,0.5,1.3142959994100778,-0.12282908493123657,0.3158594064824187,-0.049305657918249146,-0.12356326083141167,-0.004072442347444777,-0.2670121334732728,-0.009065432727822675,43.17049180327869,0.9388054784783338,-0.05520608807428151,0.2166431714949737,-0.018918413202140272,-0.1261505486255612,-0.0012748031275359867,-0.2582143523513992,-0.04081454561549658,45.888888888888886,-4.930565791824915,False,-0.09431226665593817,-0.035194146525258985,-0.01064482430437319,78,0.5,0.25,
P5_012_RA_CLOSE,RA_CLOSE,0.7,0.5,1.3142959994100778,-0.12282908493123657,0.3158594064824187,-0.049305657918249146,-0.12356326083141167,-0.004072442347444777,-0.2670121334732728,-0.009065432727822675,43.17049180327869,0.9388054784783338,-0.05520608807428151,0.2166431714949737,-0.018918413202140272,-0.1261505486255612,-0.0012748031275359867,-0.2582143523513992,-0.04081454561549658,45.888888888888886,-4.930565791824915,False,-0.09431226665593817,-0.035194146525258985,-0.01064482430437319,78,0.5,0.5,
P5_081_SAFE_CLOSE,SAFE_CLOSE,0.75,0.5,1.4281267880302253,-0.00899829631108906,0.34537630058775304,-0.019788763812914834,-0.113957897171443,0.005532921312523892,-0.2579467007454497,4.440892098500626e-16,43.58360655737705,0.8542493475896437,-0.1397622189629717,0.18597291535362048,-0.049588669343493486,-0.11329334582655992,0.01158239967146528,-0.26156947275718867,-0.044169666021286025,46.407407407407405,-4.9588669343493486,False,-0.06745943638448071,-0.03389069914155107,0.001310280216717058,126,1.0,,
P5_075_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.75,,1.4217100805810963,-0.015415003760218093,0.3593315575880862,-0.005833506812581657,-0.11534772290246745,0.004143095581499445,-0.2579467007454497,4.440892098500626e-16,41.61774914333648,0.827064110780064,-0.16694745577255132,0.1858320523840793,-0.049729532313034674,-0.11745702688404587,0.00741871861397933,-0.29314136465328666,-0.07574155791738402,46.54785278347667,-4.9729532313034674,False,-0.08342778383880467,-0.026630253508159063,-0.001417316122910628,65,0.5,,0.35
P5_080_SAFE_CLOSE,SAFE_CLOSE,0.75,0.35,1.4524934298502379,0.01536834550892352,0.35904615020918884,-0.00611891419147903,-0.11370274895479016,0.005788069529176737,-0.2579467007454498,3.3306690738754696e-16,42.90196721311475,0.8416426351767639,-0.1523689313758515,0.1846480056339863,-0.050913579063127656,-0.11395639999500347,0.010919345503021732,-0.2724315358009203,-0.05503172906501763,46.48518518518519,-5.091357906312766,False,-0.05911937362162378,-0.027346368454949976,3.667523130213013e-05,126,1.0,,
P5_076_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.75,,1.4268962218695724,-0.010228862471741929,0.35869528663026706,-0.006469777770400809,-0.11467364032429048,0.004817178159676416,-0.25794670074545,1.1102230246251565e-16,41.749009314836655,0.8216378715650731,-0.1723736949875423,0.18335686454836297,-0.052204720148750994,-0.11735158070284146,0.007524164795183738,-0.2911056137675373,-0.07370580703163465,46.496932547823825,-5.220472014875099,False,-0.08309297988534436,-0.02814823061569971,-0.0006692777050223975,65,0.5,,0.5
P5_120_SAFE_CLOSE,SAFE_CLOSE,0.8,0.5,1.2979482305777024,-0.139176853763612,0.3127245045064466,-0.05244055989422125,-0.12190871178703074,-0.002417893303063842,-0.2579467007454499,2.220446049250313e-16,43.99672131147541,0.9747290695200106,-0.019282497032604762,0.22283600262995518,-0.012725582067158792,-0.1110658889006965,0.013809856597328696,-0.21739980673590242,2.220446049250313e-16,46.407407407407405,-5.244055989422125,False,-0.0845823030753774,-0.034019508932401354,-0.00041005867680099506,41,0.5,,
P5_079_SAFE_CLOSE,SAFE_CLOSE,0.75,0.2,1.468436768457928,0.03131168411661367,0.3724514747963259,0.007286410395658027,-0.11622058404922246,0.0032702344347444318,-0.2579467007454499,2.220446049250313e-16,42.220327868852465,0.8258164008974139,-0.16819516565520143,0.18302793785053795,-0.05253364684657602,-0.11681181486012922,0.008063930637895983,-0.28332608709588947,-0.06592628035998682,46.56296296296296,-5.253364684657602,False,-0.05667556632825144,-0.02112146649557034,-0.0021146113283060097,126,1.0,,
P5_077_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.75,,1.430910655564832,-0.0062144287764822614,0.35799365046556497,-0.007171413935102899,-0.11412725268268824,0.005363565801278655,-0.2579467007454497,4.440892098500626e-16,41.88026948633683,0.8156677872768682,-0.17834377927574718,0.18084585461406233,-0.05471573008305164,-0.11724620564857798,0.0076295398494472255,-0.2890707119971633,-0.07167090526126063,46.446012312170964,-5.471573008305164,False,-0.08360769488035125,-0.029718402389023346,-4.896214748942307e-05,65,0.5,,0.65
P5_006_SAFE_CLOSE,SAFE_CLOSE,0.7,0.5,1.2984937505026384,-0.13863133383867599,0.3102462591085082,-0.054918805292159645,-0.12168372155607154,-0.0021929030721046516,-0.25794670074545,1.1102230246251565e-16,43.58360655737705,0.9023631999533958,-0.0916483665992196,0.20176860567199406,-0.03379297902511991,-0.11519031266926645,0.00968543282875875,-0.2615694727571888,-0.044169666021286136,46.666666666666664,-5.4918805292159645,False,-0.11736327295242388,-0.04511153641259802,-0.004827025278929642,78,0.5,,
P5_171_TIEBREAK,TIEBREAK,0.8,,1.3111556507832998,-0.1259694335580146,0.3100720258986265,-0.05509303850204139,-0.12318660700337332,-0.003695788519406426,-0.2025677824370392,0.05537891830841091,47.50819672131148,0.8409391591463541,-0.15307240740626127,0.1807010653791672,-0.054860519317946776,-0.10687884563571567,0.017996899862309526,-0.21739980673590253,1.1102230246251565e-16,48.74074074074074,-5.509303850204139,False,-0.13670220838362712,-0.055054714308800046,0.013414653066905202,129,1.5,,
P5_129_RA_CLOSE,RA_CLOSE,0.8,0.5,1.284869273501293,-0.15225581084002138,0.30926769068426263,-0.05589737371640524,-0.12285039718531712,-0.00335957870135023,-0.2670121334732728,-0.009065432727822675,44.20327868852459,1.0084937433143912,0.014482176761775878,0.2348871177370513,-0.0006744669600626807,-0.11106588890069642,0.013809856597328779,-0.21739980673590253,1.1102230246251565e-16,46.148148148148145,-5.589737371640524,False,-0.07729309388933059,-0.030349259822382013,-0.0013517440750874243,41,0.5,0.75,
P5_123_RA_CLOSE,RA_CLOSE,0.8,0.5,1.284869273501293,-0.15225581084002138,0.30926769068426263,-0.05589737371640524,-0.12285039718531712,-0.00335957870135023,-0.2670121334732728,-0.009065432727822675,44.20327868852459,0.9424175566550087,-0.05159400989760665,0.21660709893147945,-0.01895448576563452,-0.11106588890069644,0.013809856597328765,-0.21739980673590253,1.1102230246251565e-16,46.407407407407405,-5.589737371640524,False,-0.10751024984207147,-0.03875815753663714,-0.0013517440750874243,41,0.5,0.25,
P5_126_RA_CLOSE,RA_CLOSE,0.8,0.5,1.284869273501293,-0.15225581084002138,0.30926769068426263,-0.05589737371640524,-0.12285039718531712,-0.00335957870135023,-0.2670121334732728,-0.009065432727822675,44.20327868852459,0.9424175566550087,-0.05159400989760665,0.21660709893147945,-0.01895448576563452,-0.11106588890069644,0.013809856597328765,-0.21739980673590253,1.1102230246251565e-16,46.407407407407405,-5.589737371640524,False,-0.10751024984207147,-0.03875815753663714,-0.0013517440750874243,41,0.5,0.5,
P5_093_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.75,,1.5295771383544619,0.09245205401314749,0.399934039669672,0.03476897526900413,-0.11368792933649621,0.00580288914747068,-0.2579467007454499,2.220446049250313e-16,40.43099124513658,0.8068163820464364,-0.187195184506179,0.17899841759088897,-0.056563167106225,-0.11745702688404573,0.007418718613979469,-0.29314136465328644,-0.0757415579173838,46.31102062310057,-5.6563167106225,False,-0.029668118317592196,-0.008827598468650333,0.0003620638370183116,126,1.0,,0.35
P5_094_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.75,,1.5259779073536426,0.08885282301232822,0.39577856647825715,0.030613502077589283,-0.11313373986551944,0.006357078618447448,-0.2579467007454499,2.220446049250313e-16,40.5847884298204,0.808367476821522,-0.18564408973109336,0.17828964294850058,-0.057271941748613386,-0.11814752604645733,0.006728219451567874,-0.2911056137675372,-0.07370580703163454,46.15860089014366,-5.727194174861339,False,-0.03092659125411701,-0.01131751585764973,0.001058122836148645,126,1.0,,0.5
P5_095_DYNAMIC_CLOSE,DYNAMIC_CLOSE,0.75,,1.520994244167315,0.08386915982600063,0.39156572014414004,0.026400655743472168,-0.11270889892999791,0.006781919553968979,-0.25794670074544956,5.551115123125783e-16,40.738585614504224,0.8092021607062618,-0.18480940584635352,0.17751831899117776,-0.05804326570593621,-0.11804215099219392,0.006833594505831278,-0.2890707119971627,-0.07167090526126008,46.00618115718675,-5.804326570593621,False,-0.033278297927657574,-0.013869327552500144,0.0016254548411742675,126,1.0,,0.65
