candidate,date,threshold,leg,budget,winner,winner_risk,diversifier,diversifier_risk
COND_QM2_T75_W25,2026-06-09,0.75,QM2,0.25,513100.SH,0.8125,159915.SZ,0.6875
COND_QM2_T75_W25,2026-06-10,0.75,QM2,0.25,513100.SH,0.8125,159915.SZ,0.6875
COND_QM2_T75_W25,2026-06-11,0.75,QM2,0.25,513100.SH,0.796875,159915.SZ,0.75
COND_QM2_T75_W25,2026-06-12,0.75,QM2,0.25,513100.SH,0.8125,510300.SH,0.46875
COND_QM2_T75_W25,2026-06-15,0.75,QM2,0.25,513100.SH,0.8125,159915.SZ,0.71875
COND_QM2_T75_W25,2026-06-16,0.75,QM2,0.25,513100.SH,0.8125,159915.SZ,0.71875
COND_QM2_T75_W25,2026-06-17,0.75,QM2,0.25,513100.SH,0.8125,159915.SZ,0.71875
COND_QM2_T75_W25,2026-06-23,0.75,QM2,0.25,159915.SZ,0.78125,510300.SH,0.4375
COND_QM2_T75_W25,2026-06-25,0.75,QM2,0.25,159915.SZ,0.75,510300.SH,0.5
COND_QM2_T75_W25,2026-06-26,0.75,QM2,0.25,159915.SZ,0.75,510300.SH,0.5625
COND_QM2_T75_W25,2026-07-01,0.75,QM2,0.25,159915.SZ,0.78125,510300.SH,0.5625
COND_QM2_T75_W25,2026-07-02,0.75,QM2,0.25,159915.SZ,0.8125,510300.SH,0.484375
COND_QM2_T75_W25,2026-07-09,0.75,QM2,0.25,159915.SZ,0.8125,510300.SH,0.59375
COND_QM2_T75_W50,2013-06-05,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.59375
COND_QM2_T75_W50,2013-06-06,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.625
COND_QM2_T75_W50,2013-06-07,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.59375
COND_QM2_T75_W50,2013-06-13,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.625
COND_QM2_T75_W50,2013-06-14,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.59375
COND_QM2_T75_W50,2013-06-17,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.6354166666666667
COND_QM2_T75_W50,2013-06-18,0.75,QM2,0.5,159915.SZ,0.84375,510300.SH,0.6979166666666667
COND_QM2_T75_W50,2013-06-19,0.75,QM2,0.5,159915.SZ,0.8333333333333333,510300.SH,0.6666666666666667
COND_QM2_T75_W50,2013-06-20,0.75,QM2,0.5,159915.SZ,0.8333333333333333,510300.SH,0.6666666666666667
COND_QM2_T75_W50,2013-06-21,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.6666666666666667
COND_QM2_T75_W50,2013-06-25,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.7083333333333333
COND_QM2_T75_W50,2013-06-26,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.7083333333333333
COND_QM2_T75_W50,2013-07-01,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.6666666666666667
COND_QM2_T75_W50,2013-07-02,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.6666666666666667
COND_QM2_T75_W50,2013-07-03,0.75,QM2,0.5,159915.SZ,0.9375,510300.SH,0.6041666666666667
COND_QM2_T75_W50,2013-07-04,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.6666666666666667
COND_QM2_T75_W50,2013-07-05,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.6666666666666667
COND_QM2_T75_W50,2013-07-16,0.75,QM2,0.5,159915.SZ,0.875,510300.SH,0.6666666666666667
COND_QM2_T75_W50,2013-07-17,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.6354166666666667
COND_QM2_T75_W50,2013-07-18,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.6770833333333333
COND_QM2_T75_W50,2013-07-22,0.75,QM2,0.5,159915.SZ,0.9375,510300.SH,0.6458333333333333
COND_QM2_T75_W50,2013-07-23,0.75,QM2,0.5,159915.SZ,0.8333333333333333,510300.SH,0.75
COND_QM2_T75_W50,2013-07-24,0.75,QM2,0.5,159915.SZ,0.8958333333333333,510300.SH,0.6875
COND_QM2_T75_W50,2013-07-25,0.75,QM2,0.5,159915.SZ,0.8645833333333333,510300.SH,0.71875
COND_QM2_T75_W50,2013-07-26,0.75,QM2,0.5,159915.SZ,0.8541666666666667,510300.SH,0.6875
COND_QM2_T75_W50,2013-08-01,0.75,QM2,0.5,159915.SZ,0.7916666666666667,510300.SH,0.75
COND_QM2_T75_W50,2013-08-02,0.75,QM2,0.5,159915.SZ,0.7916666666666667,510300.SH,0.75
COND_QM2_T75_W50,2013-08-05,0.75,QM2,0.5,159915.SZ,0.7916666666666667,510300.SH,0.75
COND_QM2_T75_W50,2013-08-06,0.75,QM2,0.5,159915.SZ,0.7916666666666667,510300.SH,0.75
COND_QM2_T75_W50,2013-08-07,0.75,QM2,0.5,159915.SZ,0.8229166666666667,510300.SH,0.71875
COND_QM2_T75_W50,2013-08-08,0.75,QM2,0.5,159915.SZ,0.8541666666666667,510300.SH,0.6875
COND_QM2_T75_W50,2013-08-09,0.75,QM2,0.5,159915.SZ,0.7916666666666667,510300.SH,0.7291666666666666
COND_QM2_T75_W50,2013-08-12,0.75,QM2,0.5,510300.SH,0.7604166666666666,159915.SZ,0.7604166666666667
COND_QM2_T75_W50,2013-08-21,0.75,QM2,0.5,510300.SH,0.75,159915.SZ,0.7291666666666667
COND_QM2_T75_W50,2013-10-15,0.75,QM2,0.5,513100.SH,0.75,159915.SZ,0.6145833333333334
COND_QM2_T75_W50,2013-10-16,0.75,QM2,0.5,513100.SH,0.75,159915.SZ,0.6354166666666667
COND_QM2_T75_W50,2013-10-17,0.75,QM2,0.5,513100.SH,0.75,159915.SZ,0.6354166666666667
COND_QM2_T75_W50,2013-10-22,0.75,QM2,0.5,513100.SH,0.78125,159915.SZ,0.6770833333333334
COND_QM2_T75_W50,2013-10-23,0.75,QM2,0.5,513100.SH,0.8125,159915.SZ,0.6354166666666667
COND_QM2_T75_W50,2013-10-24,0.75,QM2,0.5,513100.SH,0.875,159915.SZ,0.6770833333333334
COND_QM2_T75_W50,2013-10-25,0.75,QM2,0.5,513100.SH,0.84375,159915.SZ,0.6770833333333334
COND_QM2_T75_W50,2013-10-28,0.75,QM2,0.5,513100.SH,0.84375,159915.SZ,0.6770833333333334
COND_QM2_T75_W50,2013-10-29,0.75,QM2,0.5,513100.SH,0.78125,510300.SH,0.6145833333333334
COND_QM2_T75_W50,2013-10-31,0.75,QM2,0.5,513100.SH,0.84375,510300.SH,0.5
COND_QM2_T75_W50,2013-11-01,0.75,QM2,0.5,513100.SH,0.8333333333333334,510300.SH,0.5625
COND_QM2_T75_W50,2013-11-04,0.75,QM2,0.5,513100.SH,0.84375,510300.SH,0.5833333333333334
COND_QM2_T75_W50,2013-11-05,0.75,QM2,0.5,513100.SH,0.8020833333333334,510300.SH,0.5104166666666666
COND_QM2_T75_W50,2013-11-06,0.75,QM2,0.5,513100.SH,0.8125,510300.SH,0.53125
COND_QM2_T75_W50,2013-11-07,0.75,QM2,0.5,513100.SH,0.8125,510300.SH,0.5
COND_QM2_T75_W50,2013-11-08,0.75,QM2,0.5,513100.SH,0.84375,510300.SH,0.5
COND_QM2_T75_W50,2013-11-11,0.75,QM2,0.5,513100.SH,0.84375,510300.SH,0.5416666666666666
COND_QM2_T75_W50,2013-11-12,0.75,QM2,0.5,513100.SH,0.7604166666666666,510300.SH,0.6458333333333334
COND_QM2_T75_W50,2013-11-13,0.75,QM2,0.5,513100.SH,0.8020833333333333,510300.SH,0.6145833333333334
COND_QM2_T75_W50,2013-11-14,0.75,QM2,0.5,513100.SH,0.7604166666666666,159915.SZ,0.7395833333333334
COND_QM2_T75_W50,2013-11-27,0.75,QM2,0.5,159915.SZ,0.75,513100.SH,0.59375
COND_QM2_T75_W50,2013-12-16,0.75,QM2,0.5,159915.SZ,0.78125,513100.SH,0.59375
COND_QM2_T75_W50,2014-01-14,0.75,QM2,0.5,159915.SZ,0.8125,513100.SH,0.5
COND_QM2_T75_W50,2014-01-15,0.75,QM2,0.5,159915.SZ,0.8125,513100.SH,0.625
COND_QM2_T75_W50,2014-01-16,0.75,QM2,0.5,159915.SZ,0.78125,513100.SH,0.625
COND_QM2_T75_W50,2014-01-17,0.75,QM2,0.5,159915.SZ,0.8125,513100.SH,0.59375
COND_QM2_T75_W50,2014-01-20,0.75,QM2,0.5,159915.SZ,0.84375,518880.SH,0.46875
COND_QM2_T75_W50,2014-01-21,0.75,QM2,0.5,159915.SZ,0.875,518880.SH,0.390625
COND_QM2_T75_W50,2014-01-22,0.75,QM2,0.5,159915.SZ,0.8125,518880.SH,0.4375
COND_QM2_T75_W50,2014-01-23,0.75,QM2,0.5,159915.SZ,0.875,518880.SH,0.453125
COND_QM2_T75_W50,2014-01-24,0.75,QM2,0.5,159915.SZ,0.8125,518880.SH,0.53125
COND_QM2_T75_W50,2014-01-27,0.75,QM2,0.5,159915.SZ,0.8125,518880.SH,0.5
COND_QM2_T75_W50,2014-01-28,0.75,QM2,0.5,159915.SZ,0.796875,518880.SH,0.421875
COND_QM2_T75_W50,2014-01-29,0.75,QM2,0.5,159915.SZ,0.84375,518880.SH,0.40625
COND_QM2_T75_W50,2014-02-07,0.75,QM2,0.5,159915.SZ,0.78125,518880.SH,0.5
COND_QM2_T75_W50,2014-02-11,0.75,QM2,0.5,159915.SZ,0.75,518880.SH,0.5
COND_QM2_T75_W50,2014-02-12,0.75,QM2,0.5,159915.SZ,0.78125,518880.SH,0.46875
COND_QM2_T75_W50,2014-02-13,0.75,QM2,0.5,159915.SZ,0.78125,518880.SH,0.53125
COND_QM2_T75_W50,2014-02-14,0.75,QM2,0.5,159915.SZ,0.75,518880.SH,0.5625
COND_QM2_T75_W50,2014-02-17,0.75,QM2,0.5,159915.SZ,0.78125,518880.SH,0.53125
COND_QM2_T75_W50,2014-02-18,0.75,QM2,0.5,159915.SZ,0.765625,518880.SH,0.484375
COND_QM2_T75_W50,2014-02-24,0.75,QM2,0.5,159915.SZ,0.75,518880.SH,0.5625
COND_QM2_T75_W50,2014-06-13,0.75,QM2,0.5,159915.SZ,0.78125,513100.SH,0.46875
COND_QM2_T75_W50,2014-06-16,0.75,QM2,0.5,159915.SZ,0.78125,513100.SH,0.46875
COND_QM2_T75_W50,2014-09-01,0.75,QM2,0.5,159915.SZ,0.75,513100.SH,0.515625
COND_QM2_T75_W50,2014-09-11,0.75,QM2,0.5,159915.SZ,0.75,513100.SH,0.5625
COND_QM2_T75_W50,2014-09-12,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.5
COND_QM2_T75_W50,2014-09-15,0.75,QM2,0.5,159915.SZ,0.78125,510300.SH,0.46875
COND_QM2_T75_W50,2014-12-09,0.75,QM2,0.5,510300.SH,0.8125,518880.SH,0.546875
COND_QM2_T75_W50,2014-12-10,0.75,QM2,0.5,510300.SH,0.84375,518880.SH,0.515625
COND_QM2_T75_W50,2014-12-11,0.75,QM2,0.5,510300.SH,0.8125,159915.SZ,0.71875
COND_QM2_T75_W50,2014-12-12,0.75,QM2,0.5,510300.SH,0.8125,159915.SZ,0.71875
COND_QM2_T75_W50,2014-12-15,0.75,QM2,0.5,510300.SH,0.84375,159915.SZ,0.71875
COND_QM2_T75_W50,2014-12-16,0.75,QM2,0.5,510300.SH,0.875,159915.SZ,0.65625
COND_QM2_T75_W50,2014-12-17,0.75,QM2,0.5,510300.SH,0.875,159915.SZ,0.640625
COND_QM2_T75_W50,2014-12-18,0.75,QM2,0.5,510300.SH,0.796875,159915.SZ,0.640625
COND_QM2_T75_W50,2014-12-19,0.75,QM2,0.5,510300.SH,0.8125,159915.SZ,0.625
COND_QM2_T75_W50,2014-12-22,0.75,QM2,0.5,510300.SH,0.78125,518880.SH,0.453125
COND_QM2_T75_W50,2014-12-25,0.75,QM2,0.5,510300.SH,0.8125,518880.SH,0.453125
COND_QM2_T75_W50,2014-12-26,0.75,QM2,0.5,510300.SH,0.8125,518880.SH,0.484375
COND_QM2_T75_W50,2014-12-29,0.75,QM2,0.5,510300.SH,0.84375,518880.SH,0.453125
COND_QM2_T75_W50,2014-12-30,0.75,QM2,0.5,510300.SH,0.8125,513100.SH,0.578125
COND_QM2_T75_W50,2014-12-31,0.75,QM2,0.5,510300.SH,0.84375,518880.SH,0.453125
COND_QM2_T75_W50,2015-01-05,0.75,QM2,0.5,510300.SH,0.84375,518880.SH,0.453125
COND_QM2_T75_W50,2015-01-07,0.75,QM2,0.5,510300.SH,0.75,518880.SH,0.53125
COND_QM2_T75_W50,2015-02-16,0.75,QM2,0.5,159915.SZ,0.8125,513100.SH,0.546875
COND_QM2_T75_W50,2015-03-16,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.65625
COND_QM2_T75_W50,2015-04-03,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.546875
COND_QM2_T75_W50,2015-05-06,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.6875
COND_QM2_T75_W50,2015-05-07,0.75,QM2,0.5,159915.SZ,0.796875,510300.SH,0.703125
COND_QM2_T75_W50,2015-05-08,0.75,QM2,0.5,159915.SZ,0.84375,510300.SH,0.6875
COND_QM2_T75_W50,2015-05-11,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.625
COND_QM2_T75_W50,2015-05-12,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.625
COND_QM2_T75_W50,2015-05-13,0.75,QM2,0.5,159915.SZ,0.828125,510300.SH,0.578125
COND_QM2_T75_W50,2015-05-14,0.75,QM2,0.5,159915.SZ,0.828125,510300.SH,0.578125
COND_QM2_T75_W50,2015-05-15,0.75,QM2,0.5,159915.SZ,0.84375,513100.SH,0.625
COND_QM2_T75_W50,2015-05-18,0.75,QM2,0.5,159915.SZ,0.875,518880.SH,0.515625
COND_QM2_T75_W50,2015-05-19,0.75,QM2,0.5,159915.SZ,0.84375,513100.SH,0.46875
COND_QM2_T75_W50,2015-05-20,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.6875
COND_QM2_T75_W50,2015-05-21,0.75,QM2,0.5,159915.SZ,0.90625,513100.SH,0.421875
COND_QM2_T75_W50,2015-05-22,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.78125
COND_QM2_T75_W50,2015-05-25,0.75,QM2,0.5,159915.SZ,0.796875,510300.SH,0.78125
COND_QM2_T75_W50,2015-05-26,0.75,QM2,0.5,159915.SZ,0.90625,510300.SH,0.71875
COND_QM2_T75_W50,2015-05-27,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.734375
COND_QM2_T75_W50,2015-05-29,0.75,QM2,0.5,159915.SZ,0.8125,513100.SH,0.390625
COND_QM2_T75_W50,2015-06-01,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.8125
COND_QM2_T75_W50,2015-06-02,0.75,QM2,0.5,159915.SZ,0.84375,510300.SH,0.78125
COND_QM2_T75_W50,2015-06-03,0.75,QM2,0.5,159915.SZ,0.84375,510300.SH,0.75
COND_QM2_T75_W50,2015-06-04,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.78125
COND_QM2_T75_W50,2015-06-05,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.71875
COND_QM2_T75_W50,2015-06-10,0.75,QM2,0.5,159915.SZ,0.890625,510300.SH,0.625
COND_QM2_T75_W50,2015-06-11,0.75,QM2,0.5,159915.SZ,0.859375,510300.SH,0.65625
COND_QM2_T75_W50,2015-06-12,0.75,QM2,0.5,159915.SZ,0.890625,510300.SH,0.640625
COND_QM2_T75_W50,2015-08-04,0.75,QM2,0.5,159915.SZ,0.890625,513100.SH,0.421875
COND_QM2_T75_W50,2015-08-05,0.75,QM2,0.5,159915.SZ,0.828125,513100.SH,0.453125
COND_QM2_T75_W50,2015-09-28,0.75,QM2,0.5,159915.SZ,0.90625,518880.SH,0.46875
COND_QM2_T75_W50,2015-09-29,0.75,QM2,0.5,159915.SZ,0.859375,518880.SH,0.421875
COND_QM2_T75_W50,2015-09-30,0.75,QM2,0.5,159915.SZ,0.8125,518880.SH,0.46875
COND_QM2_T75_W50,2015-10-08,0.75,QM2,0.5,159915.SZ,0.8125,513100.SH,0.515625
COND_QM2_T75_W50,2015-10-09,0.75,QM2,0.5,159915.SZ,0.875,513100.SH,0.59375
COND_QM2_T75_W50,2015-10-12,0.75,QM2,0.5,159915.SZ,0.84375,510300.SH,0.703125
COND_QM2_T75_W50,2015-10-13,0.75,QM2,0.5,159915.SZ,0.90625,518880.SH,0.375
COND_QM2_T75_W50,2015-10-14,0.75,QM2,0.5,159915.SZ,0.84375,518880.SH,0.453125
COND_QM2_T75_W50,2015-10-15,0.75,QM2,0.5,159915.SZ,0.90625,518880.SH,0.390625
COND_QM2_T75_W50,2015-10-16,0.75,QM2,0.5,159915.SZ,0.84375,518880.SH,0.359375
COND_QM2_T75_W50,2015-10-19,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.75
COND_QM2_T75_W50,2015-10-20,0.75,QM2,0.5,159915.SZ,0.84375,510300.SH,0.75
COND_QM2_T75_W50,2015-10-21,0.75,QM2,0.5,159915.SZ,0.796875,518880.SH,0.4375
COND_QM2_T75_W50,2015-10-22,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.75
COND_QM2_T75_W50,2015-10-23,0.75,QM2,0.5,159915.SZ,0.78125,510300.SH,0.6875
COND_QM2_T75_W50,2015-10-27,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.71875
COND_QM2_T75_W50,2015-11-06,0.75,QM2,0.5,159915.SZ,0.796875,510300.SH,0.65625
COND_QM2_T75_W50,2015-11-09,0.75,QM2,0.5,159915.SZ,0.765625,513100.SH,0.46875
COND_QM2_T75_W50,2015-11-11,0.75,QM2,0.5,159915.SZ,0.765625,510300.SH,0.609375
COND_QM2_T75_W50,2015-11-16,0.75,QM2,0.5,159915.SZ,0.765625,510300.SH,0.609375
COND_QM2_T75_W50,2015-11-18,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.5625
COND_QM2_T75_W50,2015-11-19,0.75,QM2,0.5,159915.SZ,0.78125,510300.SH,0.5625
COND_QM2_T75_W50,2015-11-23,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.5625
COND_QM2_T75_W50,2015-11-24,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.53125
COND_QM2_T75_W50,2015-11-25,0.75,QM2,0.5,159915.SZ,0.78125,510300.SH,0.46875
COND_QM2_T75_W50,2015-11-26,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.46875
COND_QM2_T75_W50,2015-11-27,0.75,QM2,0.5,159915.SZ,0.75,513100.SH,0.59375
COND_QM2_T75_W50,2015-12-03,0.75,QM2,0.5,159915.SZ,0.78125,513100.SH,0.484375
COND_QM2_T75_W50,2016-03-28,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.53125
COND_QM2_T75_W50,2016-03-29,0.75,QM2,0.5,159915.SZ,0.78125,510300.SH,0.5625
COND_QM2_T75_W50,2016-03-30,0.75,QM2,0.5,159915.SZ,0.828125,510300.SH,0.578125
COND_QM2_T75_W50,2016-03-31,0.75,QM2,0.5,159915.SZ,0.765625,510300.SH,0.609375
COND_QM2_T75_W50,2016-04-01,0.75,QM2,0.5,159915.SZ,0.765625,510300.SH,0.609375
COND_QM2_T75_W50,2016-04-05,0.75,QM2,0.5,159915.SZ,0.828125,510300.SH,0.578125
COND_QM2_T75_W50,2016-04-06,0.75,QM2,0.5,159915.SZ,0.828125,510300.SH,0.546875
COND_QM2_T75_W50,2016-04-07,0.75,QM2,0.5,159915.SZ,0.765625,513100.SH,0.640625
COND_QM2_T75_W50,2016-04-08,0.75,QM2,0.5,159915.SZ,0.765625,510300.SH,0.515625
COND_QM2_T75_W50,2016-04-11,0.75,QM2,0.5,159915.SZ,0.796875,510300.SH,0.515625
COND_QM2_T75_W50,2016-04-12,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.5625
COND_QM2_T75_W50,2016-04-13,0.75,QM2,0.5,159915.SZ,0.8125,510300.SH,0.625
COND_QM2_T75_W50,2016-04-14,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.625
COND_QM2_T75_W50,2016-04-15,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.59375
COND_QM2_T75_W50,2016-04-18,0.75,QM2,0.5,159915.SZ,0.78125,513100.SH,0.625
COND_QM2_T75_W50,2016-06-07,0.75,QM2,0.5,159915.SZ,0.78125,510300.SH,0.40625
COND_QM2_T75_W50,2016-09-08,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.734375
COND_QM2_T75_W50,2016-09-09,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.6875
COND_QM2_T75_W50,2016-09-19,0.75,QM2,0.5,513100.SH,0.8125,159915.SZ,0.6875
COND_QM2_T75_W50,2016-09-20,0.75,QM2,0.5,513100.SH,0.8125,518880.SH,0.40625
COND_QM2_T75_W50,2016-09-21,0.75,QM2,0.5,513100.SH,0.75,159915.SZ,0.625
COND_QM2_T75_W50,2016-09-22,0.75,QM2,0.5,513100.SH,0.84375,518880.SH,0.375
COND_QM2_T75_W50,2016-09-23,0.75,QM2,0.5,513100.SH,0.90625,518880.SH,0.4375
COND_QM2_T75_W50,2016-09-26,0.75,QM2,0.5,513100.SH,0.9375,518880.SH,0.4375
COND_QM2_T75_W50,2016-09-27,0.75,QM2,0.5,513100.SH,0.859375,518880.SH,0.390625
COND_QM2_T75_W50,2016-09-28,0.75,QM2,0.5,513100.SH,0.90625,518880.SH,0.390625
COND_QM2_T75_W50,2016-09-29,0.75,QM2,0.5,513100.SH,0.828125,518880.SH,0.390625
COND_QM2_T75_W50,2016-10-11,0.75,QM2,0.5,513100.SH,0.9375,159915.SZ,0.53125
COND_QM2_T75_W50,2016-10-12,0.75,QM2,0.5,513100.SH,0.875,159915.SZ,0.625
COND_QM2_T75_W50,2016-10-13,0.75,QM2,0.5,513100.SH,0.96875,159915.SZ,0.5
COND_QM2_T75_W50,2016-10-14,0.75,QM2,0.5,513100.SH,1.0,159915.SZ,0.515625
COND_QM2_T75_W50,2016-10-17,0.75,QM2,0.5,513100.SH,0.9375,510300.SH,0.4375
COND_QM2_T75_W50,2016-10-18,0.75,QM2,0.5,513100.SH,0.875,159915.SZ,0.5625
COND_QM2_T75_W50,2016-10-19,0.75,QM2,0.5,513100.SH,0.90625,510300.SH,0.46875
COND_QM2_T75_W50,2016-10-20,0.75,QM2,0.5,513100.SH,0.8125,159915.SZ,0.5625
COND_QM2_T75_W50,2016-12-07,0.75,QM2,0.5,513100.SH,0.75,510300.SH,0.484375
COND_QM2_T75_W50,2016-12-22,0.75,QM2,0.5,513100.SH,0.75,510300.SH,0.59375
COND_QM2_T75_W50,2016-12-23,0.75,QM2,0.5,513100.SH,0.765625,518880.SH,0.4375
COND_QM2_T75_W50,2016-12-26,0.75,QM2,0.5,513100.SH,0.765625,518880.SH,0.46875
COND_QM2_T75_W50,2016-12-27,0.75,QM2,0.5,513100.SH,0.78125,518880.SH,0.421875
COND_QM2_T75_W50,2016-12-28,0.75,QM2,0.5,513100.SH,0.765625,518880.SH,0.46875
COND_QM2_T75_W50,2017-01-10,0.75,QM2,0.5,513100.SH,0.8125,518880.SH,0.59375
COND_QM2_T75_W50,2017-03-07,0.75,QM2,0.5,513100.SH,0.8125,159915.SZ,0.71875
COND_QM2_T75_W50,2017-03-08,0.75,QM2,0.5,513100.SH,0.875,159915.SZ,0.640625
COND_QM2_T75_W50,2017-03-09,0.75,QM2,0.5,513100.SH,0.84375,159915.SZ,0.71875
COND_QM2_T75_W50,2017-03-10,0.75,QM2,0.5,513100.SH,0.875,159915.SZ,0.671875
COND_QM2_T75_W50,2017-03-13,0.75,QM2,0.5,513100.SH,0.875,159915.SZ,0.71875
COND_QM2_T75_W50,2017-03-14,0.75,QM2,0.5,513100.SH,0.78125,159915.SZ,0.78125
COND_QM2_T75_W50,2017-03-15,0.75,QM2,0.5,513100.SH,0.84375,159915.SZ,0.6875
COND_QM2_T75_W50,2017-03-16,0.75,QM2,0.5,513100.SH,0.84375,159915.SZ,0.6875
COND_QM2_T75_W50,2017-03-17,0.75,QM2,0.5,513100.SH,0.75,159915.SZ,0.75
COND_QM2_T75_W50,2017-03-20,0.75,QM2,0.5,513100.SH,0.78125,159915.SZ,0.734375
COND_QM2_T75_W50,2017-03-21,0.75,QM2,0.5,513100.SH,0.8125,159915.SZ,0.6875
COND_QM2_T75_W50,2017-03-29,0.75,QM2,0.5,513100.SH,0.9375,518880.SH,0.4375
COND_QM2_T75_W50,2017-03-31,0.75,QM2,0.5,513100.SH,0.875,518880.SH,0.40625
COND_QM2_T75_W50,2017-09-11,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.46875
COND_QM2_T75_W50,2017-09-20,0.75,QM2,0.5,159915.SZ,0.796875,510300.SH,0.5625
COND_QM2_T75_W50,2017-09-22,0.75,QM2,0.5,159915.SZ,0.75,510300.SH,0.515625
COND_QM2_T75_W50,2017-12-08,0.75,QM2,0.5,513100.SH,0.75,510300.SH,0.625
COND_QM2_T75_W50,2017-12-15,0.75,QM2,0.5,513100.SH,0.75,159915.SZ,0.640625
COND_QM2_T75_W50,2017-12-18,0.75,QM2,0.5,513100.SH,0.78125,510300.SH,0.671875
COND_QM2_T75_W50,2017-12-19,0.75,QM2,0.5,513100.SH,0.765625,518880.SH,0.40625
COND_QM2_T75_W50,2017-12-20,0.75,QM2,0.5,513100.SH,0.75,518880.SH,0.40625
COND_QM2_T75_W50,2017-12-21,0.75,QM2,0.5,513100.SH,0.84375,510300.SH,0.65625
COND_QM2_T75_W50,2017-12-22,0.75,QM2,0.5,513100.SH,0.90625,159915.SZ,0.578125
COND_QM2_T75_W50,2017-12-25,0.75,QM2,0.5,513100.SH,0.875,510300.SH,0.578125
COND_QM2_T75_W50,2017-12-26,0.75,QM2,0.5,513100.SH,0.90625,510300.SH,0.65625
COND_QM2_T75_W50,2017-12-27,0.75,QM2,0.5,513100.SH,0.859375,510300.SH,0.640625
COND_QM2_T75_W50,2017-12-28,0.75,QM2,0.5,513100.SH,0.8125,510300.SH,0.71875
COND_QM2_T75_W50,2018-02-12,0.75,QM2,0.5,159915.SZ,0.8125,518880.SH,0.390625
COND_QM2_T75_W50,2018-02-13,0.75,QM2,0.5,159915.SZ,0.75,518880.SH,0.40625
COND_QM2_T75_W50,2018-02-22,0.75,QM2,0.5,159915.SZ,0.78125,518880.SH,0.3125
COND_QM2_T75_W50,2018-02-26,0.75,QM2,0.5,513100.SH,0.78125,518880.SH,0.40625
COND_QM2_T75_W50,2018-03-01,0.75,QM2,0.5,159915.SZ,0.8125,513100.SH,0.71875
COND_QM2_T75_W50,2018-03-02,0.75,QM2,0.5,513100.SH,0.75,159915.SZ,0.75
COND_QM2_T75_W50,2018-03-05,0.75,QM2,0.5,159915.SZ,0.75,518880.SH,0.4375
COND_QM2_T75_W50,2018-03-22,0.75,QM2,0.5,159915.SZ,0.75,513100.SH,0.65625
COND_QM2_T75_W50,2018-03-23,0.75,QM2,0.5,159915.SZ,0.75,518880.SH,0.5
COND_QM2_T75_W50,2018-03-26,0.75,QM2,0.5,159915.SZ,0.75,518880.SH,0.5
COND_QM2_T75_W50,2018-03-27,0.75,QM2,0.5,159915.SZ,0.78125,518880.SH,0.40625
COND_QM2_T75_W50,2018-03-30,0.75,QM2,0.5,159915.SZ,0.765625,518880.SH,0.46875
COND_QM2_T75_W50,2018-04-02,0.75,QM2,0.5,159915.SZ,0.765625,518880.SH,0.46875
