tau,asset,entry_date,exit_date,next_entry_date,holding_days,pnl
0.0075,513100.SH,2018-01-31,2018-02-06,2018-02-07,5,-0.09306213268925112
0.0075,518880.SH,2018-02-07,2018-03-01,2018-03-02,12,0.03197780873867351
0.0075,159915.SZ,2018-03-02,2018-05-04,2018-05-07,42,0.020358342228864235
0.0075,513100.SH,2018-05-07,2018-10-11,2018-10-12,107,0.1087350693729674
0.0075,518880.SH,2018-10-12,2018-11-12,2018-11-13,22,-0.0009404446637601982
0.0075,159915.SZ,2018-11-13,2018-12-10,2018-12-11,20,-0.02334377336466853
0.0075,518880.SH,2018-12-11,2019-01-21,2019-01-22,28,0.016461317906180994
0.0075,513100.SH,2019-01-22,2019-02-12,2019-02-13,11,0.026701868608346446
0.0075,510300.SH,2019-02-13,2019-02-19,2019-02-20,5,0.03779575020780901
0.0075,159915.SZ,2019-02-20,2019-04-02,2019-04-03,30,0.25229440955010496
0.0075,513100.SH,2019-04-03,2019-04-10,2019-04-11,5,0.003939243342401921
0.0075,510300.SH,2019-04-11,2019-04-23,2019-04-24,9,-0.008753343902614175
0.0075,513100.SH,2019-04-24,2019-05-16,2019-05-17,14,-0.019197422941831244
0.0075,518880.SH,2019-05-17,2019-07-01,2019-07-02,31,0.07928584292094487
0.0075,510300.SH,2019-07-02,2019-07-11,2019-07-12,8,-0.02733352534349165
0.0075,513100.SH,2019-07-12,2019-08-05,2019-08-06,17,-0.011616253649056829
0.0075,518880.SH,2019-08-06,2019-09-03,2019-09-04,21,0.020638679299369578
0.0075,159915.SZ,2019-09-04,2019-10-15,2019-10-16,24,0.014173271922709452
0.0075,513100.SH,2019-10-16,2019-12-16,2019-12-17,44,0.0806372911243709
0.0075,159915.SZ,2019-12-17,2020-01-08,2020-01-09,16,0.04803114418316601
0.0075,518880.SH,2020-01-09,2020-01-15,2020-01-16,5,-0.00046688239295245015
0.0075,513100.SH,2020-01-16,2020-01-22,2020-01-23,5,0.00861087997469534
0.0075,159915.SZ,2020-01-23,2020-02-06,2020-02-07,5,0.0127511016166999
0.0075,513100.SH,2020-02-07,2020-02-20,2020-02-21,10,0.027739861124448373
0.0075,159915.SZ,2020-02-21,2020-02-27,2020-02-28,5,-0.01443193330229986
0.0075,518880.SH,2020-02-28,2020-03-05,2020-03-06,5,-0.044213428466861715
0.0075,510300.SH,2020-03-06,2020-03-16,2020-03-17,7,-0.08966921222634394
0.0075,518880.SH,2020-03-17,2020-04-22,2020-04-23,26,0.11788570370905371
0.0075,159915.SZ,2020-04-23,2020-04-29,2020-04-30,5,0.007114294997095705
0.0075,513100.SH,2020-04-30,2020-05-29,2020-06-01,19,-0.02159980063030187
0.0075,518880.SH,2020-06-01,2020-06-11,2020-06-12,9,0.0037547677966793813
0.0075,513100.SH,2020-06-12,2020-06-18,2020-06-19,5,0.03733159603100389
0.0075,159915.SZ,2020-06-19,2020-07-27,2020-07-28,25,0.15672632588133717
0.0075,518880.SH,2020-07-28,2020-08-13,2020-08-14,13,-0.04181125900367577
0.0075,513100.SH,2020-08-14,2020-09-30,2020-10-09,34,0.14548579198010048
0.0075,518880.SH,2020-10-09,2020-10-15,2020-10-16,5,0.026661682184653923
0.0075,159915.SZ,2020-10-16,2020-11-06,2020-11-09,16,0.0030843907101947288
0.0075,510300.SH,2020-11-09,2020-12-16,2020-12-17,28,0.014555419660366997
0.0075,159915.SZ,2020-12-17,2020-12-29,2020-12-30,9,0.021407577268424793
0.0075,518880.SH,2020-12-30,2021-01-06,2021-01-07,5,0.025424347977478945
0.0075,159915.SZ,2021-01-07,2021-01-13,2021-01-14,5,-0.001306122189187131
0.0075,510300.SH,2021-01-14,2021-01-20,2021-01-21,5,-0.036526385203125566
0.0075,159915.SZ,2021-01-21,2021-02-03,2021-02-04,10,0.0035170999099762845
0.0075,513100.SH,2021-02-04,2021-03-19,2021-03-22,27,-0.04732552939623358
0.0075,518880.SH,2021-03-22,2021-04-01,2021-04-02,9,-0.0030345785249288326
0.0075,513100.SH,2021-04-02,2021-04-21,2021-04-22,13,0.032528132917513775
0.0075,159915.SZ,2021-04-22,2021-06-02,2021-06-03,27,0.11417902163993543
0.0075,518880.SH,2021-06-03,2021-06-09,2021-06-10,5,-0.008569243332449017
0.0075,159915.SZ,2021-06-10,2021-06-17,2021-06-18,5,-0.008415744501242495
0.0075,513100.SH,2021-06-18,2021-09-07,2021-09-08,58,0.11567512135703906
0.0075,518880.SH,2021-09-08,2021-09-16,2021-09-17,7,-0.009433605088368768
0.0075,513100.SH,2021-09-17,2021-09-29,2021-09-30,7,-0.04371247146623569
0.0075,510300.SH,2021-09-30,2021-10-25,2021-10-26,13,0.023705552922489437
0.0075,159915.SZ,2021-10-26,2021-11-03,2021-11-04,7,-0.010250651155574664
0.0075,513100.SH,2021-11-04,2021-11-29,2021-11-30,18,0.007188806574312645
0.0075,159915.SZ,2021-11-30,2021-12-08,2021-12-09,7,-0.013966468002556742
0.0075,510300.SH,2021-12-09,2022-01-04,2022-01-05,18,-0.02048835243420455
0.0075,513100.SH,2022-01-05,2022-01-11,2022-01-12,5,-0.04472886565915102
0.0075,518880.SH,2022-01-12,2022-03-24,2022-03-25,47,0.07539074719017402
0.0075,513100.SH,2022-03-25,2022-04-15,2022-04-18,14,-0.04970470688676909
0.0075,518880.SH,2022-04-18,2022-05-26,2022-05-27,26,-0.02345518394468582
0.0075,159915.SZ,2022-05-27,2022-07-18,2022-07-19,36,0.20141549960088412
0.0075,513100.SH,2022-07-19,2022-09-01,2022-09-02,33,0.029192479465172783
0.0075,518880.SH,2022-09-02,2022-11-04,2022-11-07,40,0.03315306938037921
0.0075,159915.SZ,2022-11-07,2022-11-11,2022-11-14,5,-0.010155663791685643
0.0075,518880.SH,2022-11-14,2022-12-06,2022-12-07,17,-0.011592626404811401
0.0075,510300.SH,2022-12-07,2023-01-04,2023-01-05,20,-0.01611021197103124
0.0075,518880.SH,2023-01-05,2023-01-16,2023-01-17,8,0.0136197277611112
0.0075,159915.SZ,2023-01-17,2023-02-08,2023-02-09,12,-0.0025981576853778554
0.0075,513100.SH,2023-02-09,2023-03-14,2023-03-15,24,-0.03581960172329479
0.0075,518880.SH,2023-03-15,2023-04-10,2023-04-11,18,0.05500058947124131
0.0075,513100.SH,2023-04-11,2023-04-17,2023-04-18,5,-0.002224711282425851
0.0075,159915.SZ,2023-04-18,2023-04-25,2023-04-26,6,-0.07173585544845196
0.0075,518880.SH,2023-04-26,2023-05-12,2023-05-15,10,0.00558767232552726
0.0075,513100.SH,2023-05-15,2023-07-28,2023-07-31,53,0.2069882662774103
0.0075,510300.SH,2023-07-31,2023-08-22,2023-08-23,17,-0.05788111439989896
0.0075,518880.SH,2023-08-23,2023-11-15,2023-11-16,55,0.027144845129795314
0.0075,513100.SH,2023-11-16,2024-01-16,2024-01-17,43,0.04558840814719911
0.0075,518880.SH,2024-01-17,2024-01-23,2024-01-24,5,0.0009394357038172707
0.0075,513100.SH,2024-01-24,2024-02-27,2024-02-28,19,0.021263612455775238
0.0075,510300.SH,2024-02-28,2024-03-05,2024-03-06,5,0.02192406337165198
0.0075,159915.SZ,2024-03-06,2024-03-21,2024-03-22,12,0.0395020031574147
0.0075,518880.SH,2024-03-22,2024-05-09,2024-05-10,30,0.06016966940755286
0.0075,159915.SZ,2024-05-10,2024-05-21,2024-05-22,8,-0.006816092472370805
0.0075,513100.SH,2024-05-22,2024-07-17,2024-07-18,40,0.11214958635381445
0.0075,518880.SH,2024-07-18,2024-09-02,2024-09-03,33,-0.04808799613704573
0.0075,513100.SH,2024-09-03,2024-09-13,2024-09-18,9,0.0016815627783524079
0.0075,518880.SH,2024-09-18,2024-09-26,2024-09-27,7,0.021496532330555818
0.0075,159915.SZ,2024-09-27,2024-11-01,2024-11-04,21,0.21635501497090615
0.0075,518880.SH,2024-11-04,2024-11-08,2024-11-11,5,-0.020407749973215816
0.0075,159915.SZ,2024-11-11,2024-11-22,2024-11-25,10,-0.05036565573887608
0.0075,513100.SH,2024-11-25,2025-01-15,2025-01-16,37,0.04610473107074298
0.0075,518880.SH,2025-01-16,2025-02-17,2025-02-18,17,0.08338328280884455
0.0075,159915.SZ,2025-02-18,2025-02-25,2025-02-26,6,0.009450262304724788
0.0075,518880.SH,2025-02-26,2025-03-05,2025-03-06,6,-0.001578496122846329
0.0075,159915.SZ,2025-03-06,2025-03-17,2025-03-18,8,0.002279704302702079
0.0075,518880.SH,2025-03-18,2025-05-08,2025-05-09,34,0.13438942703695145
0.0075,159915.SZ,2025-05-09,2025-05-15,2025-05-16,5,-0.00152451108137297
0.0075,513100.SH,2025-05-16,2025-06-13,2025-06-16,20,-0.0076521427488877025
0.0075,518880.SH,2025-06-16,2025-06-24,2025-06-25,7,-0.029529434976145352
0.0075,513100.SH,2025-06-25,2025-07-01,2025-07-02,5,0.016914490499300383
0.0075,159915.SZ,2025-07-02,2025-09-22,2025-09-23,59,0.44426615507003997
0.0075,518880.SH,2025-09-23,2025-09-29,2025-09-30,5,0.02717338014896109
0.0075,513100.SH,2025-09-30,2025-10-14,2025-10-15,5,0.012144984654963054
0.0075,518880.SH,2025-10-15,2025-10-27,2025-10-28,9,-0.01823811189763258
0.0075,513100.SH,2025-10-28,2025-11-24,2025-11-25,20,-0.07398395889349607
0.0075,518880.SH,2025-11-25,2025-12-30,2025-12-31,26,0.0637286262311687
0.0075,159915.SZ,2025-12-31,2026-01-08,2026-01-09,5,0.01700596602327553
0.0075,518880.SH,2026-01-09,2026-01-15,2026-01-16,5,0.027976070674886167
0.0075,159915.SZ,2026-01-16,2026-01-22,2026-01-23,5,-0.021598352266301357
0.0075,518880.SH,2026-01-23,2026-03-06,2026-03-09,25,0.025973325753887
0.0075,159915.SZ,2026-03-09,2026-04-27,2026-04-28,35,0.14553425676329335
0.0075,513100.SH,2026-04-28,2026-05-21,,15,0.07450621185145434
0.01,159915.SZ,2014-02-07,2014-02-25,2014-02-26,13,-0.01319001176850576
0.01,518880.SH,2014-02-26,2014-04-08,2014-04-09,29,-0.02247999919229693
0.01,510300.SH,2014-04-09,2014-05-08,2014-05-09,20,-0.04737436103722281
0.01,513100.SH,2014-05-09,2014-06-13,2014-06-16,25,0.07220645228124023
0.01,159915.SZ,2014-06-16,2014-06-20,2014-06-23,5,-0.030288066372988198
0.01,513100.SH,2014-06-23,2014-07-01,2014-07-02,7,0.010114753311090796
0.01,518880.SH,2014-07-02,2014-07-15,2014-07-16,10,-0.005348110135897977
0.01,513100.SH,2014-07-16,2014-07-24,2014-07-25,7,0.013297647935291979
0.01,510300.SH,2014-07-25,2014-08-20,2014-08-21,19,0.0499048195765075
0.01,159915.SZ,2014-08-21,2014-11-05,2014-11-06,49,0.05806546610061769
0.01,513100.SH,2014-11-06,2014-11-24,2014-11-25,13,0.014488966846722962
0.01,510300.SH,2014-11-25,2015-01-19,2015-01-20,38,0.22988545957077178
0.01,518880.SH,2015-01-20,2015-01-28,2015-01-29,7,0.0032728956942720266
0.01,159915.SZ,2015-01-29,2015-03-30,2015-03-31,38,0.32072973817212636
0.01,510300.SH,2015-03-31,2015-04-07,2015-04-08,5,0.021612430896046364
0.01,159915.SZ,2015-04-08,2015-04-14,2015-04-15,5,0.0025697387713996545
0.01,510300.SH,2015-04-15,2015-05-06,2015-05-07,15,0.0250782916952077
0.01,159915.SZ,2015-05-07,2015-06-15,2015-06-16,28,0.28853692357150695
0.01,510300.SH,2015-06-16,2015-06-23,2015-06-24,5,-0.09091330260218233
0.01,513100.SH,2015-06-24,2015-07-09,2015-07-10,12,-0.06674624422600195
0.01,518880.SH,2015-07-10,2015-07-20,2015-07-21,7,-0.024835084966973286
0.01,513100.SH,2015-07-21,2015-08-19,2015-08-20,22,0.01821585966139061
0.01,518880.SH,2015-08-20,2015-09-23,2015-09-24,23,-0.007246549460631413
0.01,513100.SH,2015-09-24,2015-09-30,2015-10-08,5,-0.0325836832702634
0.01,159915.SZ,2015-10-08,2015-11-03,2015-11-04,19,0.17877117063280124
0.01,513100.SH,2015-11-04,2015-11-10,2015-11-11,5,-0.002600862722398456
0.01,159915.SZ,2015-11-11,2015-12-09,2015-12-10,21,-0.039000002861270144
0.01,513100.SH,2015-12-10,2015-12-25,2015-12-28,12,-0.007397665482231863
0.01,510300.SH,2015-12-28,2016-01-04,2016-01-05,5,-0.09004295479438384
0.01,518880.SH,2016-01-05,2016-03-18,2016-03-21,49,0.1369687362049914
0.01,513100.SH,2016-03-21,2016-03-25,2016-03-28,5,-0.007078899402024663
0.01,510300.SH,2016-03-28,2016-04-01,2016-04-05,5,0.006677394308352458
0.01,159915.SZ,2016-04-05,2016-04-21,2016-04-22,13,-0.04764471361394307
0.01,518880.SH,2016-04-22,2016-05-30,2016-05-31,26,-0.024379916368049037
0.01,513100.SH,2016-05-31,2016-06-06,2016-06-07,5,0.0005431648119262888
0.01,159915.SZ,2016-06-07,2016-06-24,2016-06-27,12,-0.021101350317937695
0.01,518880.SH,2016-06-27,2016-07-12,2016-07-13,12,0.025766625674634724
0.01,510300.SH,2016-07-13,2016-07-20,2016-07-21,6,-0.029131494260031032
0.01,513100.SH,2016-07-21,2016-08-29,2016-08-30,28,0.030834696337629364
0.01,510300.SH,2016-08-30,2016-09-08,2016-09-09,8,0.013485850450502213
0.01,159915.SZ,2016-09-09,2016-09-23,2016-09-26,9,-0.029344863607576266
0.01,513100.SH,2016-09-26,2016-10-31,2016-11-01,21,-0.003285627372754507
0.01,510300.SH,2016-11-01,2016-11-09,2016-11-10,7,0.007157274082290499
0.01,518880.SH,2016-11-10,2016-11-16,2016-11-17,5,-0.024857319931037236
0.01,510300.SH,2016-11-17,2016-12-12,2016-12-13,18,-0.004797361768384745
0.01,513100.SH,2016-12-13,2017-01-16,2017-01-17,24,0.02552742896248894
0.01,518880.SH,2017-01-17,2017-02-08,2017-02-09,12,0.01357818201424199
0.01,513100.SH,2017-02-09,2017-04-07,2017-04-10,40,0.04507517787630988
0.01,518880.SH,2017-04-10,2017-04-26,2017-04-27,13,-0.001476840778529942
0.01,513100.SH,2017-04-27,2017-06-07,2017-06-08,27,0.047953460706211315
0.01,510300.SH,2017-06-08,2017-08-02,2017-08-03,40,0.08460398741305242
0.01,513100.SH,2017-08-03,2017-08-11,2017-08-14,7,-0.03180439228043597
0.01,518880.SH,2017-08-14,2017-08-18,2017-08-21,5,0.004958682392934177
0.01,159915.SZ,2017-08-21,2017-09-13,2017-09-14,18,0.02984227964272468
0.01,510300.SH,2017-09-14,2017-10-16,2017-10-17,18,0.018508831708170748
0.01,513100.SH,2017-10-17,2017-10-26,2017-10-27,8,-0.0035010385360910723
0.01,510300.SH,2017-10-27,2017-11-02,2017-11-03,5,-0.0009379088931772417
0.01,513100.SH,2017-11-03,2017-11-13,2017-11-14,7,0.008453126824432555
0.01,510300.SH,2017-11-14,2017-11-23,2017-11-24,8,-0.010435578244259558
0.01,513100.SH,2017-11-24,2018-01-10,2018-01-11,33,0.03077115690055643
0.01,510300.SH,2018-01-11,2018-02-07,2018-02-08,20,-0.05070140123520228
0.01,518880.SH,2018-02-08,2018-03-01,2018-03-02,11,0.004165874127429969
0.01,159915.SZ,2018-03-02,2018-05-04,2018-05-07,42,0.020358342228864235
0.01,513100.SH,2018-05-07,2018-10-11,2018-10-12,107,0.1087350693729674
0.01,518880.SH,2018-10-12,2018-11-12,2018-11-13,22,-0.0009404446637601982
0.01,159915.SZ,2018-11-13,2018-12-10,2018-12-11,20,-0.02334377336466853
0.01,518880.SH,2018-12-11,2019-01-23,2019-01-24,30,0.0171873617046856
0.01,513100.SH,2019-01-24,2019-02-13,2019-02-14,10,0.05461438397722529
0.01,510300.SH,2019-02-14,2019-02-21,2019-02-22,6,0.0102252115268342
0.01,159915.SZ,2019-02-22,2019-04-02,2019-04-03,28,0.2457184258728502
0.01,513100.SH,2019-04-03,2019-04-10,2019-04-11,5,0.003939243342401921
0.01,510300.SH,2019-04-11,2019-04-23,2019-04-24,9,-0.008753343902614175
0.01,513100.SH,2019-04-24,2019-05-21,2019-05-22,17,-0.02212737836246792
0.01,518880.SH,2019-05-22,2019-07-01,2019-07-02,28,0.07785246440245763
0.01,510300.SH,2019-07-02,2019-07-11,2019-07-12,8,-0.02733352534349165
0.01,513100.SH,2019-07-12,2019-08-05,2019-08-06,17,-0.011616253649056829
0.01,518880.SH,2019-08-06,2019-09-03,2019-09-04,21,0.020638679299369578
0.01,159915.SZ,2019-09-04,2019-11-06,2019-11-07,40,0.040210281408515014
0.01,513100.SH,2019-11-07,2019-12-24,2019-12-25,34,0.06668351457263566
0.01,159915.SZ,2019-12-25,2020-01-08,2020-01-09,10,0.05490192185408249
0.01,518880.SH,2020-01-09,2020-01-15,2020-01-16,5,-0.00046688239295245015
0.01,513100.SH,2020-01-16,2020-01-22,2020-01-23,5,0.00861087997469534
0.01,159915.SZ,2020-01-23,2020-02-06,2020-02-07,5,0.0127511016166999
0.01,513100.SH,2020-02-07,2020-02-20,2020-02-21,10,0.027739861124448373
0.01,159915.SZ,2020-02-21,2020-02-27,2020-02-28,5,-0.01443193330229986
0.01,518880.SH,2020-02-28,2020-03-05,2020-03-06,5,-0.044213428466861715
0.01,510300.SH,2020-03-06,2020-03-16,2020-03-17,7,-0.08966921222634394
0.01,518880.SH,2020-03-17,2020-04-22,2020-04-23,26,0.11788570370905371
0.01,159915.SZ,2020-04-23,2020-04-29,2020-04-30,5,0.007114294997095705
0.01,513100.SH,2020-04-30,2020-06-01,2020-06-02,20,-0.017927521061622098
0.01,159915.SZ,2020-06-02,2020-07-27,2020-07-28,38,0.22273196090668113
0.01,518880.SH,2020-07-28,2020-08-13,2020-08-14,13,-0.04181125900367577
0.01,513100.SH,2020-08-14,2020-09-30,2020-10-09,34,0.14548579198010048
0.01,518880.SH,2020-10-09,2020-10-15,2020-10-16,5,0.026661682184653923
0.01,159915.SZ,2020-10-16,2020-11-06,2020-11-09,16,0.0030843907101947288
0.01,510300.SH,2020-11-09,2020-12-16,2020-12-17,28,0.014555419660366997
0.01,159915.SZ,2020-12-17,2021-01-13,2021-01-14,19,0.13719467104784155
0.01,510300.SH,2021-01-14,2021-01-20,2021-01-21,5,-0.036526385203125566
0.01,159915.SZ,2021-01-21,2021-02-03,2021-02-04,10,0.0035170999099762845
0.01,513100.SH,2021-02-04,2021-03-19,2021-03-22,27,-0.04732552939623358
0.01,518880.SH,2021-03-22,2021-04-02,2021-04-06,10,0.01010914512425165
0.01,513100.SH,2021-04-06,2021-04-21,2021-04-22,12,0.004109253114178646
0.01,159915.SZ,2021-04-22,2021-06-17,2021-06-18,37,0.09817581194513925
0.01,513100.SH,2021-06-18,2021-09-07,2021-09-08,58,0.11567512135703906
0.01,518880.SH,2021-09-08,2021-09-16,2021-09-17,7,-0.009433605088368768
0.01,513100.SH,2021-09-17,2021-09-29,2021-09-30,7,-0.04371247146623569
0.01,510300.SH,2021-09-30,2021-10-25,2021-10-26,13,0.023705552922489437
0.01,159915.SZ,2021-10-26,2021-11-03,2021-11-04,7,-0.010250651155574664
0.01,513100.SH,2021-11-04,2021-11-29,2021-11-30,18,0.007188806574312645
0.01,159915.SZ,2021-11-30,2021-12-08,2021-12-09,7,-0.013966468002556742
0.01,510300.SH,2021-12-09,2022-01-04,2022-01-05,18,-0.02048835243420455
0.01,513100.SH,2022-01-05,2022-01-11,2022-01-12,5,-0.04472886565915102
0.01,518880.SH,2022-01-12,2022-03-24,2022-03-25,47,0.07539074719017402
0.01,513100.SH,2022-03-25,2022-04-15,2022-04-18,14,-0.04970470688676909
0.01,518880.SH,2022-04-18,2022-05-26,2022-05-27,26,-0.02345518394468582
0.01,159915.SZ,2022-05-27,2022-07-18,2022-07-19,36,0.20141549960088412
0.01,513100.SH,2022-07-19,2022-09-01,2022-09-02,33,0.029192479465172783
0.01,518880.SH,2022-09-02,2022-11-04,2022-11-07,40,0.03315306938037921
0.01,159915.SZ,2022-11-07,2022-11-11,2022-11-14,5,-0.010155663791685643
0.01,518880.SH,2022-11-14,2022-12-06,2022-12-07,17,-0.011592626404811401
0.01,510300.SH,2022-12-07,2023-01-04,2023-01-05,20,-0.01611021197103124
0.01,518880.SH,2023-01-05,2023-01-17,2023-01-18,9,0.017624151376957498
0.01,159915.SZ,2023-01-18,2023-02-08,2023-02-09,11,-0.012135660104252821
0.01,513100.SH,2023-02-09,2023-03-14,2023-03-15,24,-0.03581960172329479
0.01,518880.SH,2023-03-15,2023-04-12,2023-04-13,20,0.06828961019236246
0.01,513100.SH,2023-04-13,2023-05-05,2023-05-08,14,0.017298488972534276
0.01,518880.SH,2023-05-08,2023-05-12,2023-05-15,5,0.016714771093506497
0.01,513100.SH,2023-05-15,2023-07-28,2023-07-31,53,0.2069882662774103
0.01,510300.SH,2023-07-31,2023-08-22,2023-08-23,17,-0.05788111439989896
0.01,518880.SH,2023-08-23,2023-11-16,2023-11-17,56,0.023105385393650257
0.01,513100.SH,2023-11-17,2024-02-27,2024-02-28,66,0.13032921142659037
0.01,510300.SH,2024-02-28,2024-03-05,2024-03-06,5,0.02192406337165198
0.01,159915.SZ,2024-03-06,2024-03-21,2024-03-22,12,0.0395020031574147
0.01,518880.SH,2024-03-22,2024-05-09,2024-05-10,30,0.06016966940755286
0.01,159915.SZ,2024-05-10,2024-05-21,2024-05-22,8,-0.006816092472370805
0.01,513100.SH,2024-05-22,2024-07-17,2024-07-18,40,0.11214958635381445
0.01,518880.SH,2024-07-18,2024-09-02,2024-09-03,33,-0.04808799613704573
0.01,513100.SH,2024-09-03,2024-09-13,2024-09-18,9,0.0016815627783524079
0.01,518880.SH,2024-09-18,2024-09-26,2024-09-27,7,0.021496532330555818
0.01,159915.SZ,2024-09-27,2024-11-01,2024-11-04,21,0.21635501497090615
0.01,518880.SH,2024-11-04,2024-11-08,2024-11-11,5,-0.020407749973215816
0.01,159915.SZ,2024-11-11,2024-11-22,2024-11-25,10,-0.05036565573887608
0.01,513100.SH,2024-11-25,2025-01-15,2025-01-16,37,0.04610473107074298
0.01,518880.SH,2025-01-16,2025-02-17,2025-02-18,17,0.08338328280884455
0.01,159915.SZ,2025-02-18,2025-02-25,2025-02-26,6,0.009450262304724788
0.01,518880.SH,2025-02-26,2025-03-05,2025-03-06,6,-0.001578496122846329
0.01,159915.SZ,2025-03-06,2025-03-21,2025-03-24,12,-0.02585608122995542
0.01,518880.SH,2025-03-24,2025-05-08,2025-05-09,30,0.11496818008914889
0.01,159915.SZ,2025-05-09,2025-05-15,2025-05-16,5,-0.00152451108137297
0.01,513100.SH,2025-05-16,2025-06-13,2025-06-16,20,-0.0076521427488877025
0.01,518880.SH,2025-06-16,2025-06-25,2025-06-26,8,-0.026896579400931486
0.01,159915.SZ,2025-06-26,2025-09-26,2025-09-29,67,0.4829411214530208
0.01,518880.SH,2025-09-29,2025-10-27,2025-10-28,15,0.08886980557201252
0.01,513100.SH,2025-10-28,2025-11-25,2025-11-26,21,-0.053527785571639064
0.01,518880.SH,2025-11-26,2026-01-15,2026-01-16,35,0.10236771072610873
0.01,159915.SZ,2026-01-16,2026-01-22,2026-01-23,5,-0.021598352266301357
0.01,518880.SH,2026-01-23,2026-03-06,2026-03-09,25,0.025973325753887
0.01,159915.SZ,2026-03-09,2026-04-27,2026-04-28,35,0.14553425676329335
0.01,513100.SH,2026-04-28,2026-05-21,,15,0.07450621185145434
