execution_date,signal_date,old_asset,new_asset,old_intraday,new_intraday,delta,net_delta,turnover,cost
2022-05-31,2022-05-30,159915.SZ,510300.SH,0.025483304042179356,0.01590062111801238,0.009388487088301322,0.00939032710770302,2.0,0.0002
2022-06-08,2022-06-07,510300.SH,159915.SZ,0.00931899641577072,0.006863140896245623,0.002436145711899449,0.002436628780260559,2.0,0.0002
2022-07-18,2022-07-15,159915.SZ,513100.SH,0.011918063314711347,0.008393285371702808,0.003489344869181201,0.0034900345732728245,2.0,0.0002
2022-08-25,2022-08-24,513100.SH,518880.SH,0.00998890122086582,0.0005270092226614675,0.00941247150048583,0.009414338310994528,2.0,0.0002
2022-09-01,2022-08-31,518880.SH,510300.SH,-0.0018731602890018628,-0.005569007263922732,0.0037096551508974153,0.003710404190796564,2.0,0.0002
2022-09-08,2022-09-07,510300.SH,518880.SH,-0.005335920446277176,0.0010565240359217132,-0.006406173622044723,-0.006407456624103409,2.0,0.0002
2022-11-04,2022-11-03,518880.SH,159915.SZ,-0.00026281208935619027,0.03294321629822283,-0.032675065555493855,-0.03268149791233299,2.0,0.0002
2022-11-11,2022-11-10,159915.SZ,518880.SH,-0.029166666666666563,-0.006286145335680171,-0.02329448343635843,-0.023299006357178183,2.0,0.0002
2022-11-28,2022-11-25,518880.SH,510300.SH,-0.003019627579265216,0.005302226935312682,-0.008312415474830071,-0.008314070143116317,2.0,0.0002
2022-12-05,2022-12-02,510300.SH,518880.SH,0.007549068948162985,-0.007056451612903247,0.014602183436132905,0.014605073705433739,2.0,0.0002
2022-12-12,2022-12-09,518880.SH,510300.SH,-0.0030511060259343914,-0.007169344870210148,0.004139397981549067,0.004140228378257358,2.0,0.0002
2022-12-22,2022-12-21,510300.SH,518880.SH,-0.003830439223697746,-0.0015048908954101714,-0.0023317697627066774,-0.0023322347107932384,2.0,0.0002
2023-01-13,2023-01-12,518880.SH,159915.SZ,0.0007455268389662262,0.008343763037129692,-0.007563897197219545,-0.007565401575013198,2.0,0.0002
2023-02-07,2023-02-06,159915.SZ,513100.SH,-0.0052546483427649004,-0.0011534025374856371,-0.004114434343270742,-0.004115258040258652,2.0,0.0002
2023-03-03,2023-03-02,513100.SH,510300.SH,0.0023612750885477762,-0.00048473097430956624,0.0028433401536397795,0.0028439037057086166,2.0,0.0002
2023-03-10,2023-03-09,510300.SH,518880.SH,-0.007268170426064979,0.0004927322000491952,-0.007787323109392291,-0.007788896385277578,2.0,0.0002
2023-03-31,2023-03-30,518880.SH,513100.SH,0.004458000938526441,-0.004385964912280604,0.008843704959421585,0.008845468201346155,2.0,0.0002
2023-04-10,2023-04-07,513100.SH,518880.SH,-0.004376367614879584,-0.0032550569634969273,-0.001125605757494933,-0.0011258317863608786,2.0,0.0002
2023-04-17,2023-04-14,518880.SH,159915.SZ,0.0062834535722597895,0.004248088360237823,0.002024704278337141,0.002025113649433131,2.0,0.0002
2023-04-24,2023-04-21,159915.SZ,513100.SH,-0.014556682840758728,-0.0022026431718062955,-0.0124585983200689,-0.01246111388567103,2.0,0.0002
2023-05-05,2023-05-04,513100.SH,518880.SH,0.0010928961748635224,-0.000226449275362417,0.0013187743174800355,0.00131903887566238,2.0,0.0002
2023-05-12,2023-05-11,518880.SH,513100.SH,-0.003424657534246478,-0.001055966209081327,-0.002374010962589152,-0.0023744884483813435,2.0,0.0002
2023-07-24,2023-07-21,513100.SH,518880.SH,0.007117437722419906,-0.0017977528089887507,0.008891599015404967,0.008893379309295981,2.0,0.0002
2023-07-31,2023-07-28,518880.SH,510300.SH,0.00022686025408336086,-0.0039024390243902474,0.004136907933030089,0.004137736253968453,2.0,0.0002
2023-08-14,2023-08-11,510300.SH,518880.SH,0.0010206685378921776,0.0013590033975086069,-0.0003379327782619679,-0.00033800083218617997,2.0,0.0002
2023-08-21,2023-08-18,518880.SH,510300.SH,0.0036182722749886764,-0.011189175123601514,0.014863986925514569,0.014866971053062568,2.0,0.0002
2023-08-28,2023-08-25,510300.SH,518880.SH,-0.04338070306656705,0.002703920684993255,-0.04705004719084729,-0.04705911403928291,2.0,0.0002
2023-09-18,2023-09-15,518880.SH,513100.SH,-0.0046204620462045876,0.0,-0.004631169375568102,-0.004632098556714852,2.0,0.0002
2023-09-25,2023-09-22,513100.SH,518880.SH,0.0045913682277320955,0.0057080131723381555,-0.0011109241437172205,-0.0011111458434482928,2.0,0.0002
2023-10-11,2023-10-10,518880.SH,513100.SH,0.0006893382352941568,0.0017921146953405742,-0.0011014100229636398,-0.0011016298737028514,2.0,0.0002
2023-10-19,2023-10-18,513100.SH,518880.SH,-0.0036231884057971175,-0.0004396570674874978,-0.003190014305585059,-0.003190659529485952,2.0,0.0002
2023-11-14,2023-11-13,518880.SH,513100.SH,0.0017582417582417964,0.0035087719298245723,-0.001745932690568569,-0.0017462801107196021,2.0,0.0002
2023-11-21,2023-11-20,513100.SH,159915.SZ,-0.0008628127696290733,-0.009235505387378162,0.008415231872235151,0.008416903378047388,2.0,0.0002
2023-11-28,2023-11-27,159915.SZ,513100.SH,0.008537886872998834,0.0008673026886381052,0.007634718456334852,0.0076362418156948955,2.0,0.0002
2023-12-08,2023-12-07,513100.SH,518880.SH,0.0008650519031143666,0.0010902747492367304,-0.00022500287001824579,-0.00022504721314065348,2.0,0.0002
2023-12-15,2023-12-14,518880.SH,513100.SH,0.0,0.0,0.0,0.0,2.0,0.0002
2024-01-11,2024-01-10,513100.SH,518880.SH,0.0016380016380017626,-0.00021588946459405456,0.0018525743485469366,0.0018529410340851187,2.0,0.0002
2024-01-22,2024-01-19,518880.SH,513100.SH,-0.004520017219113215,0.008668242710796026,-0.013161152583104192,-0.013163778268740376,2.0,0.0002
2024-02-23,2024-02-22,513100.SH,510300.SH,-0.0007564296520424785,0.0008633093525181046,-0.001619652804642348,-0.0016199723707562494,2.0,0.0002
2024-03-05,2024-03-04,510300.SH,159915.SZ,0.011664295874822095,0.005081874647092199,0.006527786885732372,0.006529086290254292,2.0,0.0002
2024-03-22,2024-03-21,159915.SZ,518880.SH,-0.014107433532284386,0.0006069188751769428,-0.014814624048054309,-0.01481761267716109,2.0,0.0002
2024-05-07,2024-05-06,518880.SH,510300.SH,-0.0018946570670708152,0.00137174211248281,-0.0032672563338762943,-0.003267907114658082,2.0,0.0002
2024-05-21,2024-05-20,510300.SH,513100.SH,-0.0019026909486271615,-0.000732600732600619,-0.0011716341487405103,-0.0011718691508032049,2.0,0.0002
2024-07-15,2024-07-12,513100.SH,518880.SH,0.022591362126245906,-0.0018341892883345645,0.024175830129134816,0.02418057568543861,2.0,0.0002
2024-07-22,2024-07-19,518880.SH,510300.SH,-0.0011055831951353179,-0.006675938803894277,0.005592127757632074,0.005593250369094034,2.0,0.0002
2024-07-29,2024-07-26,510300.SH,518880.SH,-0.004610951008645725,-0.0014828544949027078,-0.0031376592225798587,-0.003138289525512889,2.0,0.0002
2024-09-02,2024-08-30,518880.SH,513100.SH,-0.002543142597638548,0.0,-0.0025463818779077546,-0.0025468934807087546,2.0,0.0002
2024-09-09,2024-09-06,513100.SH,518880.SH,0.011119347664937163,-0.0014585232452142272,0.012517570121261002,0.012520104658568763,2.0,0.0002
2024-09-26,2024-09-25,518880.SH,159915.SZ,-0.0015624999999999112,0.05112219451371569,-0.05142207211152359,-0.05143207935136785,2.0,0.0002
2024-11-04,2024-11-01,159915.SZ,518880.SH,0.030754444978375872,-0.0008318083513558783,0.0311231594643695,0.031129303385884332,2.0,0.0002
2024-11-11,2024-11-08,518880.SH,159915.SZ,0.0006778512116591973,0.04400000000000004,-0.04238186788615294,-0.04239015893200778,2.0,0.0002
2024-11-18,2024-11-15,159915.SZ,513100.SH,-0.025396825396825418,0.005365526492286943,-0.031076074576295104,-0.03108235210120304,2.0,0.0002
2024-12-13,2024-12-12,513100.SH,518880.SH,0.008044554455445496,-0.002493351063829752,0.010508834161167262,0.010510931864729293,2.0,0.0002
2024-12-20,2024-12-19,518880.SH,513100.SH,0.002552322613578406,-0.014197530864197616,0.016848350981287907,0.016851745844944498,2.0,0.0002
2025-01-13,2025-01-10,513100.SH,518880.SH,-0.013019218846869074,0.002457002457002311,-0.01555870068244699,-0.015561862683198324,2.0,0.0002
2025-02-18,2025-02-17,518880.SH,159915.SZ,0.00846153846153852,-0.017447199265380964,0.026027135791080288,0.02603236152309543,2.0,0.0002
2025-02-26,2025-02-25,159915.SZ,518880.SH,0.01091405184174632,-0.006552880219445334,0.01742936800594312,0.01743284400037596,2.0,0.0002
2025-03-06,2025-03-05,518880.SH,159915.SZ,0.0007656967840734552,0.013413506012950993,-0.012558937608467432,-0.012561438770612611,2.0,0.0002
2025-03-13,2025-03-12,159915.SZ,510300.SH,-0.009785647716682111,-0.0047216699801192474,-0.005100989555010985,-0.005102018855884615,2.0,0.0002
2025-03-20,2025-03-19,510300.SH,518880.SH,-0.008031151131662306,-0.0019061583577711927,-0.0061555971512381276,-0.006156834674777448,2.0,0.0002
2025-05-09,2025-05-08,518880.SH,159915.SZ,0.003865635830445191,-0.008000000000000007,0.011890355156783317,0.011892756165862167,2.0,0.0002
2025-05-16,2025-05-15,159915.SZ,513100.SH,0.0009970089730808596,0.0,0.000996512289739076,0.0009967121288157852,2.0,0.0002
2025-06-13,2025-06-12,513100.SH,518880.SH,0.0012886597938144284,-0.003676470588235281,0.0049710756007250905,0.004972083398681909,2.0,0.0002
2025-06-20,2025-06-19,518880.SH,513100.SH,-0.0032171581769436797,0.0019243104554202972,-0.005144805698326791,-0.005145836226063798,2.0,0.0002
2025-06-27,2025-06-26,513100.SH,159915.SZ,0.004342431761786614,0.0004761904761905189,0.0038569534775754473,0.0038577188715533386,2.0,0.0002
2025-07-07,2025-07-04,159915.SZ,513100.SH,-0.007525870178739402,0.0012247397428046813,-0.008778322792669725,-0.008780090183424993,2.0,0.0002
2025-07-14,2025-07-11,513100.SH,159915.SZ,-0.0018450184501844769,-0.0013761467889908952,-0.0004696280445773387,-0.00046972254572712896,2.0,0.0002
2025-09-23,2025-09-22,159915.SZ,518880.SH,-0.007062600321027346,0.00221538461538473,-0.009300592805677155,-0.00930243808224054,2.0,0.0002
2025-09-30,2025-09-29,518880.SH,513100.SH,0.0018020182604516766,0.006104328523862446,-0.004285376013107621,-0.004286223217204326,2.0,0.0002
2025-10-15,2025-10-14,513100.SH,518880.SH,0.0010970927043334466,0.004812424805862303,-0.003704390769111011,-0.0037051243438022304,2.0,0.0002
2025-10-28,2025-10-27,518880.SH,513100.SH,-0.021956769055745173,-0.007591093117408687,-0.014581354393311987,-0.01458435687612207,2.0,0.0002
2025-11-18,2025-11-17,513100.SH,159915.SZ,-0.019670388091440727,-0.0058651026392960715,-0.013984055281424839,-0.013986931119203582,2.0,0.0002
2025-11-25,2025-11-24,159915.SZ,518880.SH,0.003388681802778626,0.0022246941045604984,0.0011607300219342535,0.0011609581898859751,2.0,0.0002
2025-12-10,2025-12-09,518880.SH,159915.SZ,-0.0020847048496818177,0.00219780219780219,-0.004282271435040895,-0.004283121622571357,2.0,0.0002
2025-12-17,2025-12-16,159915.SZ,518880.SH,0.03500163559044811,0.0029085424970376472,0.0314986861255297,0.03150487697934326,2.0,0.0002
2025-12-31,2025-12-30,518880.SH,159915.SZ,-0.006197243295223864,-0.013622291021671784,0.007499399831918813,0.007500915692120713,2.0,0.0002
2026-01-09,2026-01-08,159915.SZ,518880.SH,0.013765677577240787,0.005029337803855727,0.008655058332699611,0.008656783036446295,2.0,0.0002
2026-01-16,2026-01-15,518880.SH,159915.SZ,0.0006090752207896788,-0.010644589000591398,0.011310537721516103,0.011312815436805764,2.0,0.0002
2026-01-23,2026-01-22,159915.SZ,518880.SH,0.004515352197471456,-9.417969485769895e-05,0.004599372708177511,0.004600288805351024,2.0,0.0002
2026-03-06,2026-03-05,518880.SH,510300.SH,0.0035997784751706785,0.00581896551724137,-0.0022087859496094406,-0.002209231002083918,2.0,0.0002
2026-03-13,2026-03-12,510300.SH,518880.SH,0.0010702054794520244,-0.00460744563214166,0.005687725843809246,0.0056888710072033125,2.0,0.0002
2026-03-20,2026-03-19,518880.SH,159915.SZ,-0.00040404040404040664,0.0011986814504045817,-0.0016020856557400227,-0.0016024133244246404,2.0,0.0002
2026-04-08,2026-04-07,159915.SZ,513100.SH,0.032088861462511664,0.02459474566797093,0.007287605089795684,0.007288983354644153,2.0,0.0002
2026-04-15,2026-04-14,513100.SH,159915.SZ,0.004310344827586299,-0.021733073279464943,0.026273796878565635,0.02627901091126753,2.0,0.0002
2026-04-27,2026-04-24,159915.SZ,513100.SH,-0.007608695652173925,0.007772020725388629,-0.015379763601732998,-0.015382835022878377,2.0,0.0002
2026-05-08,2026-05-07,513100.SH,159915.SZ,0.007808687164470474,-0.0013119916032536816,0.009091210173998733,0.009093027339583665,2.0,0.0002
2026-05-15,2026-05-14,159915.SZ,513100.SH,0.0022721534965919332,-0.0033222591362126463,0.0055973661519943055,0.0055984864433424805,2.0,0.0002
