ÈÕÆÚ,Ê±¼ä,ºÏÔ¼´úÂë,Âò/Âô,¿ª/Æ½,³É½»Á¿,³É½»¼Û,ÊÖÐø·Ñ
2022-04-18,15:00:00,513100.SS,Âô,-,1070300.000,0.900,192.654
2022-04-18,15:00:00,518880.SS,Âò,-,243000.000,3.967,192.796
2022-05-19,15:00:00,518880.SS,Âô,-,243000.000,3.850,187.110
2022-05-19,15:00:00,159915.SZ,Âò,-,405800.000,2.306,187.155
2022-05-31,15:00:00,159915.SZ,Âô,-,405800.000,2.334,189.427
2022-05-31,15:00:00,510300.SS,Âò,-,231400.000,4.089,189.239
2022-06-08,15:00:00,510300.SS,Âô,-,231400.000,4.224,195.487
2022-06-08,15:00:00,159915.SZ,Âò,-,391600.000,2.494,195.330
2022-07-18,15:00:00,159915.SZ,Âô,-,391600.000,2.717,212.795
2022-07-18,15:00:00,513100.SS,Âò,-,1262800.000,0.841,212.403
2022-08-30,15:00:00,513100.SS,Âô,-,1262800.000,0.883,223.010
2022-08-30,15:00:00,518880.SS,Âò,-,294300.000,3.783,222.667
2022-09-08,15:00:00,518880.SS,Âô,-,294300.000,3.790,223.079
2022-09-08,15:00:00,510300.SS,Âò,-,271900.000,4.101,223.012
2022-09-16,15:00:00,510300.SS,Âô,-,271900.000,4.000,217.520
2022-09-16,15:00:00,518880.SS,Âò,-,291700.000,3.728,217.492
2022-11-04,15:00:00,518880.SS,Âô,-,291700.000,3.804,221.925
2022-11-04,15:00:00,159915.SZ,Âò,-,465400.000,2.383,221.810
2022-11-11,15:00:00,159915.SZ,Âô,-,465400.000,2.330,216.876
2022-11-11,15:00:00,518880.SS,Âò,-,274400.000,3.952,216.886
2022-11-28,15:00:00,518880.SS,Âô,-,274400.000,3.962,217.435
2022-11-28,15:00:00,513100.SS,Âò,-,1272500.000,0.854,217.343
2022-12-05,15:00:00,513100.SS,Âô,-,1272500.000,0.854,217.343
2022-12-05,15:00:00,518880.SS,Âò,-,275700.000,3.940,217.252
2022-12-12,15:00:00,518880.SS,Âô,-,275700.000,3.921,216.204
2022-12-12,15:00:00,510300.SS,Âò,-,269100.000,4.016,216.141
2022-12-22,15:00:00,510300.SS,Âô,-,269100.000,3.901,209.952
2022-12-22,15:00:00,518880.SS,Âò,-,263700.000,3.981,209.958
2023-01-13,15:00:00,518880.SS,Âô,-,263700.000,4.027,212.384
2023-01-13,15:00:00,159915.SZ,Âò,-,439100.000,2.417,212.261
2023-02-07,15:00:00,159915.SZ,Âô,-,439100.000,2.461,216.125
2023-02-07,15:00:00,513100.SS,Âò,-,1247100.000,0.866,215.998
2023-03-03,15:00:00,513100.SS,Âô,-,1247100.000,0.849,211.758
2023-03-03,15:00:00,510300.SS,Âò,-,256700.000,4.124,211.726
2023-03-10,15:00:00,510300.SS,Âô,-,256700.000,3.961,203.358
2023-03-10,15:00:00,518880.SS,Âò,-,250500.000,4.061,203.456
2023-03-31,15:00:00,518880.SS,Âô,-,250500.000,4.281,214.478
2023-03-31,15:00:00,513100.SS,Âò,-,1179500.000,0.908,214.197
2023-04-10,15:00:00,513100.SS,Âô,-,1179500.000,0.910,214.669
2023-04-10,15:00:00,518880.SS,Âò,-,250200.000,4.287,214.521
2023-04-17,15:00:00,518880.SS,Âô,-,250200.000,4.324,216.373
2023-04-17,15:00:00,159915.SZ,Âò,-,457500.000,2.364,216.306
2023-04-24,15:00:00,159915.SZ,Âô,-,457500.000,2.234,204.411
2023-04-24,15:00:00,513100.SS,Âò,-,1128900.000,0.906,204.557
2023-05-05,15:00:00,513100.SS,Âô,-,1128900.000,0.916,206.814
2023-05-05,15:00:00,518880.SS,Âò,-,234000.000,4.415,206.622
2023-05-12,15:00:00,518880.SS,Âô,-,234000.000,4.365,204.282
2023-05-12,15:00:00,513100.SS,Âò,-,1079900.000,0.946,204.317
2023-07-24,15:00:00,513100.SS,Âô,-,1079900.000,1.132,244.489
2023-07-24,15:00:00,518880.SS,Âò,-,274200.000,4.442,243.599
2023-07-31,15:00:00,518880.SS,Âô,-,274200.000,4.409,241.790
2023-07-31,15:00:00,510300.SS,Âò,-,295900.000,4.084,241.691
2023-08-14,15:00:00,510300.SS,Âô,-,295900.000,3.923,232.163
2023-08-14,15:00:00,518880.SS,Âò,-,262700.000,4.421,232.279
2023-08-21,15:00:00,518880.SS,Âô,-,262700.000,4.438,233.173
2023-08-21,15:00:00,510300.SS,Âò,-,306700.000,3.800,233.092
2023-08-28,15:00:00,510300.SS,Âô,-,306700.000,3.837,235.362
2023-08-28,15:00:00,518880.SS,Âò,-,264300.000,4.450,235.227
2023-09-18,15:00:00,518880.SS,Âô,-,264300.000,4.524,239.139
2023-09-18,15:00:00,513100.SS,Âò,-,1063000.000,1.124,238.962
2023-09-25,15:00:00,513100.SS,Âô,-,1063000.000,1.094,232.584
2023-09-25,15:00:00,518880.SS,Âò,-,253900.000,4.581,232.623
2023-10-11,15:00:00,518880.SS,Âô,-,253900.000,4.355,221.147
2023-10-11,15:00:00,513100.SS,Âò,-,989600.000,1.118,221.275
2023-10-19,15:00:00,513100.SS,Âô,-,989600.000,1.100,217.712
2023-10-19,15:00:00,518880.SS,Âò,-,239400.000,4.547,217.710
2023-11-14,15:00:00,518880.SS,Âô,-,239400.000,4.558,218.237
2023-11-14,15:00:00,513100.SS,Âò,-,953400.000,1.144,218.138
2023-11-21,15:00:00,513100.SS,Âô,-,953400.000,1.158,220.807
2023-11-21,15:00:00,159915.SZ,Âò,-,571300.000,1.931,220.636
2023-11-28,15:00:00,159915.SZ,Âô,-,571300.000,1.890,215.951
2023-11-28,15:00:00,513100.SS,Âò,-,935800.000,1.154,215.983
2023-12-08,15:00:00,513100.SS,Âô,-,935800.000,1.157,216.544
2023-12-08,15:00:00,518880.SS,Âò,-,235700.000,4.591,216.420
2023-12-15,15:00:00,518880.SS,Âô,-,235700.000,4.590,216.373
2023-12-15,15:00:00,513100.SS,Âò,-,906600.000,1.193,216.315
2024-01-11,15:00:00,513100.SS,Âô,-,906600.000,1.223,221.754
2024-01-11,15:00:00,518880.SS,Âò,-,239200.000,4.631,221.547
2024-01-22,15:00:00,518880.SS,Âô,-,239200.000,4.625,221.260
2024-01-22,15:00:00,513100.SS,Âò,-,864000.000,1.280,221.184
2024-02-23,15:00:00,513100.SS,Âô,-,864000.000,1.321,228.269
2024-02-23,15:00:00,510300.SS,Âò,-,327800.000,3.478,228.018
2024-03-05,15:00:00,510300.SS,Âô,-,327800.000,3.556,233.131
2024-03-05,15:00:00,159915.SZ,Âò,-,654400.000,1.780,232.966
2024-03-22,15:00:00,159915.SZ,Âô,-,654400.000,1.817,237.809
2024-03-22,15:00:00,518880.SS,Âò,-,240200.000,4.946,237.606
2024-05-07,15:00:00,518880.SS,Âô,-,240200.000,5.268,253.075
2024-05-07,15:00:00,510300.SS,Âò,-,346100.000,3.650,252.653
2024-05-20,15:00:00,510300.SS,Âô,-,346100.000,3.684,255.006
2024-05-20,15:00:00,159915.SZ,Âò,-,696000.000,1.831,254.875
2024-05-27,15:00:00,159915.SZ,Âô,-,696000.000,1.792,249.446
2024-05-27,15:00:00,513100.SS,Âò,-,907800.000,1.374,249.463
2024-07-15,15:00:00,513100.SS,Âô,-,907800.000,1.539,279.421
2024-07-15,15:00:00,518880.SS,Âò,-,256100.000,5.442,278.739
2024-07-22,15:00:00,518880.SS,Âô,-,256100.000,5.421,277.664
2024-07-22,15:00:00,510300.SS,Âò,-,388600.000,3.571,277.538
2024-07-29,15:00:00,510300.SS,Âô,-,388600.000,3.454,268.445
2024-07-29,15:00:00,518880.SS,Âò,-,249200.000,5.387,268.488
2024-09-02,15:00:00,518880.SS,Âô,-,249200.000,5.491,273.671
2024-09-02,15:00:00,513100.SS,Âò,-,957000.000,1.429,273.511
2024-09-09,15:00:00,513100.SS,Âô,-,957000.000,1.364,261.070
2024-09-09,15:00:00,518880.SS,Âò,-,238400.000,5.477,261.143
2024-09-26,15:00:00,518880.SS,Âô,-,238400.000,5.751,274.208
2024-09-26,15:00:00,159915.SZ,Âò,-,812300.000,1.686,273.908
2024-11-04,15:00:00,159915.SZ,Âô,-,812300.000,2.145,348.477
2024-11-04,15:00:00,518880.SS,Âò,-,288700.000,6.006,346.786
2024-11-11,15:00:00,518880.SS,Âô,-,288700.000,5.905,340.955
2024-11-11,15:00:00,159915.SZ,Âò,-,725900.000,2.349,341.028
2024-11-18,15:00:00,159915.SZ,Âô,-,725900.000,2.149,311.992
2024-11-18,15:00:00,513100.SS,Âò,-,1042200.000,1.499,312.452
2024-12-13,15:00:00,513100.SS,Âô,-,1042200.000,1.629,339.549
2024-12-13,15:00:00,518880.SS,Âò,-,282300.000,6.001,338.816
2024-12-20,15:00:00,518880.SS,Âô,-,282300.000,5.892,332.662
2024-12-20,15:00:00,513100.SS,Âò,-,1041700.000,1.597,332.719
2025-01-13,15:00:00,513100.SS,Âô,-,1041700.000,1.592,331.677
2025-01-13,15:00:00,518880.SS,Âò,-,270800.000,6.120,331.459
2025-02-18,15:00:00,518880.SS,Âô,-,270800.000,6.555,355.019
2025-02-18,15:00:00,159915.SZ,Âò,-,828300.000,2.140,354.512
2025-02-26,15:00:00,159915.SZ,Âô,-,828300.000,2.223,368.262
2025-02-26,15:00:00,518880.SS,Âò,-,282100.000,6.519,367.802
2025-03-06,15:00:00,518880.SS,Âô,-,282100.000,6.535,368.705
2025-03-06,15:00:00,159915.SZ,Âò,-,841100.000,2.191,368.570
2025-03-13,15:00:00,159915.SZ,Âô,-,841100.000,2.125,357.468
2025-03-13,15:00:00,510300.SS,Âò,-,446400.000,4.005,357.566
2025-03-20,15:00:00,510300.SS,Âô,-,446400.000,4.076,363.905
2025-03-20,15:00:00,518880.SS,Âò,-,267100.000,6.807,363.630
2025-05-09,15:00:00,518880.SS,Âô,-,267100.000,7.531,402.306
2025-05-09,15:00:00,159915.SZ,Âò,-,1011500.000,1.984,401.363
2025-05-16,15:00:00,159915.SZ,Âô,-,1011500.000,2.008,406.218
2025-05-16,15:00:00,513100.SS,Âò,-,1300400.000,1.561,405.985
2025-06-13,15:00:00,513100.SS,Âô,-,1300400.000,1.554,404.164
2025-06-13,15:00:00,518880.SS,Âò,-,266200.000,7.588,403.985
2025-06-20,15:00:00,518880.SS,Âô,-,266200.000,7.436,395.893
2025-06-20,15:00:00,513100.SS,Âò,-,1267500.000,1.562,395.967
2025-06-27,15:00:00,513100.SS,Âô,-,1267500.000,1.619,410.417
2025-06-27,15:00:00,159915.SZ,Âò,-,975600.000,2.101,409.947
2025-07-07,15:00:00,159915.SZ,Âô,-,975600.000,2.110,411.703
2025-07-07,15:00:00,513100.SS,Âò,-,1258500.000,1.635,411.530
2025-07-14,15:00:00,513100.SS,Âô,-,1258500.000,1.623,408.509
2025-07-14,15:00:00,159915.SZ,Âò,-,938000.000,2.177,408.405
2025-09-23,15:00:00,159915.SZ,Âô,-,938000.000,3.093,580.247
2025-09-23,15:00:00,518880.SS,Âò,-,354000.000,8.143,576.524
2025-09-30,15:00:00,518880.SS,Âô,-,354000.000,8.339,590.401
2025-09-30,15:00:00,513100.SS,Âò,-,1627100.000,1.813,589.986
2025-10-15,15:00:00,513100.SS,Âô,-,1627100.000,1.825,593.892
2025-10-15,15:00:00,518880.SS,Âò,-,323000.000,9.187,593.480
2025-10-28,15:00:00,518880.SS,Âô,-,323000.000,8.597,555.366
2025-10-28,15:00:00,513100.SS,Âò,-,1417600.000,1.961,555.983
2025-11-18,15:00:00,513100.SS,Âô,-,1417600.000,1.844,522.811
2025-11-18,15:00:00,159915.SZ,Âò,-,857500.000,3.051,523.247
2025-11-25,15:00:00,159915.SZ,Âô,-,857500.000,2.961,507.812
2025-11-25,15:00:00,518880.SS,Âò,-,281800.000,9.010,507.804
2025-12-10,15:00:00,518880.SS,Âô,-,281800.000,9.095,512.594
2025-12-10,15:00:00,159915.SZ,Âò,-,802700.000,3.192,512.444
2025-12-17,15:00:00,159915.SZ,Âô,-,802700.000,3.164,507.949
2025-12-17,15:00:00,518880.SS,Âò,-,272700.000,9.310,507.767
2025-12-31,15:00:00,518880.SS,Âô,-,272700.000,9.301,507.277
2025-12-31,15:00:00,159915.SZ,Âò,-,795900.000,3.186,507.147
2026-01-09,15:00:00,159915.SZ,Âô,-,795900.000,3.314,527.523
2026-01-09,15:00:00,518880.SS,Âò,-,274600.000,9.592,526.793
2026-01-16,15:00:00,518880.SS,Âô,-,274600.000,9.857,541.346
2026-01-16,15:00:00,159915.SZ,Âò,-,808400.000,3.346,540.981
2026-01-23,15:00:00,159915.SZ,Âô,-,808400.000,3.337,539.526
2026-01-23,15:00:00,518880.SS,Âò,-,254000.000,10.617,539.344
2026-03-06,15:00:00,518880.SS,Âô,-,254000.000,10.873,552.348
2026-03-06,15:00:00,510300.SS,Âò,-,591200.000,4.667,551.826
2026-03-13,15:00:00,510300.SS,Âô,-,591200.000,4.677,553.008
2026-03-13,15:00:00,518880.SS,Âò,-,255800.000,10.802,552.630
2026-03-20,15:00:00,518880.SS,Âô,-,255800.000,9.896,506.279
2026-03-20,15:00:00,159915.SZ,Âò,-,759000.000,3.341,507.164
2026-04-08,15:00:00,159915.SZ,Âô,-,759000.000,3.345,507.771
2026-04-08,15:00:00,513100.SS,Âò,-,1384500.000,1.833,507.558
2026-04-15,15:00:00,513100.SS,Âô,-,1384500.000,1.864,516.142
2026-04-15,15:00:00,159915.SZ,Âò,-,734500.000,3.511,515.766
2026-04-27,15:00:00,159915.SZ,Âô,-,734500.000,3.652,536.479
2026-04-27,15:00:00,513100.SS,Âò,-,1377600.000,1.945,535.886
2026-05-08,15:00:00,513100.SS,Âô,-,1377600.000,2.065,568.949
2026-05-08,15:00:00,159915.SZ,Âò,-,746200.000,3.806,568.007
2026-05-15,15:00:00,159915.SZ,Âô,-,746200.000,3.970,592.483
2026-05-15,15:00:00,513100.SS,Âò,-,1409100.000,2.100,591.822
2026-06-09,15:00:00,513100.SS,Âô,-,1409100.000,2.200,620.004
2026-06-09,15:00:00,159915.SZ,Âò,-,779400.000,3.972,619.155
