日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2020-05-22,15:30:00,513100.SS,3.596,186800,多,3.738,671732.800,-26469.560
2020-05-25,15:30:00,513100.SS,3.713,186800,多,3.738,693588.400,-4613.960
2020-05-26,15:30:00,513100.SS,3.797,186800,多,3.738,709279.600,11077.240
2020-05-27,15:30:00,513100.SS,3.772,186800,多,3.738,704609.600,6407.240
2020-05-28,15:30:00,513100.SS,3.757,186800,多,3.738,701807.600,3605.240
2020-05-29,15:30:00,513100.SS,3.730,186800,多,3.738,696764.000,-1438.360
2020-06-01,15:30:00,513100.SS,3.744,0,多,0.000,0.000,0.000
2020-06-01,15:30:00,518880.SS,3.895,179500,多,3.896,699152.500,-143.600
2020-06-02,15:30:00,518880.SS,3.888,179500,多,3.896,697896.000,-1400.100
2020-06-03,15:30:00,518880.SS,3.853,179500,多,3.896,691613.500,-7682.600
2020-06-04,15:30:00,518880.SS,3.820,179500,多,3.896,685690.000,-13606.100
2020-06-05,15:30:00,518880.SS,3.817,179500,多,3.896,685151.500,-14144.600
2020-06-08,15:30:00,518880.SS,3.783,0,多,0.000,0.000,0.000
2020-06-08,15:30:00,159915.SZ,2.073,327700,多,2.073,679322.100,-131.080
2020-06-09,15:30:00,159915.SZ,2.102,327700,多,2.073,688825.400,9372.220
2020-06-10,15:30:00,159915.SZ,2.122,327700,多,2.073,695379.400,15926.220
2020-06-11,15:30:00,159915.SZ,2.119,327700,多,2.073,694396.300,14943.120
2020-06-12,15:30:00,159915.SZ,2.141,327700,多,2.073,701605.700,22152.520
2020-06-15,15:30:00,159915.SZ,2.141,327700,多,2.073,701605.700,22152.520
2020-06-16,15:30:00,159915.SZ,2.183,327700,多,2.073,715369.100,35915.920
2020-06-17,15:30:00,159915.SZ,2.188,327700,多,2.073,717007.600,37554.420
2020-06-18,15:30:00,159915.SZ,2.194,327700,多,2.073,718973.800,39520.620
2020-06-19,15:30:00,159915.SZ,2.238,327700,多,2.073,733392.600,53939.420
2020-06-22,15:30:00,159915.SZ,2.263,327700,多,2.073,741585.100,62131.920
2020-06-23,15:30:00,159915.SZ,2.307,327700,多,2.073,756003.900,76550.720
2020-06-24,15:30:00,159915.SZ,2.307,327700,多,2.073,756003.900,76550.720
2020-06-29,15:30:00,159915.SZ,2.295,327700,多,2.073,752071.500,72618.320
2020-06-30,15:30:00,159915.SZ,2.359,327700,多,2.073,773044.300,93591.120
2020-07-01,15:30:00,159915.SZ,2.342,327700,多,2.073,767473.400,88020.220
2020-07-02,15:30:00,159915.SZ,2.350,327700,多,2.073,770095.000,90641.820
2020-07-03,15:30:00,159915.SZ,2.380,327700,多,2.073,779926.000,100472.820
2020-07-06,15:30:00,159915.SZ,2.450,327700,多,2.073,802865.000,123411.820
2020-07-07,15:30:00,159915.SZ,2.503,327700,多,2.073,820233.100,140779.920
2020-07-08,15:30:00,159915.SZ,2.574,327700,多,2.073,843499.800,164046.620
2020-07-09,15:30:00,159915.SZ,2.674,327700,多,2.073,876269.800,196816.620
2020-07-10,15:30:00,159915.SZ,2.685,327700,多,2.073,879874.500,200421.320
2020-07-13,15:30:00,159915.SZ,2.802,327700,多,2.073,918215.400,238762.220
2020-07-14,15:30:00,159915.SZ,2.767,327700,多,2.073,906745.900,227292.720
2020-07-15,15:30:00,159915.SZ,2.722,327700,多,2.073,891999.400,212546.220
2020-07-16,15:30:00,159915.SZ,2.558,327700,多,2.073,838256.600,158803.420
2020-07-17,15:30:00,159915.SZ,2.583,327700,多,2.073,846449.100,166995.920
2020-07-20,15:30:00,159915.SZ,2.611,327700,多,2.073,855624.700,176171.520
2020-07-21,15:30:00,159915.SZ,2.643,327700,多,2.073,866111.100,186657.920
2020-07-22,15:30:00,159915.SZ,2.678,327700,多,2.073,877580.600,198127.420
2020-07-23,15:30:00,159915.SZ,2.706,327700,多,2.073,886756.200,207303.020
2020-07-24,15:30:00,159915.SZ,2.537,327700,多,2.073,831374.900,151921.720
2020-07-27,15:30:00,159915.SZ,2.540,0,多,0.000,0.000,0.000
2020-07-27,15:30:00,518880.SS,4.203,197200,多,4.204,828831.600,-157.760
2020-07-28,15:30:00,518880.SS,4.198,197200,多,4.204,827845.600,-1143.760
2020-07-29,15:30:00,518880.SS,4.206,197200,多,4.204,829423.200,433.840
2020-07-30,15:30:00,518880.SS,4.174,197200,多,4.204,823112.800,-5876.560
2020-07-31,15:30:00,518880.SS,4.216,197200,多,4.204,831395.200,2405.840
2020-08-03,15:30:00,518880.SS,4.200,197200,多,4.204,828240.000,-749.360
2020-08-04,15:30:00,518880.SS,4.206,197200,多,4.204,829423.200,433.840
2020-08-05,15:30:00,518880.SS,4.320,197200,多,4.204,851904.000,22914.640
2020-08-06,15:30:00,518880.SS,4.353,197200,多,4.204,858411.600,29422.240
2020-08-07,15:30:00,518880.SS,4.378,197200,多,4.204,863341.600,34352.240
2020-08-10,15:30:00,518880.SS,4.349,197200,多,4.204,857622.800,28633.440
2020-08-11,15:30:00,518880.SS,4.253,197200,多,4.204,838691.600,9702.240
2020-08-12,15:30:00,518880.SS,3.989,197200,多,4.204,786630.800,-42358.560
2020-08-13,15:30:00,518880.SS,4.054,0,多,0.000,0.000,0.000
2020-08-13,15:30:00,513100.SS,4.065,196800,多,4.066,799992.000,-157.440
2020-08-14,15:30:00,513100.SS,4.058,196800,多,4.066,798614.400,-1535.040
2020-08-17,15:30:00,513100.SS,4.063,196800,多,4.066,799598.400,-551.040
2020-08-18,15:30:00,513100.SS,4.059,196800,多,4.066,798811.200,-1338.240
2020-08-19,15:30:00,513100.SS,4.111,196800,多,4.066,809044.800,8895.360
2020-08-20,15:30:00,513100.SS,4.106,196800,多,4.066,808060.800,7911.360
2020-08-21,15:30:00,513100.SS,4.210,196800,多,4.066,828528.000,28378.560
2020-08-24,15:30:00,513100.SS,4.391,196800,多,4.066,864148.800,63999.360
2020-08-25,15:30:00,513100.SS,4.591,196800,多,4.066,903508.800,103359.360
2020-08-26,15:30:00,513100.SS,4.503,196800,多,4.066,886190.400,86040.960
2020-08-27,15:30:00,513100.SS,4.697,196800,多,4.066,924369.600,124220.160
2020-08-28,15:30:00,513100.SS,4.797,196800,多,4.066,944049.600,143900.160
2020-08-31,15:30:00,513100.SS,5.058,196800,多,4.066,995414.400,195264.960
2020-09-01,15:30:00,513100.SS,4.990,196800,多,4.066,982032.000,181882.560
2020-09-02,15:30:00,513100.SS,5.193,196800,多,4.066,1021982.400,221832.960
2020-09-03,15:30:00,513100.SS,5.305,196800,多,4.066,1044024.000,243874.560
2020-09-04,15:30:00,513100.SS,4.846,196800,多,4.066,953692.800,153543.360
2020-09-07,15:30:00,513100.SS,4.484,196800,多,4.066,882451.200,82301.760
2020-09-08,15:30:00,513100.SS,4.724,196800,多,4.066,929683.200,129533.760
2020-09-09,15:30:00,513100.SS,4.482,196800,多,4.066,882057.600,81908.160
2020-09-10,15:30:00,513100.SS,4.609,196800,多,4.066,907051.200,106901.760
2020-09-11,15:30:00,513100.SS,4.529,196800,多,4.066,891307.200,91157.760
2020-09-14,15:30:00,513100.SS,4.654,196800,多,4.066,915907.200,115757.760
2020-09-15,15:30:00,513100.SS,4.811,196800,多,4.066,946804.800,146655.360
2020-09-16,15:30:00,513100.SS,4.802,196800,多,4.066,945033.600,144884.160
2020-09-17,15:30:00,513100.SS,4.604,196800,多,4.066,906067.200,105917.760
2020-09-18,15:30:00,513100.SS,4.761,196800,多,4.066,936964.800,136815.360
2020-09-21,15:30:00,513100.SS,4.667,196800,多,4.066,918465.600,118316.160
2020-09-22,15:30:00,513100.SS,4.593,196800,多,4.066,903902.400,103752.960
2020-09-23,15:30:00,513100.SS,4.655,196800,多,4.066,916104.000,115954.560
2020-09-24,15:30:00,513100.SS,4.481,196800,多,4.066,881860.800,81711.360
2020-09-25,15:30:00,513100.SS,4.445,196800,多,4.066,874776.000,74626.560
2020-09-28,15:30:00,513100.SS,4.520,196800,多,4.066,889536.000,89386.560
2020-09-29,15:30:00,513100.SS,4.546,0,多,0.000,0.000,0.000
2020-09-29,15:30:00,510300.SS,4.660,191500,多,4.661,892390.000,-172.350
2020-09-30,15:30:00,510300.SS,4.646,191500,多,4.661,889709.000,-2853.350
2020-10-09,15:30:00,510300.SS,4.739,191500,多,4.661,907518.500,14956.150
2020-10-12,15:30:00,510300.SS,4.887,191500,多,4.661,935860.500,43298.150
2020-10-13,15:30:00,510300.SS,4.903,191500,多,4.661,938924.500,46362.150
2020-10-14,15:30:00,510300.SS,4.879,0,多,0.000,0.000,0.000
2020-10-14,15:30:00,159915.SZ,2.668,349700,多,2.669,932999.600,-174.850
2020-10-15,15:30:00,159915.SZ,2.650,349700,多,2.669,926705.000,-6469.450
2020-10-16,15:30:00,159915.SZ,2.634,349700,多,2.669,921109.800,-12064.650
2020-10-19,15:30:00,159915.SZ,2.600,349700,多,2.669,909220.000,-23954.450
2020-10-20,15:30:00,159915.SZ,2.645,349700,多,2.669,924956.500,-8217.950
2020-10-21,15:30:00,159915.SZ,2.612,349700,多,2.669,913416.400,-19758.050
2020-10-22,15:30:00,159915.SZ,2.582,349700,多,2.669,902925.400,-30249.050
2020-10-23,15:30:00,159915.SZ,2.516,349700,多,2.669,879845.200,-53329.250
2020-10-26,15:30:00,159915.SZ,2.533,0,多,0.000,0.000,0.000
2020-10-26,15:30:00,510300.SS,4.750,186600,多,4.751,886350.000,-186.600
2020-10-27,15:30:00,510300.SS,4.764,186600,多,4.751,888962.400,2425.800
2020-10-28,15:30:00,510300.SS,4.804,186600,多,4.751,896426.400,9889.800
2020-10-29,15:30:00,510300.SS,4.848,186600,多,4.751,904636.800,18100.200
2020-10-30,15:30:00,510300.SS,4.757,186600,多,4.751,887656.200,1119.600
2020-11-02,15:30:00,510300.SS,4.785,0,多,0.000,0.000,0.000
2020-11-02,15:30:00,159915.SZ,2.617,341000,多,2.618,892397.000,-170.500
2020-11-03,15:30:00,159915.SZ,2.649,341000,多,2.618,903309.000,10741.500
2020-11-04,15:30:00,159915.SZ,2.658,341000,多,2.618,906378.000,13810.500
2020-11-05,15:30:00,159915.SZ,2.690,341000,多,2.618,917290.000,24722.500
2020-11-06,15:30:00,159915.SZ,2.637,341000,多,2.618,899217.000,6649.500
2020-11-09,15:30:00,159915.SZ,2.719,0,多,0.000,0.000,0.000
2020-11-09,15:30:00,510300.SS,5.048,183500,多,5.049,926308.000,-183.500
2020-11-10,15:30:00,510300.SS,5.021,183500,多,5.049,921353.500,-5138.000
2020-11-11,15:30:00,510300.SS,4.974,183500,多,5.049,912729.000,-13762.500
2020-11-12,15:30:00,510300.SS,4.971,183500,多,5.049,912178.500,-14313.000
2020-11-13,15:30:00,510300.SS,4.920,183500,多,5.049,902820.000,-23671.500
2020-11-16,15:30:00,510300.SS,4.973,183500,多,5.049,912545.500,-13946.000
2020-11-17,15:30:00,510300.SS,4.964,183500,多,5.049,910894.000,-15597.500
2020-11-18,15:30:00,510300.SS,4.957,183500,多,5.049,909609.500,-16882.000
2020-11-19,15:30:00,510300.SS,4.999,183500,多,5.049,917316.500,-9175.000
2020-11-20,15:30:00,510300.SS,5.014,183500,多,5.049,920069.000,-6422.500
2020-11-23,15:30:00,510300.SS,5.072,183500,多,5.049,930712.000,4220.500
2020-11-24,15:30:00,510300.SS,5.040,183500,多,5.049,924840.000,-1651.500
2020-11-25,15:30:00,510300.SS,4.978,183500,多,5.049,913463.000,-13028.500
2020-11-26,15:30:00,510300.SS,4.985,183500,多,5.049,914747.500,-11744.000
2020-11-27,15:30:00,510300.SS,5.056,183500,多,5.049,927776.000,1284.500
2020-11-30,15:30:00,510300.SS,5.031,183500,多,5.049,923188.500,-3303.000
2020-12-01,15:30:00,510300.SS,5.142,183500,多,5.049,943557.000,17065.500
2020-12-02,15:30:00,510300.SS,5.131,183500,多,5.049,941538.500,15047.000
2020-12-03,15:30:00,510300.SS,5.129,183500,多,5.049,941171.500,14680.000
2020-12-04,15:30:00,510300.SS,5.140,183500,多,5.049,943190.000,16698.500
2020-12-07,15:30:00,510300.SS,5.096,183500,多,5.049,935116.000,8624.500
2020-12-08,15:30:00,510300.SS,5.080,183500,多,5.049,932180.000,5688.500
2020-12-09,15:30:00,510300.SS,5.020,183500,多,5.049,921170.000,-5321.500
2020-12-10,15:30:00,510300.SS,5.010,183500,多,5.049,919335.000,-7156.500
2020-12-11,15:30:00,510300.SS,4.954,183500,多,5.049,909059.000,-17432.500
2020-12-14,15:30:00,510300.SS,4.998,183500,多,5.049,917133.000,-9358.500
2020-12-15,15:30:00,510300.SS,5.013,0,多,0.000,0.000,0.000
2020-12-15,15:30:00,159915.SZ,2.667,344800,多,2.668,919581.600,-172.400
2020-12-16,15:30:00,159915.SZ,2.667,344800,多,2.668,919581.600,-172.400
2020-12-17,15:30:00,159915.SZ,2.694,344800,多,2.668,928891.200,9137.200
2020-12-18,15:30:00,159915.SZ,2.688,344800,多,2.668,926822.400,7068.400
2020-12-21,15:30:00,159915.SZ,2.778,344800,多,2.668,957854.400,38100.400
2020-12-22,15:30:00,159915.SZ,2.718,344800,多,2.668,937166.400,17412.400
2020-12-23,15:30:00,159915.SZ,2.745,344800,多,2.668,946476.000,26722.000
2020-12-24,15:30:00,159915.SZ,2.726,344800,多,2.668,939924.800,20170.800
2020-12-25,15:30:00,159915.SZ,2.749,344800,多,2.668,947855.200,28101.200
2020-12-28,15:30:00,159915.SZ,2.745,344800,多,2.668,946476.000,26722.000
2020-12-29,15:30:00,159915.SZ,2.717,0,多,0.000,0.000,0.000
2020-12-29,15:30:00,518880.SS,3.837,243900,多,3.838,935844.300,-195.120
2020-12-30,15:30:00,518880.SS,3.832,243900,多,3.838,934624.800,-1414.620
2020-12-31,15:30:00,518880.SS,3.850,243900,多,3.838,939015.000,2975.580
2021-01-04,15:30:00,518880.SS,3.902,243900,多,3.838,951697.800,15658.380
2021-01-05,15:30:00,518880.SS,3.920,243900,多,3.838,956088.000,20048.580
2021-01-06,15:30:00,518880.SS,3.931,0,多,0.000,0.000,0.000
2021-01-06,15:30:00,159915.SZ,3.003,319100,多,3.004,958257.300,-191.460
2021-01-07,15:30:00,159915.SZ,3.056,319100,多,3.004,975169.600,16720.840
2021-01-08,15:30:00,159915.SZ,3.036,319100,多,3.004,968787.600,10338.840
2021-01-11,15:30:00,159915.SZ,2.989,319100,多,3.004,953789.900,-4658.860
2021-01-12,15:30:00,159915.SZ,3.076,319100,多,3.004,981551.600,23102.840
2021-01-13,15:30:00,159915.SZ,3.025,319100,多,3.004,965277.500,6828.740
2021-01-14,15:30:00,159915.SZ,2.987,0,多,0.000,0.000,0.000
2021-01-14,15:30:00,510300.SS,5.543,171900,多,5.544,952841.700,-189.090
2021-01-15,15:30:00,510300.SS,5.526,171900,多,5.544,949919.400,-3111.390
2021-01-18,15:30:00,510300.SS,5.513,171900,多,5.487,947684.700,4555.350
2021-01-19,15:30:00,510300.SS,5.438,171900,多,5.487,934792.200,-8337.150
2021-01-20,15:30:00,510300.SS,5.468,171900,多,5.487,939949.200,-3180.150
2021-01-21,15:30:00,510300.SS,5.562,0,多,0.000,0.000,0.000
2021-01-21,15:30:00,159915.SZ,3.176,303900,多,3.177,965186.400,-182.340
2021-01-22,15:30:00,159915.SZ,3.241,303900,多,3.177,984939.900,19571.160
2021-01-25,15:30:00,159915.SZ,3.242,303900,多,3.177,985243.800,19875.060
2021-01-26,15:30:00,159915.SZ,3.152,303900,多,3.177,957892.800,-7475.940
2021-01-27,15:30:00,159915.SZ,3.166,303900,多,3.177,962147.400,-3221.340
2021-01-28,15:30:00,159915.SZ,3.057,303900,多,3.177,929022.300,-36346.440
2021-01-29,15:30:00,159915.SZ,3.029,303900,多,3.177,920513.100,-44855.640
2021-02-01,15:30:00,159915.SZ,3.056,303900,多,3.177,928718.400,-36650.340
2021-02-02,15:30:00,159915.SZ,3.118,0,多,0.000,0.000,0.000
2021-02-02,15:30:00,510300.SS,5.491,172600,多,5.492,947746.600,-189.860
2021-02-03,15:30:00,510300.SS,5.485,172600,多,5.492,946711.000,-1225.460
2021-02-04,15:30:00,510300.SS,5.474,172600,多,5.492,944812.400,-3124.060
2021-02-05,15:30:00,510300.SS,5.482,172600,多,5.492,946193.200,-1743.260
2021-02-08,15:30:00,510300.SS,5.554,172600,多,5.492,958620.400,10683.940
2021-02-09,15:30:00,510300.SS,5.692,0,多,0.000,0.000,0.000
2021-02-09,15:30:00,513100.SS,4.536,216300,多,4.537,981136.800,-194.670
2021-02-10,15:30:00,513100.SS,4.553,216300,多,4.537,984813.900,3482.430
2021-02-18,15:30:00,513100.SS,4.532,216300,多,4.537,980271.600,-1059.870
2021-02-19,15:30:00,513100.SS,4.527,216300,多,4.537,979190.100,-2141.370
2021-02-22,15:30:00,513100.SS,4.487,216300,多,4.537,970538.100,-10793.370
2021-02-23,15:30:00,513100.SS,4.416,216300,多,4.537,955180.800,-26150.670
2021-02-24,15:30:00,513100.SS,4.339,216300,多,4.537,938525.700,-42805.770
2021-02-25,15:30:00,513100.SS,4.422,216300,多,4.537,956478.600,-24852.870
2021-02-26,15:30:00,513100.SS,4.246,216300,多,4.537,918409.800,-62921.670
2021-03-01,15:30:00,513100.SS,4.342,0,多,0.000,0.000,0.000
2021-03-01,15:30:00,510300.SS,5.418,173400,多,5.419,939481.200,-190.740
2021-03-02,15:30:00,510300.SS,5.349,173400,多,5.419,927516.600,-12155.340
2021-03-03,15:30:00,510300.SS,5.454,173400,多,5.419,945723.600,6051.660
2021-03-04,15:30:00,510300.SS,5.287,173400,多,5.419,916765.800,-22906.140
2021-03-05,15:30:00,510300.SS,5.266,173400,多,5.419,913124.400,-26547.540
2021-03-08,15:30:00,510300.SS,5.080,173400,多,5.419,880872.000,-58799.940
2021-03-09,15:30:00,510300.SS,4.979,0,多,0.000,0.000,0.000
2021-03-09,15:30:00,513100.SS,4.153,208200,多,4.154,864654.600,-166.560
2021-03-10,15:30:00,513100.SS,4.261,208200,多,4.154,887140.200,22319.040
2021-03-11,15:30:00,513100.SS,4.297,208200,多,4.154,894635.400,29814.240
2021-03-12,15:30:00,513100.SS,4.324,208200,多,4.154,900256.800,35435.640
2021-03-15,15:30:00,513100.SS,4.306,208200,多,4.154,896509.200,31688.040
2021-03-16,15:30:00,513100.SS,4.387,0,多,0.000,0.000,0.000
2021-03-16,15:30:00,518880.SS,3.562,256100,多,3.563,912228.200,-179.270
2021-03-17,15:30:00,518880.SS,3.577,256100,多,3.563,916069.700,3662.230
2021-03-18,15:30:00,518880.SS,3.604,256100,多,3.563,922984.400,10576.930
2021-03-19,15:30:00,518880.SS,3.589,256100,多,3.563,919142.900,6735.430
2021-03-22,15:30:00,518880.SS,3.570,256100,多,3.563,914277.000,1869.530
2021-03-23,15:30:00,518880.SS,3.585,256100,多,3.563,918118.500,5711.030
2021-03-24,15:30:00,518880.SS,3.578,0,多,0.000,0.000,0.000
2021-03-24,15:30:00,513100.SS,4.351,210500,多,4.352,915885.500,-189.450
2021-03-25,15:30:00,513100.SS,4.285,210500,多,4.352,901992.500,-14082.450
2021-03-26,15:30:00,513100.SS,4.322,210500,多,4.352,909781.000,-6293.950
2021-03-29,15:30:00,513100.SS,4.322,210500,多,4.352,909781.000,-6293.950
2021-03-30,15:30:00,513100.SS,4.331,210500,多,4.352,911675.500,-4399.450
2021-03-31,15:30:00,513100.SS,4.329,0,多,0.000,0.000,0.000
2021-03-31,15:30:00,518880.SS,3.495,260600,多,3.496,910797.000,-182.420
2021-04-01,15:30:00,518880.SS,3.565,260600,多,3.496,929039.000,18059.580
2021-04-02,15:30:00,518880.SS,3.612,260600,多,3.496,941287.200,30307.780
2021-04-06,15:30:00,518880.SS,3.591,260600,多,3.496,935814.600,24835.180
2021-04-07,15:30:00,518880.SS,3.607,260600,多,3.496,939984.200,29004.780
2021-04-08,15:30:00,518880.SS,3.614,0,多,0.000,0.000,0.000
2021-04-08,15:30:00,513100.SS,4.592,204900,多,4.593,940900.800,-184.410
2021-04-09,15:30:00,513100.SS,4.605,204900,多,4.593,943564.500,2479.290
2021-04-12,15:30:00,513100.SS,4.635,204900,多,4.593,949711.500,8626.290
2021-04-13,15:30:00,513100.SS,4.625,204900,多,4.593,947662.500,6577.290
2021-04-14,15:30:00,513100.SS,4.685,204900,多,4.593,959956.500,18871.290
2021-04-15,15:30:00,513100.SS,4.638,204900,多,4.593,950326.200,9240.990
2021-04-16,15:30:00,513100.SS,4.681,204900,多,4.593,959136.900,18051.690
2021-04-19,15:30:00,513100.SS,4.690,204900,多,4.593,960981.000,19895.790
2021-04-20,15:30:00,513100.SS,4.620,204900,多,4.593,946638.000,5552.790
2021-04-21,15:30:00,513100.SS,4.585,204900,多,4.593,939466.500,-1618.710
2021-04-22,15:30:00,513100.SS,4.627,0,多,0.000,0.000,0.000
2021-04-22,15:30:00,159915.SZ,2.837,334000,多,2.838,947558.000,-200.400
2021-04-23,15:30:00,159915.SZ,2.891,334000,多,2.838,965594.000,17835.600
2021-04-26,15:30:00,159915.SZ,2.863,334000,多,2.838,956242.000,8483.600
2021-04-27,15:30:00,159915.SZ,2.884,334000,多,2.838,963256.000,15497.600
2021-04-28,15:30:00,159915.SZ,2.949,334000,多,2.838,984966.000,37207.600
2021-04-29,15:30:00,159915.SZ,2.952,334000,多,2.838,985968.000,38209.600
2021-04-30,15:30:00,159915.SZ,2.989,334000,多,2.838,998326.000,50567.600
2021-05-06,15:30:00,159915.SZ,2.904,334000,多,2.838,969936.000,22177.600
2021-05-07,15:30:00,159915.SZ,2.819,334000,多,2.838,941546.000,-6212.400
2021-05-10,15:30:00,159915.SZ,2.827,0,多,0.000,0.000,0.000
2021-05-10,15:30:00,518880.SS,3.730,253100,多,3.731,944063.000,-177.170
2021-05-11,15:30:00,518880.SS,3.725,253100,多,3.731,942797.500,-1442.670
2021-05-12,15:30:00,518880.SS,3.732,253100,多,3.731,944569.200,329.030
2021-05-13,15:30:00,518880.SS,3.717,253100,多,3.731,940772.700,-3467.470
2021-05-14,15:30:00,518880.SS,3.739,253100,多,3.731,946340.900,2100.730
2021-05-17,15:30:00,518880.SS,3.777,0,多,0.000,0.000,0.000
2021-05-17,15:30:00,159915.SZ,3.007,317700,多,3.008,955323.900,-190.620
2021-05-18,15:30:00,159915.SZ,2.988,317700,多,3.008,949287.600,-6226.920
2021-05-19,15:30:00,159915.SZ,3.012,317700,多,3.008,956912.400,1397.880
2021-05-20,15:30:00,159915.SZ,3.043,317700,多,3.008,966761.100,11246.580
2021-05-21,15:30:00,159915.SZ,3.012,317700,多,3.008,956912.400,1397.880
2021-05-24,15:30:00,159915.SZ,3.036,0,多,0.000,0.000,0.000
2021-05-24,15:30:00,518880.SS,3.828,251800,多,3.829,963890.400,-201.440
2021-05-25,15:30:00,518880.SS,3.812,251800,多,3.829,959861.600,-4230.240
2021-05-26,15:30:00,518880.SS,3.852,251800,多,3.829,969933.600,5841.760
2021-05-27,15:30:00,518880.SS,3.829,251800,多,3.829,964142.200,50.360
2021-05-28,15:30:00,518880.SS,3.800,251800,多,3.829,956840.000,-7251.840
2021-05-31,15:30:00,518880.SS,3.828,0,多,0.000,0.000,0.000
2021-05-31,15:30:00,159915.SZ,3.195,301600,多,3.196,963612.000,-180.960
2021-06-01,15:30:00,159915.SZ,3.188,301600,多,3.196,961500.800,-2292.160
2021-06-02,15:30:00,159915.SZ,3.133,301600,多,3.196,944912.800,-18880.160
2021-06-03,15:30:00,159915.SZ,3.099,301600,多,3.196,934658.400,-29134.560
2021-06-04,15:30:00,159915.SZ,3.141,301600,多,3.196,947325.600,-16467.360
2021-06-07,15:30:00,159915.SZ,3.122,301600,多,3.196,941595.200,-22197.760
2021-06-08,15:30:00,159915.SZ,3.105,301600,多,3.196,936468.000,-27324.960
2021-06-09,15:30:00,159915.SZ,3.100,301600,多,3.196,934960.000,-28832.960
2021-06-10,15:30:00,159915.SZ,3.179,301600,多,3.196,958786.400,-5006.560
2021-06-11,15:30:00,159915.SZ,3.195,301600,多,3.196,963612.000,-180.960
2021-06-15,15:30:00,159915.SZ,3.155,301600,多,3.196,951548.000,-12244.960
2021-06-16,15:30:00,159915.SZ,3.024,0,多,0.000,0.000,0.000
2021-06-16,15:30:00,513100.SS,4.603,198300,多,4.604,912774.900,-178.470
2021-06-17,15:30:00,513100.SS,4.588,198300,多,4.604,909800.400,-3152.970
2021-06-18,15:30:00,513100.SS,4.684,198300,多,4.604,928837.200,15883.830
2021-06-21,15:30:00,513100.SS,4.641,198300,多,4.604,920310.300,7356.930
2021-06-22,15:30:00,513100.SS,4.671,198300,多,4.604,926259.300,13305.930
2021-06-23,15:30:00,513100.SS,4.743,198300,多,4.604,940536.900,27583.530
2021-06-24,15:30:00,513100.SS,4.742,198300,多,4.604,940338.600,27385.230
2021-06-25,15:30:00,513100.SS,4.756,198300,多,4.604,943114.800,30161.430
2021-06-28,15:30:00,513100.SS,4.767,198300,多,4.604,945296.100,32342.730
2021-06-29,15:30:00,513100.SS,4.803,198300,多,4.604,952434.900,39481.530
2021-06-30,15:30:00,513100.SS,4.837,198300,多,4.604,959177.100,46223.730
2021-07-01,15:30:00,513100.SS,4.827,198300,多,4.604,957194.100,44240.730
2021-07-02,15:30:00,513100.SS,4.828,198300,多,4.604,957392.400,44439.030
2021-07-05,15:30:00,513100.SS,4.883,198300,多,4.604,968298.900,55345.530
2021-07-06,15:30:00,513100.SS,4.887,198300,多,4.604,969092.100,56138.730
2021-07-07,15:30:00,513100.SS,4.919,198300,多,4.604,975437.700,62484.330
2021-07-08,15:30:00,513100.SS,4.910,198300,多,4.604,973653.000,60699.630
2021-07-09,15:30:00,513100.SS,4.903,198300,多,4.604,972264.900,59311.530
2021-07-12,15:30:00,513100.SS,4.934,198300,多,4.604,978412.200,65458.830
2021-07-13,15:30:00,513100.SS,4.940,198300,多,4.604,979602.000,66648.630
2021-07-14,15:30:00,513100.SS,4.938,198300,多,4.604,979205.400,66252.030
2021-07-15,15:30:00,513100.SS,4.948,198300,多,4.604,981188.400,68235.030
2021-07-16,15:30:00,513100.SS,4.903,198300,多,4.604,972264.900,59311.530
2021-07-19,15:30:00,513100.SS,4.874,198300,多,4.604,966514.200,53560.830
2021-07-20,15:30:00,513100.SS,4.863,198300,多,4.604,964332.900,51379.530
2021-07-21,15:30:00,513100.SS,4.893,198300,多,4.604,970281.900,57328.530
2021-07-22,15:30:00,513100.SS,4.938,0,多,0.000,0.000,0.000
2021-07-22,15:30:00,159915.SZ,3.438,284300,多,3.439,977423.400,-199.010
2021-07-23,15:30:00,159915.SZ,3.367,284300,多,3.439,957238.100,-20384.310
2021-07-26,15:30:00,159915.SZ,3.270,284300,多,3.439,929661.000,-47961.410
2021-07-27,15:30:00,159915.SZ,3.140,284300,多,3.439,892702.000,-84920.410
2021-07-28,15:30:00,159915.SZ,3.183,284300,多,3.439,904926.900,-72695.510
2021-07-29,15:30:00,159915.SZ,3.358,0,多,0.000,0.000,0.000
2021-07-29,15:30:00,518880.SS,3.708,257500,多,3.709,954810.000,-180.250
2021-07-30,15:30:00,518880.SS,3.720,257500,多,3.709,957900.000,2909.750
2021-08-02,15:30:00,518880.SS,3.680,257500,多,3.709,947600.000,-7390.250
2021-08-03,15:30:00,518880.SS,3.681,257500,多,3.709,947857.500,-7132.750
2021-08-04,15:30:00,518880.SS,3.689,257500,多,3.709,949917.500,-5072.750
2021-08-05,15:30:00,518880.SS,3.685,0,多,0.000,0.000,0.000
2021-08-05,15:30:00,159915.SZ,3.419,277400,多,3.420,948430.600,-194.180
2021-08-06,15:30:00,159915.SZ,3.386,277400,多,3.420,939276.400,-9348.380
2021-08-09,15:30:00,159915.SZ,3.348,277400,多,3.420,928735.200,-19889.580
