date,core,raw_satellite_budget,weighted_corr60,scale,actual_satellite_budget
2019-03-25,159915.SZ,0.15,0.930677277676859,0.13864544464628192,0.020796816696942288
2019-03-26,513100.SH,0.15,0.2069560249975716,1.0,0.15
2019-03-27,159915.SZ,0.15,0.9319171396992632,0.1361657206014737,0.020424858090221053
2019-03-28,159915.SZ,0.15,0.9317198299925232,0.13656034001495354,0.020484051002243032
2019-03-29,159915.SZ,0.15,0.9345165983396261,0.13096680332074784,0.019645020498112176
2019-04-01,159915.SZ,0.15,0.9370846114639777,0.1258307770720446,0.01887461656080669
2019-04-02,513100.SH,0.15,0.3714375099060757,1.0,0.15
2019-04-03,513100.SH,0.15,0.4256852962157494,1.0,0.15
2019-04-04,513100.SH,0.15,0.4164965006958966,1.0,0.15
2019-04-08,510300.SH,0.15,0.8752042983256535,0.249591403348693,0.03743871050230395
2019-04-12,510300.SH,0.15,0.872246382555723,0.2555072348885541,0.03832608523328311
2019-04-15,513100.SH,0.15,0.4849428377621761,1.0,0.15
2019-04-16,513100.SH,0.14999999999999997,0.44216782864395054,1.0,0.14999999999999997
2019-04-17,510300.SH,0.15,0.8636490432424359,0.2727019135151283,0.04090528702726924
2019-04-18,510300.SH,0.15,0.8636368315669123,0.2727263368661754,0.04090895052992631
2019-04-22,510300.SH,0.15,0.9852022886183462,0.02959542276330751,0.004439313414496126
2019-04-23,513100.SH,0.15,0.48054371119040185,1.0,0.15
2019-07-01,510300.SH,0.15,0.9525108893845857,0.09497822123082855,0.014246733184624282
2019-07-02,510300.SH,0.15,0.9690999970555961,0.06180000588880774,0.009270000883321161
2019-07-04,513100.SH,0.15,0.460635103399547,1.0,0.15
2019-07-05,510300.SH,0.15,0.9706065318833864,0.05878693623322717,0.008818040434984076
2019-07-12,513100.SH,0.15,0.4818201699354932,1.0,0.15
2019-09-05,159915.SZ,0.15,0.9669377244859447,0.06612455102811055,0.009918682654216582
2019-09-06,159915.SZ,0.15,0.9650919936018151,0.06981601279636984,0.010472401919455476
2019-09-09,159915.SZ,0.15,0.9672982017620041,0.06540359647599181,0.00981053947139877
2019-09-10,159915.SZ,0.15,0.9688005695188683,0.062398860962263436,0.009359829144339514
2019-09-11,159915.SZ,0.15,0.9687277985666956,0.0625444028666089,0.009381660429991334
2019-09-12,159915.SZ,0.15,0.7535383600272757,0.4929232799454486,0.07393849199181729
2019-09-16,159915.SZ,0.15,0.9668512553739825,0.06629748925203494,0.00994462338780524
2019-09-17,159915.SZ,0.15,0.9681353999624861,0.0637292000750278,0.00955938001125417
2019-09-18,159915.SZ,0.15,0.9680070235843846,0.06398595283123076,0.009597892924684614
2019-09-19,159915.SZ,0.15,0.9683923166516774,0.06321536669664529,0.009482305004496793
2019-09-20,159915.SZ,0.15,0.9683226623975246,0.06335467520495075,0.009503201280742613
2019-09-23,159915.SZ,0.15,0.9690214146135787,0.061957170772842574,0.009293575615926386
2019-09-27,513100.SH,0.15,0.5667939881009266,0.8664120237981467,0.129961803569722
2019-10-08,513100.SH,0.15,0.5645743526924614,0.8708512946150773,0.13062769419226158
2019-10-09,510300.SH,0.15,0.9528611810338717,0.09427763793225652,0.014141645689838478
2019-10-10,159915.SZ,0.15,0.65830474319985,0.6833905136003,0.102508577040045
2019-10-11,510300.SH,0.15,0.9335056988680486,0.13298860226390286,0.019948290339585426
2019-10-14,510300.SH,0.15000000000000002,0.931884270977495,0.1362314580450099,0.020434718706751488
2019-10-15,513100.SH,0.15,0.5862660836014679,0.8274678327970642,0.12412017491955962
2019-10-16,513100.SH,0.15,0.5809574502386109,0.8380850995227782,0.12571276492841674
2019-10-17,513100.SH,0.15,0.5786935079264707,0.8426129841470587,0.1263919476220588
2019-10-22,513100.SH,0.15,0.5451418217857397,0.9097163564285207,0.1364574534642781
2019-10-24,513100.SH,0.15,0.5297018428113383,0.9405963143773235,0.14108944715659852
2019-10-25,513100.SH,0.15,0.5516813057607197,0.8966373884785606,0.13449560827178408
2019-10-28,513100.SH,0.15,0.5573989991608698,0.8852020016782605,0.13278030025173906
2019-10-31,513100.SH,0.15,0.4409328066173135,1.0,0.15
2019-11-01,513100.SH,0.15,0.4182339364020796,1.0,0.15
2019-11-04,513100.SH,0.15,0.4311729432989541,1.0,0.15
2019-11-05,159915.SZ,0.15,0.8712736681203056,0.2574526637593888,0.03861789956390832
2019-11-08,513100.SH,0.15,0.39760499858617393,1.0,0.15
2019-12-10,159915.SZ,0.15,0.9667432445592613,0.06651351088147739,0.009977026632221608
2019-12-11,513100.SH,0.15,0.1672714118415151,1.0,0.15
2019-12-12,513100.SH,0.15,0.1653169005522425,1.0,0.15
2019-12-13,159915.SZ,0.15,0.9688776142415787,0.0622447715168426,0.00933671572752639
2019-12-16,159915.SZ,0.15,0.9690984951786328,0.06180300964273444,0.009270451446410167
2019-12-17,513100.SH,0.15,0.2353430555841449,1.0,0.15
2019-12-18,159915.SZ,0.15,0.8633352903256418,0.27332941934871635,0.04099941290230745
2019-12-19,159915.SZ,0.15,0.8600017409972323,0.2799965180055355,0.041999477700830325
2019-12-20,159915.SZ,0.15,0.9674194830972055,0.06516103380558902,0.009774155070838352
2019-12-23,513100.SH,0.15,0.180843425670192,1.0,0.15
2019-12-24,159915.SZ,0.15,0.9700491874864665,0.059901625027066974,0.008985243754060046
2019-12-25,159915.SZ,0.15,0.9701905540322053,0.059618891935589335,0.0089428337903384
2019-12-26,159915.SZ,0.15,0.9702346916796633,0.059530616640673495,0.008929592496101023
2019-12-27,510300.SH,0.15000000000000002,0.6599159003803197,0.6801681992393607,0.10202522988590411
2019-12-30,510300.SH,0.15000000000000002,0.6682299015444395,0.663540196911121,0.09953102953666816
2019-12-31,510300.SH,0.15,0.7484729273771313,0.5030541452457373,0.0754581217868606
2020-01-02,510300.SH,0.15,0.7557240644601241,0.48855187107975184,0.07328278066196277
2020-01-03,510300.SH,0.15,0.8124799202710267,0.37504015945794666,0.056256023918692
2020-01-07,159915.SZ,0.15,0.9034025691280092,0.1931948617439816,0.02897922926159724
2020-01-09,159915.SZ,0.15,0.8588119845405267,0.2823760309189467,0.042356404637842
2020-01-10,513100.SH,0.15,0.31143288208909625,1.0,0.15
2020-01-13,159915.SZ,0.15,0.865224459836502,0.26955108032699604,0.040432662049049405
2020-01-20,159915.SZ,0.15,0.9744190022731237,0.05116199545375255,0.007674299318062882
2020-01-22,159915.SZ,0.15,0.970954017457614,0.05809196508477199,0.008713794762715799
2020-02-04,513100.SH,0.15,0.5255417330139874,0.9489165339720251,0.14233748009580377
2020-02-18,513100.SH,0.15,0.3712703806644764,1.0,0.15
2020-02-19,159915.SZ,0.15,0.9882440673738601,0.023511865252279884,0.0035267797878419825
2020-02-20,159915.SZ,0.15,0.9887095434748061,0.022580913050387785,0.0033871369575581675
2020-02-21,159915.SZ,0.15,0.988657679925445,0.02268464014911009,0.0034026960223665138
2020-02-24,159915.SZ,0.15,0.9887448194347165,0.022510361130567036,0.003376554169585055
2020-02-25,159915.SZ,0.15,0.9873480792817938,0.0253038414364124,0.00379557621546186
2020-03-02,159915.SZ,0.15,0.9186994200929482,0.1626011598141035,0.024390173972115525
2020-03-03,159915.SZ,0.15,0.9356333103989397,0.12873337920212058,0.019310006880318087
2020-03-04,159915.SZ,0.15,0.9348232067901159,0.13035358641976824,0.019553037962965234
2020-03-05,510300.SH,0.15,0.9695710037705897,0.06085799245882062,0.009128698868823093
2020-03-10,159915.SZ,0.15,0.9202621738898588,0.15947565222028248,0.02392134783304237
2020-04-22,159915.SZ,0.15,0.9899319088499204,0.020136182300159122,0.0030204273450238684
2020-06-05,159915.SZ,0.15,0.9340336172047985,0.131932765590403,0.019789914838560452
2020-06-08,510300.SH,0.15,0.9786900487939458,0.042619902412108335,0.00639298536181625
2020-06-09,513100.SH,0.15,0.7541862043297569,0.49162759134048617,0.07374413870107292
2020-06-10,513100.SH,0.15,0.7393623559649117,0.5212752880701765,0.07819129321052648
2020-06-12,159915.SZ,0.15,0.9792439230572472,0.041512153885505665,0.00622682308282585
2020-06-15,159915.SZ,0.15,0.9790447678414692,0.04191046431706158,0.006286569647559237
2020-06-16,159915.SZ,0.15,0.9797352633507969,0.04052947329840628,0.006079420994760942
2020-06-17,159915.SZ,0.15,0.9789669928561866,0.042066014287626796,0.006309902143144019
2020-06-18,159915.SZ,0.15,0.9784168548815143,0.04316629023697138,0.006474943535545707
2020-06-19,159915.SZ,0.15,0.9738290229373902,0.05234195412521969,0.007851293118782953
2020-06-22,159915.SZ,0.15,0.9748509023463701,0.050298195307259874,0.007544729296088981
2020-06-23,159915.SZ,0.15,0.9762266738537797,0.047546652292440594,0.007131997843866089
2020-06-24,159915.SZ,0.15,0.9762755742757582,0.04744885144848365,0.0071173277172725475
2020-06-29,159915.SZ,0.15,0.9751467667385944,0.0497064665228113,0.007455969978421694
2020-06-30,159915.SZ,0.15,0.9743558564362118,0.05128828712757638,0.007693243069136457
2020-07-01,159915.SZ,0.15,0.9751871963013852,0.049625607397229654,0.007443841109584448
2020-07-02,159915.SZ,0.15,0.975215029305168,0.049569941389663974,0.007435491208449596
2020-07-03,159915.SZ,0.15,0.9740212707961323,0.05195745840773536,0.007793618761160304
2020-07-06,510300.SH,0.15,0.6395443503252727,0.7209112993494546,0.10813669490241819
2020-07-07,159915.SZ,0.15,0.9744985333753058,0.05100293324938843,0.007650439987408264
2020-07-08,159915.SZ,0.15,0.9731115536671793,0.05377689266564145,0.008066533899846217
2020-07-09,159915.SZ,0.15,0.9684747842034616,0.06305043159307688,0.009457564738961532
2020-07-10,159915.SZ,0.15,0.9664302248992916,0.06713955020141671,0.010070932530212505
2020-07-13,159915.SZ,0.15,0.9694071714445777,0.06118565711084467,0.009177848566626701
2020-07-14,159915.SZ,0.15,0.7752488355827227,0.44950232883455454,0.06742534932518318
2020-07-15,159915.SZ,0.15,0.7567720280881771,0.48645594382364576,0.07296839157354686
2020-07-16,159915.SZ,0.15,0.8392367154095183,0.32152656918096345,0.04822898537714452
2020-07-17,159915.SZ,0.15000000000000002,0.8383531026331235,0.3232937947337531,0.04849406921006297
2020-07-20,159915.SZ,0.15,0.836662111121381,0.326675777757238,0.0490013666635857
2020-07-21,159915.SZ,0.14999999999999997,0.8340504481020108,0.3318991037959784,0.04978486556939675
2020-07-22,159915.SZ,0.15000000000000002,0.8389893894853474,0.3220212210293052,0.04830318315439579
2020-07-23,159915.SZ,0.15,0.8386992661437223,0.3226014677125555,0.04839022015688332
2020-07-29,159915.SZ,0.15,0.8444302749535169,0.3111394500929663,0.04667091751394494
2020-10-12,159915.SZ,0.15,0.9901111092736938,0.01977778145261233,0.0029666672178918496
2020-10-13,159915.SZ,0.15,0.9619277667624192,0.0761444664751616,0.011421669971274239
2020-10-14,159915.SZ,0.15,0.9617621358835138,0.07647572823297244,0.011471359234945865
2020-10-15,159915.SZ,0.15,0.9893538044375365,0.02129239112492698,0.0031938586687390467
2020-10-16,159915.SZ,0.15,0.9883142213266478,0.023371557346704375,0.0035057336020056563
2020-10-19,159915.SZ,0.15,0.9895184247811093,0.020963150437781408,0.003144472565667211
2020-10-20,159915.SZ,0.15,0.9899071522159653,0.020185695568069484,0.0030278543352104223
2020-10-21,159915.SZ,0.15,0.9901962434595826,0.01960751308083486,0.002941126962125229
2020-10-22,159915.SZ,0.15,0.9607818502269169,0.07843629954616627,0.01176544493192494
2020-10-23,510300.SH,0.15,0.890155667302882,0.21968866539423604,0.0329532998091354
2020-10-26,159915.SZ,0.15,0.9889404351631198,0.022119129673760396,0.003317869451064059
2020-10-27,159915.SZ,0.15,0.9887309352802884,0.022538129439423127,0.003380719415913469
2020-10-28,159915.SZ,0.15,0.8629762517765114,0.27404749644697723,0.041107124467046584
2020-10-29,159915.SZ,0.14999999999999997,0.8706100922056794,0.25877981558864116,0.03881697233829617
2020-10-30,159915.SZ,0.14999999999999997,0.8702399983020119,0.25952000339597614,0.03892800050939641
2020-11-02,159915.SZ,0.15,0.9462811711010322,0.10743765779793568,0.01611564866969035
2020-11-03,159915.SZ,0.15,0.9448366210306194,0.11032675793876123,0.016549013690814185
2020-11-04,159915.SZ,0.15,0.9424837523585436,0.1150324952829127,0.017254874292436904
2020-11-05,510300.SH,0.15,0.9348494278252175,0.13030114434956497,0.019545171652434745
2020-11-06,510300.SH,0.15,0.9369122827162338,0.12617543456753233,0.018926315185129848
2020-11-09,510300.SH,0.15,0.9380200654665765,0.12395986906684708,0.018593980360027063
2020-11-10,510300.SH,0.15,0.9385828340540214,0.12283433189195714,0.01842514978379357
2020-11-11,510300.SH,0.15,0.8309653949598879,0.3380692100802243,0.050710381512033643
2020-11-12,510300.SH,0.15,0.935170810678607,0.12965837864278607,0.01944875679641791
2020-11-13,510300.SH,0.15,0.9336886961596769,0.13262260768064627,0.01989339115209694
2020-11-16,510300.SH,0.15,0.8911210002602379,0.21775799947952423,0.032663699921928635
2020-11-17,510300.SH,0.15,0.9303774958786082,0.13924500824278363,0.020886751236417544
2020-11-18,510300.SH,0.15,0.9284664395080107,0.14306712098397867,0.021460068147596798
2020-11-19,510300.SH,0.15,0.9266601966774314,0.14667960664513724,0.022001940996770584
2020-11-20,510300.SH,0.15,0.925526985781286,0.148946028437428,0.022341904265614197
2020-11-25,510300.SH,0.15,0.8251786015432898,0.3496427969134204,0.05244641953701305
2020-11-26,510300.SH,0.15,0.8207157080691251,0.35856858386174983,0.05378528757926247
2020-11-27,510300.SH,0.15,0.8247867523253021,0.35042649534939585,0.052563974302409375
2020-11-30,510300.SH,0.15,0.8283720501562779,0.3432558996874442,0.051488384953116625
2020-12-01,510300.SH,0.15,0.9306072695316798,0.13878546093664035,0.02081781914049605
2020-12-02,510300.SH,0.15,0.9717000711200225,0.05659985775995491,0.008489978663993236
2020-12-03,510300.SH,0.15,0.9716131408966734,0.05677371820665322,0.008516057730997983
2020-12-04,510300.SH,0.15,0.9715247327070456,0.05695053458590871,0.008542580187886306
2020-12-07,510300.SH,0.15000000000000002,0.8908921745680409,0.21821565086391814,0.032732347629587724
2020-12-08,510300.SH,0.14999999999999997,0.8804527926025653,0.23909441479486948,0.03586416221923042
2020-12-09,510300.SH,0.15000000000000002,0.8900417036863008,0.2199165926273985,0.03298748889410978
2020-12-10,510300.SH,0.15,0.9077738562454243,0.18445228750915144,0.027667843126372715
2020-12-11,510300.SH,0.15000000000000002,0.8840137677726879,0.23197246445462416,0.03479586966819363
2020-12-14,159915.SZ,0.15,0.6565175014554736,0.6869649970890528,0.10304474956335792
2020-12-15,159915.SZ,0.15000000000000002,0.8594331429499817,0.2811337141000365,0.04217005711500548
2020-12-16,159915.SZ,0.15,0.8575536715303262,0.2848926569393475,0.04273389854090213
2020-12-17,159915.SZ,0.15,0.8553244831934463,0.2893510336131073,0.043402655041966096
2020-12-18,159915.SZ,0.14999999999999997,0.8598817477120188,0.2802365045759625,0.04203547568639437
2020-12-21,159915.SZ,0.15,0.9867399589194429,0.026520082161114233,0.0039780123241671345
2020-12-22,159915.SZ,0.15000000000000002,0.8470625332393882,0.30587493352122364,0.04588124002818355
2020-12-23,159915.SZ,0.15000000000000002,0.8456136912531127,0.3087726174937746,0.0463158926240662
2020-12-24,159915.SZ,0.15,0.9868335406434894,0.026332918713021236,0.003949937806953185
2020-12-25,159915.SZ,0.15,0.9863171188789933,0.02736576224201337,0.004104864336302005
2020-12-30,159915.SZ,0.15,0.8336201980599566,0.33275960388008685,0.049913940582013025
2020-12-31,159915.SZ,0.15,0.836472408824686,0.327055182350628,0.0490582773525942
2021-01-04,159915.SZ,0.15,0.8546545118272755,0.29069097634544905,0.04360364645181736
2021-01-05,159915.SZ,0.15,0.819715911757272,0.360568176485456,0.0540852264728184
2021-01-06,159915.SZ,0.15,0.8193508521340873,0.36129829573182537,0.054194744359773804
2021-01-07,159915.SZ,0.14999999999999997,0.8171309482259019,0.36573810354819614,0.05486071553222941
2021-01-08,159915.SZ,0.15,0.816584307839459,0.366831384321082,0.055024707648162294
