selector,factor,satellite_weight,satellite_topn,activation,corr_cap,rebalance_days,sharpe_D,delta_D,sharpe_V,delta_V,min_DV_delta,sharpe_DV,sharpe_T_not_used_for_selection,delta_T_not_used_for_selection,full_sharpe,full_annual_return,full_max_drawdown,satellite_days,config_id
P60_TOP5,QM60,0.4,2,selector_only,0.85,20,0.6278968555126629,-0.8092282288286514,0.3048288051386036,-0.6891827614140118,-0.8092282288286514,0.4892392600315151,0.9551438149575859,-0.3096842967510094,0.6281143634403468,0.13093624628560763,-0.4703348939771863,1697,P60_TOP5|QM60|w0.40|n2|selector_only|corr0.85|rd20
ALIGN_TOP3,DUAL_RANK,0.4,2,selector_only,,20,0.6272707078047961,-0.8098543765365183,0.4115920898753669,-0.5824194766772485,-0.8098543765365183,0.5383542229727505,1.3218326234528446,0.05700451174424925,0.7536510739144433,0.16785968024280518,-0.5017226683078856,1686,ALIGN_TOP3|DUAL_RANK|w0.40|n2|selector_only|corrnone|rd20
ALIGN_TOP3,DUAL_RANK,0.4,1,selector_only,,20,0.6272707078047961,-0.8098543765365183,0.2925242022060016,-0.7014873643466137,-0.8098543765365183,0.4891126483621916,1.3183221743072246,0.05349406259862932,0.7290895464813317,0.16446637562658828,-0.5017226683078856,1666,ALIGN_TOP3|DUAL_RANK|w0.40|n1|selector_only|corrnone|rd20
P60_TOP5,QM60,0.25,1,beat_best,0.85,10,0.6554006988597065,-0.7817243854816078,0.18374356705734196,-0.8102679994952734,-0.8102679994952734,0.4524323359963105,0.6315328878283649,-0.6332952238802304,0.5055604036917051,0.0990681315694042,-0.5730889239606634,920,P60_TOP5|QM60|w0.25|n1|beat_best|corr0.85|rd10
P60_TOP5,QM60,0.4,1,beat_best,0.85,20,0.6258742588970938,-0.8112508254442206,0.41186399980928623,-0.5821475667433291,-0.8112508254442206,0.5383612089877324,0.8871846076954066,-0.3776435040131887,0.6394049308266716,0.14327045181789422,-0.5382897774194725,910,P60_TOP5|QM60|w0.40|n1|beat_best|corr0.85|rd20
P60_TOP5,QM60,0.4,2,beat_best,0.85,20,0.6258742588970938,-0.8112508254442206,0.37401761547337087,-0.6199939510792445,-0.8112508254442206,0.5228843924689361,1.0059353058174918,-0.25889280589110353,0.6581327970981226,0.1478345299866104,-0.5382897774194725,907,P60_TOP5|QM60|w0.40|n2|beat_best|corr0.85|rd20
ALIGN_TOP3,QM60,0.4,2,beat_best,0.85,20,0.6258742588970938,-0.8112508254442206,0.2960926154285401,-0.6979189511240753,-0.8112508254442206,0.49141984153208246,1.1286695353718696,-0.13615857633672568,0.675523405650381,0.15482515139440145,-0.5382897774194725,755,ALIGN_TOP3|QM60|w0.40|n2|beat_best|corr0.85|rd20
MEDIAN_TOP3,QM60,0.4,2,beat_best,0.85,20,0.6258742588970938,-0.8112508254442206,0.2960926154285401,-0.6979189511240753,-0.8112508254442206,0.49141984153208246,1.1286695353718696,-0.13615857633672568,0.675523405650381,0.15482515139440145,-0.5382897774194725,755,MEDIAN_TOP3|QM60|w0.40|n2|beat_best|corr0.85|rd20
ALIGN_TOP3,QM60,0.4,1,beat_best,0.85,20,0.6258742588970938,-0.8112508254442206,0.2716134880887071,-0.7223980784639082,-0.8112508254442206,0.48153855104743803,1.0992493779880796,-0.16557873372051568,0.6623886236949931,0.15152994561556032,-0.5382897774194725,756,ALIGN_TOP3|QM60|w0.40|n1|beat_best|corr0.85|rd20
MEDIAN_TOP3,QM60,0.4,1,beat_best,0.85,20,0.6258742588970938,-0.8112508254442206,0.2716134880887071,-0.7223980784639082,-0.8112508254442206,0.48153855104743803,1.0992493779880796,-0.16557873372051568,0.6623886236949931,0.15152994561556032,-0.5382897774194725,756,MEDIAN_TOP3|QM60|w0.40|n1|beat_best|corr0.85|rd20
ALIGN_TOP3,QM20,0.25,2,selector_only,,20,0.6252853764105835,-0.8118397079307309,0.8083050232064081,-0.1857065433462073,-0.8118397079307309,0.6976633224318264,1.1336788713409298,-0.1311492403676655,0.810154564659858,0.17991045754053392,-0.4466194228711049,1586,ALIGN_TOP3|QM20|w0.25|n2|selector_only|corrnone|rd20
ALIGN_TOP3,QM20,0.25,1,selector_only,,20,0.6252853764105835,-0.8118397079307309,0.748481807591977,-0.24552975896063833,-0.8118397079307309,0.6740831115498742,1.1293901220311993,-0.13543798967739606,0.7938301732284367,0.17676991122828212,-0.4466194228711049,1586,ALIGN_TOP3|QM20|w0.25|n1|selector_only|corrnone|rd20
P60_TOP5,QM60,0.4,1,beat_best,0.85,10,0.6296214409045857,-0.8075036434367286,0.1797896518170567,-0.8142219147355587,-0.8142219147355587,0.43498683639736413,0.5318358770786248,-0.7329922346299705,0.4642634149084544,0.0890646894050593,-0.5717335691094765,920,P60_TOP5|QM60|w0.40|n1|beat_best|corr0.85|rd10
MEDIAN_TOP3,ER_FLOOR20,0.4,2,selector_only,,20,0.6227607295009336,-0.8143643548403807,0.6281942945515824,-0.365817272001033,-0.8143643548403807,0.6236071995126737,1.60516160816282,0.3403334964542246,0.9041850656921794,0.21475197737361662,-0.4312325865161586,1432,MEDIAN_TOP3|ER_FLOOR20|w0.40|n2|selector_only|corrnone|rd20
ALIGN_TOP3,ER_FLOOR20,0.4,2,selector_only,,20,0.6227607295009336,-0.8143643548403807,0.6038377447916794,-0.39017382176093596,-0.8143643548403807,0.6135319413971208,1.374744415987844,0.10991630427924859,0.828811856035025,0.19077354897626742,-0.4312325865161586,1559,ALIGN_TOP3|ER_FLOOR20|w0.40|n2|selector_only|corrnone|rd20
MEDIAN_TOP3,ER_FLOOR20,0.4,1,selector_only,,20,0.6227607295009336,-0.8143643548403807,0.535520766411326,-0.4584908001412894,-0.8143643548403807,0.5857334798824109,1.5122804961161949,0.24745238440759953,0.8378441492937673,0.19313153224350632,-0.4312325865161586,1495,MEDIAN_TOP3|ER_FLOOR20|w0.40|n1|selector_only|corrnone|rd20
ALIGN_TOP3,ER_FLOOR20,0.4,1,selector_only,,20,0.6227607295009336,-0.8143643548403807,0.5106958335006354,-0.48331573305197995,-0.8143643548403807,0.5755402885395292,1.517583511530259,0.2527553998216636,0.8328222233792079,0.1913471969133682,-0.4312325865161586,1557,ALIGN_TOP3|ER_FLOOR20|w0.40|n1|selector_only|corrnone|rd20
ALIGN_TOP3,DUAL_RANK,0.25,2,selector_only,,10,0.6223015750594038,-0.8148235092819106,1.0988926314653904,0.10488106491277505,-0.8148235092819106,0.8319099026626353,1.2372379422650994,-0.027590169443495904,0.9612110178564032,0.2334750094646878,-0.463535785760234,1538,ALIGN_TOP3|DUAL_RANK|w0.25|n2|selector_only|corrnone|rd10
ALIGN_TOP3,DUAL_RANK,0.25,1,selector_only,,10,0.6223015750594038,-0.8148235092819106,0.8376366158437493,-0.1563749507088661,-0.8148235092819106,0.718018467228497,1.159768906383825,-0.10505920532477031,0.8603794102186718,0.20466858242738417,-0.463535785760234,1460,ALIGN_TOP3|DUAL_RANK|w0.25|n1|selector_only|corrnone|rd10
ALIGN_TOP3,TRI_RANK,0.25,2,selector_only,0.85,20,0.6512951935371665,-0.7858298908041479,0.17818809109279732,-0.815823475459818,-0.815823475459818,0.4362003270671037,1.275396316488961,0.010568204780365686,0.667322935563546,0.1425578165149346,-0.4862886479353049,1330,ALIGN_TOP3|TRI_RANK|w0.25|n2|selector_only|corr0.85|rd20
ALIGN_TOP3,QM20,0.25,2,selector_only,0.85,20,0.6212618649466128,-0.8158632193947015,0.9821414522001837,-0.011870114352431682,-0.8158632193947015,0.7620511911666171,1.4830545094210184,0.21822639771242303,0.9669596338805024,0.23008824643502712,-0.4486867206166838,1489,ALIGN_TOP3|QM20|w0.25|n2|selector_only|corr0.85|rd20
ALIGN_TOP3,QM20,0.25,1,selector_only,0.85,20,0.6212618649466128,-0.8158632193947015,0.9292771648738328,-0.06473440167878253,-0.8158632193947015,0.7420058004678132,1.342104436915523,0.07727632520692773,0.9091932536807228,0.2119398612592227,-0.4486867206166838,1417,ALIGN_TOP3|QM20|w0.25|n1|selector_only|corr0.85|rd20
P60_TOP5,TRI_RANK,0.25,2,selector_only,0.85,20,0.6189537150154883,-0.818171369325826,0.3289026374187102,-0.6651089291339052,-0.818171369325826,0.48944532039006033,1.180867562318205,-0.08396054939039033,0.688512464020039,0.14640901727309563,-0.4600772298707446,1691,P60_TOP5|TRI_RANK|w0.25|n2|selector_only|corr0.85|rd20
P60_TOP5,TRI_RANK,0.25,1,selector_only,0.85,20,0.6189537150154883,-0.818171369325826,0.30559231191136915,-0.6884192546412462,-0.818171369325826,0.4780806261168964,1.407325296635629,0.14249718492703378,0.7350579745841158,0.15801189306253027,-0.4600772298707446,1691,P60_TOP5|TRI_RANK|w0.25|n1|selector_only|corr0.85|rd20
MEDIAN_TOP3,ER_FLOOR20,0.4,2,selector_only,0.85,20,0.6165367611446971,-0.8205883231966172,0.4482678273183541,-0.5457437392342612,-0.8205883231966172,0.5465422465700936,1.424353405236843,0.15952529352824762,0.7934270820434441,0.18126628325719385,-0.42936239370514595,1365,MEDIAN_TOP3|ER_FLOOR20|w0.40|n2|selector_only|corr0.85|rd20
ALIGN_TOP3,ER_FLOOR20,0.4,2,selector_only,0.85,20,0.6165367611446971,-0.8205883231966172,0.44460955329496554,-0.5494020132576498,-0.8205883231966172,0.5451614333679623,1.4205674499354313,0.15573933822683594,0.7916552549426441,0.18052099248149633,-0.42936239370514595,1407,ALIGN_TOP3|ER_FLOOR20|w0.40|n2|selector_only|corr0.85|rd20
MEDIAN_TOP3,ER_FLOOR20,0.4,1,selector_only,0.85,20,0.6165367611446971,-0.8205883231966172,0.3676060007269402,-0.6264055658256751,-0.8205883231966172,0.5129906898001909,1.324671753804908,0.059843642096312655,0.7328983766744447,0.16253785502143603,-0.42936239370514595,1346,MEDIAN_TOP3|ER_FLOOR20|w0.40|n1|selector_only|corr0.85|rd20
ALIGN_TOP3,ER_FLOOR20,0.4,1,selector_only,0.85,20,0.6165367611446971,-0.8205883231966172,0.3634600257848535,-0.6305515407677619,-0.8205883231966172,0.5115012492938151,1.3303221437974386,0.0654940320888433,0.7339729028871554,0.1627245607856136,-0.42936239370514595,1388,ALIGN_TOP3|ER_FLOOR20|w0.40|n1|selector_only|corr0.85|rd20
ALIGN_TOP3,TRI_RANK,0.4,2,selector_only,0.85,20,0.6718500051156356,-0.7652750792256787,0.16739614440490552,-0.8266154221477098,-0.8266154221477098,0.4411529205734818,1.132581907698871,-0.1322462040097243,0.6359366849112194,0.1343412302351652,-0.4844982175514865,1330,ALIGN_TOP3|TRI_RANK|w0.40|n2|selector_only|corr0.85|rd20
P60_TOP5,QM60,0.25,2,beat_best,,10,0.6134356458101009,-0.8236894385312135,0.1659474816253182,-0.8280640849272971,-0.8280640849272971,0.4229243831686669,0.947750550106436,-0.3170775616021593,0.5760340339704115,0.11904257329644108,-0.5993822761529782,1061,P60_TOP5|QM60|w0.25|n2|beat_best|corrnone|rd10
P60_TOP5,QM60,0.25,1,beat_best,,10,0.6134356458101009,-0.8236894385312135,0.16400056513152714,-0.8300110014210882,-0.8300110014210882,0.421595204089759,0.6969633457921826,-0.5678647659164128,0.5020381385938324,0.09872616996420835,-0.5993822761529782,1029,P60_TOP5|QM60|w0.25|n1|beat_best|corrnone|rd10
MEDIAN_TOP3,TRI_RANK,0.25,2,selector_only,0.85,20,0.6506957242075861,-0.7864293601337282,0.15961709240931,-0.8343944741433054,-0.8343944741433054,0.4270359022874026,1.275396316488961,0.010568204780365686,0.66036169171497,0.14077049564661004,-0.4862886479353049,1230,MEDIAN_TOP3|TRI_RANK|w0.25|n2|selector_only|corr0.85|rd20
P60_TOP5,DUAL_RANK,0.25,2,selector_only,0.85,5,0.6022520370507674,-0.834873047290547,0.9801712417204229,-0.013840324832192441,-0.834873047290547,0.7672940131354077,0.8364278136879686,-0.42840029802062674,0.7868318700003584,0.17910559229764011,-0.45086202461773295,1662,P60_TOP5|DUAL_RANK|w0.25|n2|selector_only|corr0.85|rd5
P60_TOP5,DUAL_RANK,0.25,1,selector_only,0.85,5,0.6022520370507674,-0.834873047290547,0.8024273851070111,-0.1915841814456043,-0.834873047290547,0.6903792854966291,1.1324175085797197,-0.13241060312887565,0.8222252177400134,0.18317745106366856,-0.45086202461773295,1644,P60_TOP5|DUAL_RANK|w0.25|n1|selector_only|corr0.85|rd5
P60_TOP5,DUAL_RANK,0.4,2,selector_only,0.85,20,0.6283402009065024,-0.8087848834348119,0.15804165652653926,-0.8359699100260761,-0.8359699100260761,0.43782638873314517,0.7941519133379203,-0.470676198370675,0.5406289480276749,0.10914489740409161,-0.5000842574891061,1703,P60_TOP5|DUAL_RANK|w0.40|n2|selector_only|corr0.85|rd20
P60_TOP5,TRI_RANK,0.4,2,selector_only,0.85,20,0.5976625901486473,-0.839462494192667,0.3280933343706218,-0.6659182321819935,-0.839462494192667,0.4784868653064709,1.0948452126744264,-0.16998289903416897,0.6559191632693483,0.13740035098669345,-0.4745595187901589,1691,P60_TOP5|TRI_RANK|w0.40|n2|selector_only|corr0.85|rd20
P60_TOP5,TRI_RANK,0.4,1,selector_only,0.85,20,0.5976625901486473,-0.839462494192667,0.2888564729795173,-0.7051550935730981,-0.839462494192667,0.4591562621865276,1.2918158511180546,0.02698773940945931,0.6981688007074196,0.15039172935194722,-0.4745595187901589,1691,P60_TOP5|TRI_RANK|w0.40|n1|selector_only|corr0.85|rd20
ALIGN_TOP3,TRI_RANK,0.25,1,selector_only,0.85,20,0.6512951935371665,-0.7858298908041479,0.15345321587914926,-0.8405583506734661,-0.8405583506734661,0.4244930420984952,1.3864152823628513,0.12158717065425595,0.677457549892908,0.14375943526391177,-0.4862886479353049,1378,ALIGN_TOP3|TRI_RANK|w0.25|n1|selector_only|corr0.85|rd20
P60_TOP5,QM60,0.4,1,beat_best,,10,0.602362445174891,-0.8347626391664233,0.1533219397174359,-0.8406896268351794,-0.8406896268351794,0.40991740860599557,0.6106517605503051,-0.6541763511582902,0.4700781101483286,0.09105753685726925,-0.5973850862924324,1029,P60_TOP5|QM60|w0.40|n1|beat_best|corrnone|rd10
P60_TOP5,QM60,0.4,2,beat_best,,10,0.602362445174891,-0.8347626391664233,0.15270284592151528,-0.8413087206311001,-0.8413087206311001,0.4105438784625789,0.9022218531627554,-0.36260625854583994,0.5562126909645742,0.11444805255144908,-0.5973850862924324,1061,P60_TOP5|QM60|w0.40|n2|beat_best|corrnone|rd10
P60_TOP5,QM60,0.25,1,selector_only,,10,0.6804140438130867,-0.7567110405282277,0.1502629873398636,-0.8437485792127517,-0.8437485792127517,0.450569344125786,0.6173126863481655,-0.6475154253604298,0.4997859526725897,0.09630824970731466,-0.5620294638901597,1822,P60_TOP5|QM60|w0.25|n1|selector_only|corrnone|rd10
MEDIAN_TOP3,ER_FLOOR20,0.25,2,selector_only,,20,0.5910583663821256,-0.8460667179591888,0.6952838125856453,-0.29872775396697004,-0.8460667179591888,0.6321079326090997,1.6676675309524602,0.4028394192438649,0.9262668973853805,0.2215715897760533,-0.4242935627780976,1432,MEDIAN_TOP3|ER_FLOOR20|w0.25|n2|selector_only|corrnone|rd20
ALIGN_TOP3,ER_FLOOR20,0.25,2,selector_only,,20,0.5910583663821256,-0.8460667179591888,0.6810005179512528,-0.31301104860136253,-0.8460667179591888,0.6260355574465368,1.3919471382498978,0.12711902654130247,0.8413310831924714,0.19473481702780093,-0.4242935627780976,1559,ALIGN_TOP3|ER_FLOOR20|w0.25|n2|selector_only|corrnone|rd20
MEDIAN_TOP3,ER_FLOOR20,0.25,1,selector_only,,20,0.5910583663821256,-0.8460667179591888,0.6370669922663331,-0.35694457428628223,-0.8460667179591888,0.608805729223313,1.6817256797047129,0.41689756799611755,0.8956335173760873,0.2089987391353556,-0.4242935627780976,1495,MEDIAN_TOP3|ER_FLOOR20|w0.25|n1|selector_only|corrnone|rd20
ALIGN_TOP3,ER_FLOOR20,0.25,1,selector_only,,20,0.5910583663821256,-0.8460667179591888,0.622461064619376,-0.37155050193323935,-0.8460667179591888,0.6026570521309175,1.6841797152312707,0.4193516035226754,0.8926475768338222,0.20787747876312412,-0.4242935627780976,1557,ALIGN_TOP3|ER_FLOOR20|w0.25|n1|selector_only|corrnone|rd20
ALIGN_TOP3,DUAL_RANK,0.25,2,selector_only,0.85,20,0.627693251371134,-0.8094318329701804,0.14778528878715397,-0.8462262777654614,-0.8462262777654614,0.4268941447634608,1.3353765071225172,0.07054839541392188,0.6744448281001196,0.1478130172825023,-0.48871899988417755,1462,ALIGN_TOP3|DUAL_RANK|w0.25|n2|selector_only|corr0.85|rd20
ALIGN_TOP3,DUAL_RANK,0.4,2,selector_only,0.85,20,0.6210842811891871,-0.8160408031521272,0.14491270287611271,-0.8490988636765027,-0.8490988636765027,0.42180025539267096,1.2506054227512013,-0.01422268895739398,0.6477852188193318,0.14011477581421272,-0.5000842574891061,1462,ALIGN_TOP3|DUAL_RANK|w0.40|n2|selector_only|corr0.85|rd20
ALIGN_TOP3,ER_FLOOR20,0.4,2,beat_best,,20,0.5873268153884492,-0.8497982689528651,0.5254781155885158,-0.4685334509640996,-0.8497982689528651,0.5608643496396523,0.9046499139484565,-0.3601781977601388,0.6530524155337167,0.1453501855745467,-0.49319160320899946,967,ALIGN_TOP3|ER_FLOOR20|w0.40|n2|beat_best|corrnone|rd20
MEDIAN_TOP3,ER_FLOOR20,0.4,2,beat_best,,20,0.5873268153884492,-0.8497982689528651,0.5254781155885158,-0.4685334509640996,-0.8497982689528651,0.5608643496396523,0.9046499139484565,-0.3601781977601388,0.6530524155337167,0.1453501855745467,-0.49319160320899946,967,MEDIAN_TOP3|ER_FLOOR20|w0.40|n2|beat_best|corrnone|rd20
P60_TOP5,ER_FLOOR20,0.4,2,beat_best,0.85,20,0.5873268153884492,-0.8497982689528651,0.456042890516995,-0.5379686760356204,-0.8497982689528651,0.5327938392579256,1.0633445237189714,-0.20148358798962396,0.6773931068427528,0.1505528337267752,-0.49319160320899946,1000,P60_TOP5|ER_FLOOR20|w0.40|n2|beat_best|corr0.85|rd20
P60_TOP5,ER_FLOOR20,0.4,1,beat_best,0.85,20,0.5873268153884492,-0.8497982689528651,0.4509481871422787,-0.5430633794103367,-0.8497982689528651,0.5307066444397408,1.070633974411006,-0.19419413729758928,0.6811406623720889,0.15279380344883342,-0.49319160320899946,1000,P60_TOP5|ER_FLOOR20|w0.40|n1|beat_best|corr0.85|rd20
ALIGN_TOP3,ER_FLOOR20,0.4,1,beat_best,,20,0.5873268153884492,-0.8497982689528651,0.4214697316362272,-0.5725418349163882,-0.8497982689528651,0.5175222598878443,1.1805260478487447,-0.08430206385985062,0.6998903544007659,0.16067721290204307,-0.49319160320899946,888,ALIGN_TOP3|ER_FLOOR20|w0.40|n1|beat_best|corrnone|rd20
MEDIAN_TOP3,ER_FLOOR20,0.4,1,beat_best,,20,0.5873268153884492,-0.8497982689528651,0.4214697316362272,-0.5725418349163882,-0.8497982689528651,0.5175222598878443,1.1805260478487447,-0.08430206385985062,0.6998903544007659,0.16067721290204307,-0.49319160320899946,888,MEDIAN_TOP3|ER_FLOOR20|w0.40|n1|beat_best|corrnone|rd20
ALIGN_TOP3,ER_FLOOR20,0.4,2,beat_best,0.85,20,0.5873268153884492,-0.8497982689528651,0.3461571201299451,-0.6478544464226703,-0.8497982689528651,0.4886381230653036,1.1365247749804401,-0.1283033367281552,0.665470276551051,0.14721004367228852,-0.49319160320899946,940,ALIGN_TOP3|ER_FLOOR20|w0.40|n2|beat_best|corr0.85|rd20
MEDIAN_TOP3,ER_FLOOR20,0.4,2,beat_best,0.85,20,0.5873268153884492,-0.8497982689528651,0.3461571201299451,-0.6478544464226703,-0.8497982689528651,0.4886381230653036,1.1365247749804401,-0.1283033367281552,0.665470276551051,0.14721004367228852,-0.49319160320899946,940,MEDIAN_TOP3|ER_FLOOR20|w0.40|n2|beat_best|corr0.85|rd20
ALIGN_TOP3,ER_FLOOR20,0.4,1,beat_best,0.85,20,0.5873268153884492,-0.8497982689528651,0.3364879146414559,-0.6575236519111595,-0.8497982689528651,0.484665947606704,1.1685121548683182,-0.09631595684027716,0.6744423912478562,0.150666585243048,-0.49319160320899946,921,ALIGN_TOP3|ER_FLOOR20|w0.40|n1|beat_best|corr0.85|rd20
MEDIAN_TOP3,ER_FLOOR20,0.4,1,beat_best,0.85,20,0.5873268153884492,-0.8497982689528651,0.3364879146414559,-0.6575236519111595,-0.8497982689528651,0.484665947606704,1.1685121548683182,-0.09631595684027716,0.6744423912478562,0.150666585243048,-0.49319160320899946,921,MEDIAN_TOP3|ER_FLOOR20|w0.40|n1|beat_best|corr0.85|rd20
MEDIAN_TOP3,ER_FLOOR20,0.25,2,selector_only,0.85,20,0.5871791034057029,-0.8499459809356115,0.5723189948901626,-0.4216925716624528,-0.8499459809356115,0.5797190535090271,1.4896615282350212,0.22483341652642586,0.8341161987020063,0.19301730149553653,-0.42314028058013897,1365,MEDIAN_TOP3|ER_FLOOR20|w0.25|n2|selector_only|corr0.85|rd20
ALIGN_TOP3,ER_FLOOR20,0.25,2,selector_only,0.85,20,0.5871791034057029,-0.8499459809356115,0.5707718467000765,-0.42323971985253883,-0.8499459809356115,0.5790284213837241,1.485950985988242,0.22112287427964672,0.8329799428682659,0.19254269303721472,-0.42314028058013897,1407,ALIGN_TOP3|ER_FLOOR20|w0.25|n2|selector_only|corr0.85|rd20
MEDIAN_TOP3,ER_FLOOR20,0.25,1,selector_only,0.85,20,0.5871791034057029,-0.8499459809356115,0.5210928792539083,-0.472918687298707,-0.8499459809356115,0.5589295236677075,1.4512242927897163,0.186396181081121,0.7961858090439214,0.17956367623927227,-0.42314028058013897,1346,MEDIAN_TOP3|ER_FLOOR20|w0.25|n1|selector_only|corr0.85|rd20
ALIGN_TOP3,ER_FLOOR20,0.25,1,selector_only,0.85,20,0.5871791034057029,-0.8499459809356115,0.5192767289108163,-0.474734837641799,-0.8499459809356115,0.5581784818783421,1.4540457419907942,0.18921763028219885,0.7969541280305535,0.17968757920276346,-0.42314028058013897,1388,ALIGN_TOP3|ER_FLOOR20|w0.25|n1|selector_only|corr0.85|rd20
MEDIAN_TOP3,TRI_RANK,0.4,2,selector_only,0.85,20,0.6711097804369757,-0.7660153039043387,0.1379964662017598,-0.8560151003508556,-0.8560151003508556,0.42671281504023445,1.132581907698871,-0.1322462040097243,0.6252275769320285,0.13153517389283897,-0.4844982175514865,1230,MEDIAN_TOP3|TRI_RANK|w0.40|n2|selector_only|corr0.85|rd20
MEDIAN_TOP3,TRI_RANK,0.25,1,selector_only,0.85,20,0.6506957242075861,-0.7864293601337282,0.13507379730923158,-0.8589377692433837,-0.8589377692433837,0.4153813874437872,1.3864152823628513,0.12158717065425595,0.6703842591792238,0.14197351746544817,-0.4862886479353049,1278,MEDIAN_TOP3|TRI_RANK|w0.25|n1|selector_only|corr0.85|rd20
MEDIAN_TOP3,DUAL_RANK,0.4,2,selector_only,,10,0.5773038478886168,-0.8598212364526976,0.8915732314559133,-0.10243833509670208,-0.8598212364526976,0.7166957200151584,1.1667404324289323,-0.098087679279663,0.8591520946681942,0.20166645506987435,-0.4891187247658547,1481,MEDIAN_TOP3|DUAL_RANK|w0.40|n2|selector_only|corrnone|rd10
MEDIAN_TOP3,DUAL_RANK,0.4,1,selector_only,,10,0.5773038478886168,-0.8598212364526976,0.8729131421067232,-0.12109842444589214,-0.8598212364526976,0.7094187878911928,1.1004246114397769,-0.16440350026881845,0.834330662903754,0.19715567271515155,-0.4891187247658547,1430,MEDIAN_TOP3|DUAL_RANK|w0.40|n1|selector_only|corrnone|rd10
P60_TOP5,DUAL_RANK,0.25,2,selector_only,0.85,20,0.6482388693419644,-0.78888621499935,0.1308699478872292,-0.8631416186653862,-0.8631416186653862,0.4370501721795964,0.8795941692784084,-0.38523394243018694,0.5644042185096716,0.11618175181182955,-0.48871899988417755,1703,P60_TOP5|DUAL_RANK|w0.25|n2|selector_only|corr0.85|rd20
ALIGN_TOP3,TRI_RANK,0.4,1,selector_only,0.85,20,0.6718500051156356,-0.7652750792256787,0.12778093608837995,-0.8662306304642354,-0.8662306304642354,0.42193861156877405,1.3188668927906624,0.054038781082067056,0.6695141160994151,0.1432920904309969,-0.4844982175514865,1378,ALIGN_TOP3|TRI_RANK|w0.40|n1|selector_only|corr0.85|rd20
P60_TOP5,QM60,0.25,1,beat_best,,20,0.5696721574273909,-0.8674529269139235,0.35621372684148933,-0.637797839711126,-0.8674529269139235,0.4830446176071508,1.189664976801117,-0.07516313490747839,0.678298501239632,0.156159972481694,-0.5684899133269343,1036,P60_TOP5|QM60|w0.25|n1|beat_best|corrnone|rd20
P60_TOP5,QM60,0.25,2,beat_best,,20,0.5696721574273909,-0.8674529269139235,0.33410071424562615,-0.6599108523069892,-0.8674529269139235,0.4738841847256434,1.152839630222668,-0.11198848148592733,0.6574066101701425,0.14937956652804818,-0.5684899133269343,1010,P60_TOP5|QM60|w0.25|n2|beat_best|corrnone|rd20
P60_TOP5,DUAL_RANK,0.4,2,selector_only,0.85,5,0.5694153847290314,-0.867709699612283,1.028833828904833,0.03482226235221775,-0.867709699612283,0.7686400143581498,0.7384771461758598,-0.5263509655327355,0.7571170567793353,0.16784197427729985,-0.4621908652823211,1662,P60_TOP5|DUAL_RANK|w0.40|n2|selector_only|corr0.85|rd5
P60_TOP5,DUAL_RANK,0.4,1,selector_only,0.85,5,0.5694153847290314,-0.867709699612283,0.7660754689952134,-0.22793609755740196,-0.867709699612283,0.6564927049924534,0.9562254838262778,-0.3086026278823175,0.748129524485209,0.16502143402987435,-0.4621908652823211,1644,P60_TOP5|DUAL_RANK|w0.40|n1|selector_only|corr0.85|rd5
ALIGN_TOP3,DUAL_RANK,0.4,2,selector_only,,10,0.5675211972260233,-0.869603887115291,1.1097923426501297,0.11578077609751436,-0.869603887115291,0.8024572394722738,1.1696960903903069,-0.09513202131828846,0.9186879556958742,0.21740823584104163,-0.4891187247658547,1538,ALIGN_TOP3|DUAL_RANK|w0.40|n2|selector_only|corrnone|rd10
ALIGN_TOP3,DUAL_RANK,0.4,1,selector_only,,10,0.5675211972260233,-0.869603887115291,0.8111437329573605,-0.18286783359525483,-0.869603887115291,0.67568187890546,1.1004246114397769,-0.16440350026881845,0.8121320433540663,0.18978612455999677,-0.4891187247658547,1460,ALIGN_TOP3|DUAL_RANK|w0.40|n1|selector_only|corrnone|rd10
P60_TOP5,ER_FLOOR20,0.25,2,beat_best,0.85,20,0.5629471070468995,-0.8741779772944148,0.6042634474450775,-0.3897481191075378,-0.8741779772944148,0.5771178802358734,1.1353234006947777,-0.12950471101381766,0.7252476925245009,0.16352064039827763,-0.49522344485997116,1000,P60_TOP5|ER_FLOOR20|w0.25|n2|beat_best|corr0.85|rd20
P60_TOP5,ER_FLOOR20,0.25,1,beat_best,0.85,20,0.5629471070468995,-0.8741779772944148,0.6012499886596043,-0.392761577893011,-0.8741779772944148,0.5759713695421602,1.1456286291434987,-0.1191994825650966,0.7287525582861833,0.16508414272549277,-0.49522344485997116,1000,P60_TOP5|ER_FLOOR20|w0.25|n1|beat_best|corr0.85|rd20
ALIGN_TOP3,ER_FLOOR20,0.25,2,beat_best,,20,0.5629471070468995,-0.8741779772944148,0.5941157192736649,-0.39989584727895044,-0.8741779772944148,0.5749636092620505,1.048922356366445,-0.2159057553421504,0.6986160840476652,0.15822815593698158,-0.49522344485997116,967,ALIGN_TOP3|ER_FLOOR20|w0.25|n2|beat_best|corrnone|rd20
