date,core,core_qm20,best_satellite_qm20,scale,actual_satellite_budget
2021-06-03,159915.SZ,0.017389121201145902,0.0190419878376103,0.09505176353336808,0.014257764530005212
2021-06-04,159915.SZ,0.05180340646218568,0.056291457085028376,0.08663620656141191,0.012995430984211786
2021-06-07,159915.SZ,0.04269558404271861,0.08868205028763514,1.0,0.15000000000000002
2021-06-08,159915.SZ,0.03837879002857996,0.07262568566118151,0.8923391177027344,0.13385086765541016
2021-06-09,159915.SZ,0.02765529657144427,0.07204931375252399,1.0,0.14999999999999997
2021-06-10,159915.SZ,0.05186672989836423,0.09441121062894552,0.8202653379912246,0.12303980069868369
2021-06-11,159915.SZ,0.03332932764525625,0.05383605655090179,0.6152758052580833,0.0922913707887125
2021-06-15,513100.SH,0.013631006664836508,0.056523774066588685,1.0,0.15
2021-06-16,513100.SH,0.007919707541039902,0.0334626960240774,1.0,0.15
2021-06-17,513100.SH,0.018866987119772503,0.076195792880259,1.0,0.15
2021-06-18,513100.SH,0.031727632999744196,0.08541485492297049,1.0,0.15
2021-06-21,513100.SH,0.010706400553608969,0.09842144467249782,1.0,0.14999999999999997
2021-06-22,513100.SH,0.01806152008925979,0.09151735832687033,1.0,0.15
2021-06-23,513100.SH,0.018315118565414713,0.10520214461672221,1.0,0.15
2021-06-24,513100.SH,0.019311275195717594,0.0966158398701326,1.0,0.15
2021-06-25,513100.SH,0.02697661434141624,0.07745665090519781,1.0,0.15
2021-06-28,513100.SH,0.029207018722968017,0.09931075338984832,1.0,0.15
2021-06-29,513100.SH,0.037330927513099056,0.07063953488372092,0.8922523384647809,0.13383785076971713
2021-06-30,513100.SH,0.04172179477362247,0.10309426874623162,1.0,0.15
2021-07-01,513100.SH,0.04530756773264581,0.08550523448182283,0.8872174950193383,0.13308262425290074
2021-07-02,513100.SH,0.04341233154792497,0.0778645461739028,0.7936043376970983,0.11904065065456473
2021-07-05,513100.SH,0.06628358545188005,0.09438964882857198,0.4240275052274609,0.06360412578411913
2021-07-06,513100.SH,0.05408965037544297,0.05455356418781921,0.008576757460182494,0.001286513619027374
2021-07-07,513100.SH,0.056969495282506596,0.08321473382723932,0.460689328816851,0.06910339932252764
2021-07-08,513100.SH,0.052476635530392036,0.09516621867611169,0.8134969537251646,0.12202454305877469
2021-07-09,513100.SH,0.05517312952442672,0.07006516828970266,0.269914701117014,0.040487205167552096
2021-07-12,513100.SH,0.05019065674383733,0.10028284612880284,0.9980381336834387,0.1497057200525158
2021-07-13,513100.SH,0.037882633733145134,0.043744966608087715,0.15474987605767687,0.02321248140865153
2021-07-14,513100.SH,0.047899486411654986,0.05649156684669458,0.1793772977271204,0.026906594659068066
2021-07-20,513100.SH,0.01879071474447191,0.01887853779945603,0.0046737474427338555,0.0007010621164100783
