sample,annual_return_delta,sharpe_delta
1164,-0.02565230734273216,-0.07697648426948622
1165,0.0035625470760161093,0.026477816325869985
1166,-0.0004493153311833087,0.002034455670547386
1167,-0.07630493204016409,-0.20672865999594636
1168,0.05984600264150974,0.1735869091410075
1169,-0.0842497608035222,-0.2351005671998887
1170,-0.03331050811031644,-0.10580198247951156
1171,0.03674225797564201,0.11753960998432733
1172,0.049098652621456074,0.15422105577699396
1173,-0.014395630232239442,-0.04002041755820884
1174,-0.027469585183772294,-0.08764531506347872
1175,0.008092925139127072,0.016508870393737718
1176,-0.04427114436649071,-0.16156176616010975
1177,-0.08235625812258518,-0.22710153909003394
1178,0.0545903947751849,0.1439054335193113
1179,0.009717591021732419,0.05380283348578896
1180,-0.05386800276435255,-0.14499959100178061
1181,0.000657646214382579,-3.6973568537601587e-05
1182,0.05086590436561522,0.1273980109968491
1183,0.09554507767360954,0.29826108983985833
1184,-0.05015843396831321,-0.16563749393687122
1185,0.0048557021291384395,0.012811557391508632
1186,0.022138791065762886,0.08360028752224191
1187,-0.07872508241957044,-0.24793739623353073
1188,-0.08673798422517076,-0.2544138075291541
1189,-0.04370902258105791,-0.12232988391306887
1190,0.04102092531961832,0.11915582114967571
1191,0.0074648900158409415,0.02649555818687155
1192,0.13935672069952476,0.4050913295930789
1193,-0.03304619100518469,-0.1077796597207713
1194,0.08699556979399481,0.3166085531645044
1195,0.02762708052856322,0.09297856064743881
1196,0.07379985637411512,0.16507363287857602
1197,-0.014084222889417353,-0.04242367995337282
1198,0.03746310771979999,0.11354566559331492
1199,0.023063611284976027,0.05783029809344775
1200,-0.013455010586863159,-0.04606040203574224
1201,0.09100888247992867,0.25957701545668366
1202,-0.009392118584192088,-0.022487152651008646
1203,0.014444749023496017,0.042138473897595397
1204,0.06472932292364497,0.2249359880414259
1205,0.04196186288958437,0.13571479083191007
1206,0.0004983242649969633,0.010599139966550819
1207,0.08706114291787981,0.24881932560840325
1208,0.060820293326874886,0.1869171787200703
1209,0.024090609711659106,0.08935544913497462
1210,-0.011430913777554341,-0.03071907957233
1211,0.03966577647114966,0.11955750484335481
1212,0.004485159387842774,0.004326966066620752
1213,0.07575152955652253,0.17714252216604476
1214,0.05257253833717557,0.1683528894427776
1215,-0.031730566520216996,-0.09206090317803173
1216,0.015934175543359297,0.043469126902234034
1217,0.032577554949678955,0.10188637340705553
1218,0.014721991548922952,0.04698656002827328
1219,-0.07519088292823328,-0.21303348943348444
1220,-0.062379290121920894,-0.20699945343260118
1221,0.05022118124034991,0.17005693379019826
1222,-0.03575591832607161,-0.10264294104113536
1223,0.06412412639199538,0.13983686113915716
1224,0.0015398659389163072,-0.008592905778878057
1225,0.013666845786027615,0.05176701788287663
1226,-0.04278553277473285,-0.14906076745841357
1227,-0.0003908117814328538,0.0077237559916167875
1228,0.05404732162893655,0.14745056675895607
1229,0.016593298364727893,0.035396677846291746
1230,-0.001788211041170884,0.008609736072543672
1231,0.05193594378601896,0.17037346299461698
1232,-0.023792790828528698,-0.0611076089680318
1233,0.07042726125462195,0.21247045295659084
1234,0.004151670090345894,0.01370320531696878
1235,0.006462103216814397,0.019146542400545474
1236,0.02715392164158592,0.08223390958114751
1237,0.0469856426356936,0.14589104552591592
1238,0.046164686500986596,0.10115101919915404
1239,-0.0017858624302569126,-0.0012325669116625138
1240,0.0067795792606442085,0.020341634361162653
1241,-0.0015390812189284286,-0.0027078300476890416
1242,-0.03685745007263308,-0.10768660227213855
1243,0.03164646106318747,0.12410958381753301
1244,0.06246431949799436,0.16620658211820938
1245,0.05349039184143689,0.1460995309698918
1246,0.11809689075225616,0.3222714172816139
1247,0.020088756140755004,0.07532328039583691
1248,0.05348455286252607,0.0883810937925178
1249,0.05749525179178927,0.183276007359795
1250,-0.035873855714930736,-0.11919995645834791
1251,-0.008829938068438237,-0.02314022063825627
1252,0.02936002265913351,0.07631020243291609
1253,-0.019056395243736146,-0.054955459519129946
1254,0.006009640103676439,0.024539078101304068
1255,-0.01499951919939968,-0.043715625713751316
1256,0.06808337824081612,0.18188542591874912
1257,0.018555215557165772,0.05732189549300315
1258,-0.055221784545571584,-0.17173718461288545
1259,0.029239420371573788,0.08247200192724602
1260,-0.04442961284899294,-0.1410998043706787
1261,0.004959873865467479,0.010089250947657447
1262,0.007073784783149684,0.015816085834699067
1263,0.040942046659854237,0.13013659201567784
1264,-0.04161500354412073,-0.13372084359098368
1265,-0.024870713814018286,-0.06528766404369857
1266,0.044074953504173786,0.1264265804621616
1267,-0.02052565514638216,-0.0631693579524788
1268,0.07338887863993748,0.19315006785300892
1269,0.052141622784891206,0.13667973497638308
1270,-0.002395455571048588,-0.009971592787712424
1271,0.05072769950219369,0.15007237786687155
1272,0.0035691999222391413,0.0058963812811858585
1273,-0.00881308167752981,-0.021203826537565473
1274,0.10613546033637355,0.28152670536298663
1275,0.03239354296027441,0.11150951164228479
1276,0.09745749272131676,0.3639862222438247
1277,0.0017337712095386593,-0.00012290227094235995
1278,0.02901069757178476,0.10414333368790452
1279,-0.03722976408046974,-0.11384865229620111
1280,0.02950087531983958,0.07311045107940495
1281,0.09875194857443792,0.2860638566589503
1282,-0.010352115537054507,-0.022908330048061698
1283,-0.018461872243127786,-0.05250029498231701
1284,0.06908989433824275,0.1720431139464249
1285,0.04830228292474703,0.13809567153866364
1286,-0.025952960535905456,-0.09360753928256638
1287,0.03181531459965936,0.0945509635085986
1288,0.00655655791446863,0.016711680247874394
1289,-0.025040344768556988,-0.08515212546117312
1290,0.04605323027625019,0.15803743457489206
1291,-0.04210894866056725,-0.10885199235668974
1292,0.04161306022619837,0.12127968204285156
1293,-0.0074540674407661545,-0.011891954044064068
1294,-0.009111953384649318,-0.029682777109944603
1295,0.11803803437548877,0.33525109431488553
1296,0.07923873459202113,0.25562834629958875
1297,-0.04347015472763993,-0.12997917215405197
1298,0.031194256555565403,0.06892029413396994
1299,0.0003173151322299894,-0.004663632645367399
1300,-0.0016978102722666755,0.010123080339879298
1301,0.06992306855787689,0.22226532702957325
1302,0.012041465668605866,0.02848325897342474
1303,0.013985650124783255,0.03314744051918672
1304,0.03081127240575343,0.10078413128022357
1305,-0.0031864281791917914,-0.008760911138685046
1306,-0.03284444439224021,-0.09845009071757849
1307,0.040134514728192405,0.1148200930505957
1308,0.017738643529060738,0.022687381141986984
1309,-0.049055703761143654,-0.1580392068440415
1310,-0.009190510409755603,-0.01573231029374722
1311,0.021422467540983314,0.04481112008743726
1312,-0.006212443520418276,-0.024052036554783385
1313,0.008002842296118695,0.022627000952045284
1314,0.01689879658618887,0.058035725547178396
1315,0.03731889430319235,0.10982662707448076
1316,0.06879805863347555,0.21340604673059493
1317,-0.0014351531555703012,0.023300015468168622
1318,-0.022485639411572445,-0.06920104570519325
1319,-0.09136277130000003,-0.22682919378935962
1320,-0.048458908798299616,-0.14898509856700892
1321,0.061675115943406134,0.24114910686974167
1322,0.023436362893901386,0.07674981770683476
1323,-0.024506115590301913,-0.08652220270132926
1324,-0.023666197512467457,-0.08419932508527861
1325,0.01980597251928229,0.06270384402221296
1326,-0.021751016424767844,-0.04976649637091435
1327,-0.029979968215636532,-0.09699498849729782
1328,0.04573664482328188,0.15847433856405646
1329,-0.0247765506887887,-0.067868028312146
1330,0.11277232696104322,0.23729410064064482
1331,0.020015167752604146,0.06493427970252252
1332,0.010849146441396229,0.026159318497009254
1333,0.024029735016388498,0.09044921684300689
1334,0.04768960761424412,0.14010521944900922
1335,0.008949509494287522,0.019505750936857247
1336,0.04009141592362342,0.11884540364977525
1337,0.08692357106764126,0.2081508409640802
1338,0.021554606137557553,0.06853899606258307
1339,0.01454376897682863,0.058406121543211675
1340,0.055621576564112596,0.1738161205719595
1341,-0.035460567083555494,-0.10503851261648434
1342,0.037756562060800025,0.09464504256061801
1343,-0.052222194946021094,-0.19850281149972004
1344,0.0258977575264554,0.09428949051233748
1345,-0.04936573221019769,-0.1362953695258312
1346,0.08333464273967439,0.191716165442106
1347,-0.007616064203356698,-0.02862285797749997
1348,-0.042174653532334405,-0.10537326524444879
1349,-0.018259604448992883,-0.05061156736058725
1350,0.03359131378514446,0.09460014299891006
1351,-0.04210868202390361,-0.08055209620346004
1352,0.0047634766657727035,0.021306175104092384
1353,0.009111943400620603,0.03452537765234642
1354,-0.005769316516783363,-0.008699881548563049
1355,-0.029620456312678956,-0.09927970754922599
1356,0.01911686582806138,0.064638457987795
1357,-0.02287540383092468,-0.06890651058565078
1358,-0.10984360549186212,-0.27510428829466127
1359,-0.02853677976772606,-0.06856128638385106
1360,0.050972846022678375,0.16132239090001432
1361,0.04242877661519384,0.1310371403264351
1362,-0.009639822945427978,-0.029604075695641496
1363,-0.003574032898135515,-0.01145128043728294
1364,0.025436564966844433,0.05596603953365942
1365,-0.013667336609765934,-0.02528520669019274
1366,0.061205452274703864,0.19184666211979096
1367,0.08064862695493846,0.24249811816168
1368,0.007322042296530107,0.005384553770709344
1369,-0.00308368669646919,-0.011835676266644057
1370,-0.027512371998200003,-0.09690479975475608
1371,0.07780238225834446,0.27102486881619847
1372,-0.007614984097234823,-0.034811477521816236
1373,0.06423530863423643,0.19347085494955563
1374,-0.03561555716654463,-0.1335260573538889
1375,0.0980319720548044,0.25192176161396973
1376,-0.03827390636198236,-0.09159577513294526
1377,-0.060658655719227905,-0.14901330400186752
1378,0.06481729311573425,0.19546564488784623
1379,-0.040008846401578424,-0.11868072429048171
1380,0.06230407057939713,0.2022636676545656
1381,0.06828609881134318,0.18543540981551176
1382,-0.0010768640500200544,-0.0031827891646392104
1383,-0.0007025646193528079,-0.017132463335758463
1384,-0.017538332520469435,-0.048646007236300415
1385,-0.00317670892301658,-0.005821636953905696
1386,-0.057518124661722236,-0.2249940168471003
1387,-0.05307926454914713,-0.15170178764540665
1388,0.027015928182114735,0.0818880086063114
1389,-0.006386693047900627,-0.02002102235799552
1390,0.002768831974290009,-0.009070593260824378
1391,-0.018073722812866233,-0.06238741153993166
1392,0.020861329919063865,0.04789945816304586
1393,-0.011710011029262501,-0.018760149151992978
1394,0.05557352220468448,0.14878704123954556
1395,0.03699751077684277,0.08573696362894112
1396,0.008592112508984506,0.026131153853502287
1397,0.0998793606559536,0.24925172756525993
1398,0.13918614249613515,0.38511476401283895
1399,0.0218201568781502,0.055764915540531534
1400,0.11588238110447491,0.32431928048343606
1401,0.05000058027016152,0.1654293086793679
1402,0.03216731968277675,0.07924203443062705
1403,0.010974955622517157,0.03457267793465291
1404,0.0867892577171423,0.2281326219244444
1405,-0.008875217971043625,-0.0274294973844309
1406,0.0017793846930738155,0.010417213458715935
1407,-0.0293115744816268,-0.11017303848023563
1408,-0.07621032410892004,-0.22128395812389967
1409,-0.05667967891442238,-0.15845238322613764
1410,0.018764587611123318,0.045386406188277606
1411,-0.04540384905029371,-0.13270534851108362
1412,0.010649614556242692,0.020888537825189735
1413,-0.006528264378558246,-0.01637198325263467
1414,0.01934138477534786,0.06341197783603791
1415,0.003508281348122644,-0.0028861182972974575
1416,0.04884632096077235,0.14887918423425706
1417,-0.00946239535045601,-0.04418331604408565
1418,-0.010299655829039356,-0.024823850052189123
1419,-0.08516448582380365,-0.2695341049096003
1420,0.0060846669385981045,0.025252255098026866
1421,0.04221062424912625,0.13362072707403527
1422,-0.0021290288703925686,-0.016800777027580205
1423,0.11118244603867322,0.26302616093814524
1424,-0.00110433135984489,-0.004850325269013522
1425,0.03822448311503779,0.08280020710948754
1426,0.03725528876249906,0.09038866078837104
1427,0.010970419384224606,0.03401481091446845
1428,0.007147022874382847,0.02950421941487269
1429,-0.0015993006193975035,0.0013506268027564383
1430,-0.01287976782824174,-0.044513153347224055
1431,0.024780960013327302,0.058566306227167075
1432,0.0720800772388468,0.2108575888289379
1433,0.015777384190578836,0.049695916158675635
1434,0.08487495705992631,0.24908352341834616
1435,0.027844950299908966,0.1037403265279162
1436,0.03924205212353349,0.14888347600301466
1437,-0.004821657956901371,-0.011733987015823066
1438,0.02933996179050835,0.10673587678803664
1439,0.004603853782032319,0.007711695602512947
1440,0.13825864868744753,0.40384707784168183
1441,0.05306677755319211,0.15134702863135097
1442,0.06285196843126051,0.1867629003594955
1443,-0.04752710075295674,-0.11975413763423592
1444,0.03521513844703761,0.13308463669955606
1445,-0.03886792906277847,-0.12583582787416447
1446,0.013443670604149638,0.05023202217463152
1447,-0.0009122258428155838,-0.0001256996350424977
1448,0.0691260892365062,0.18750131426542338
1449,0.07848143285412679,0.21450697139351105
1450,0.07825314491301372,0.22883502635177655
1451,-0.034018737603857874,-0.09873417739312873
1452,-0.0433619350322767,-0.11439605077805393
1453,0.06324137342690017,0.16122177464888154
1454,0.043851637491743034,0.13092005897787773
1455,0.015494835506773441,0.04387900452713778
1456,0.0491408174778869,0.16107628551686826
1457,-0.02609058521460006,-0.06108686192095236
1458,0.10744242933713122,0.3027105368859597
1459,0.010573042994137305,0.04796704437049959
1460,-0.0037437662380699344,-0.008580885959479145
1461,0.05286272356398003,0.1442899392681426
1462,0.04450866263894504,0.1470248911834271
1463,0.05661034133726539,0.131304815314224
1464,0.05119596911998614,0.16773576202746598
1465,-0.01852714619965612,-0.06353108991383438
1466,-0.00504537382455017,-0.003978756431539443
1467,0.03902317918570963,0.0932750402397926
1468,0.00017492049055012338,-0.0030219927432508786
1469,0.06262960516894012,0.17415152982735282
1470,-0.09031718018666157,-0.2634828980447046
1471,0.03668530637909373,0.10469743877823312
1472,-0.14980423557303735,-0.4614058252599079
1473,0.08258265418413413,0.2648103707984021
1474,0.08837890543145965,0.21222838661445986
1475,0.015927569757156812,0.0464088785359813
1476,0.013168453456365192,0.025486954680175034
1477,-0.04528380422148026,-0.12591001416473024
1478,0.011330902446571756,0.04260323370680208
1479,-0.02391967676354745,-0.05565880710865723
1480,0.0015071682890035465,0.03241816070697401
1481,0.04477874712221097,0.13347750672791714
1482,0.031421597595733486,0.08564571016261646
1483,0.06399619442404592,0.1678425937320004
1484,0.07697325295194712,0.2238132146083558
1485,-0.017137358338908726,-0.051838968175021205
1486,-0.054406073521138465,-0.17905871359671355
1487,0.04313199819580338,0.13826232400364247
1488,0.010452137679176632,0.04741583248752934
1489,-0.03622750610719616,-0.1424815658972678
1490,0.04896742490081407,0.14854040576394323
1491,0.05235425378629288,0.1518313891790165
1492,-0.0006349409192516475,-0.00219950163493432
1493,0.04058700695695827,0.1293729851588643
1494,-0.01536059010797275,-0.04440373360965599
1495,0.007663474343436061,0.008075110225532756
1496,0.022035238930723233,0.06212501605892573
1497,-0.06494025357104549,-0.1472615823463338
1498,0.030248239813114752,0.08972641193714836
1499,-0.016275848353402234,-0.08333658742510408
1500,0.0253562485383807,0.08445829224073398
1501,0.03187944486791028,0.09778065869103969
1502,-0.040520216435863565,-0.141839555492145
1503,-0.09827800058976588,-0.3175041990284745
1504,0.06077869903370492,0.18846045282119672
1505,-0.07789159587667083,-0.24587944196939593
1506,0.02918581062893799,0.09061763140238055
1507,-0.008699625747173867,-0.02129819179837944
1508,-0.006349887311037694,-0.021003990687624152
1509,0.03662212491613892,0.1252211145943285
1510,-0.016383104087089873,-0.06647453925383107
1511,0.05376594297581172,0.158266195264819
1512,0.10370595507947766,0.29262914173220556
1513,0.029128180851748064,0.09990639379127175
1514,0.034766018729899484,0.10621880141881967
1515,-0.009513596946320035,-0.029113930995399828
1516,-0.006117369392511174,-0.017977257439492522
1517,-0.04761329081034704,-0.14959880420573168
1518,-0.018210587949314405,-0.062119395565499114
1519,0.005732194089941078,0.03020495280894364
1520,-0.06074887082455116,-0.21123131347710522
1521,0.09060641537027214,0.30722821392234123
1522,-0.030268888963519647,-0.10165319766470671
1523,0.09826392126017103,0.27237220119595373
1524,-0.024682383146735543,-0.07378321684960554
1525,0.0768436204485976,0.18546979633847727
1526,0.08462976144388401,0.26954574745098725
1527,-0.05500675531033461,-0.1793645024892785
1528,0.10496350456718151,0.3182357653976977
1529,-0.10179864464843535,-0.23231024905443465
1530,-0.006139638556120985,-0.013797080328279865
1531,0.0052423904780913855,0.003942843520674977
1532,-0.05529181958359808,-0.20691137814526916
1533,-0.007254741325529945,-0.025636121775722165
1534,0.06726279943840985,0.1976654931572428
1535,0.054502098156016476,0.1490652898945769
1536,0.01787335415146396,0.06593789467520428
1537,-0.07344744280344484,-0.26507114747987515
1538,0.0760182307672872,0.2173062821417595
1539,0.02556993976647548,0.07518585749939022
1540,-0.023577727285104544,-0.08541275510672308
1541,-0.06401728681335861,-0.18455507540292193
1542,-0.015888088880784856,-0.04775132037790497
1543,0.025531591491267713,0.06918424075912388
1544,0.077739499214593,0.20715560855333348
1545,-0.005901783910721825,-0.016136381479186834
1546,-0.010919588898203214,-0.021627536673941905
1547,0.005955477456851543,0.010351850210571056
1548,-0.03300136142319099,-0.11573654845177384
1549,0.06958919200895197,0.1553675681142377
1550,0.05694266107101731,0.19157809755393984
1551,0.0906309190166239,0.242964012666536
1552,0.09232649626803191,0.2619139341229917
1553,-0.02997089465285807,-0.08721386594772018
1554,-0.0003004901333505394,7.501415849286985e-05
1555,0.05107644075350071,0.18226053871222214
1556,-0.014539328212786362,-0.04976306477859671
1557,0.03052620036975795,0.10793861643616265
1558,-0.029739910103022238,-0.09273753886037461
1559,0.037071848692609155,0.14025874951160033
