start,end,baseline_annual_return,selected_annual_return,annual_return_delta,baseline_sharpe,selected_sharpe,sharpe_delta,dual_improvement
2018-03-23,2021-04-30,0.3112921206275656,0.2540220843444907,-0.05727003628307492,1.1739509171342943,0.9863718283200046,-0.18757908881428975,False
2018-04-25,2021-06-03,0.2939505649846832,0.22560768203535853,-0.06834288294932467,1.1271385577709947,0.9018294455553069,-0.22530911221568783,False
2018-05-28,2021-07-05,0.3158969958140949,0.2304239063783402,-0.08547308943575471,1.1922210679804326,0.9169466343955905,-0.27527443358484205,False
2018-06-27,2021-08-03,0.2704278000468019,0.22128575053137767,-0.049142049515424224,1.0525247675228555,0.8889993679708055,-0.16352539955205003,False
2018-07-26,2021-09-01,0.22172142399756467,0.185583356400578,-0.03613806759698668,0.9053222753017827,0.7790501609356075,-0.12627211436617514,False
2018-08-24,2021-10-11,0.2268701367862369,0.2419611053561752,0.015090968569938301,0.9264405553237228,0.9588393922401519,0.032398836916429086,True
2018-09-25,2021-11-09,0.24456639069134245,0.24970144967372865,0.005135058982386198,0.9815913691206269,0.9805950795963234,-0.0009962895243035286,False
2018-10-31,2021-12-08,0.26509428950697034,0.2753807878776722,0.010286498370701835,1.0488197067969247,1.0680879544397939,0.019268247642869163,True
2018-11-29,2022-01-07,0.24943110976356242,0.25143273894218465,0.002001629178622233,1.004484300931591,0.9970376779361113,-0.0074466229954796015,False
2018-12-28,2022-02-14,0.24134665367994645,0.3003179226194175,0.05897126893947102,0.9803663802897946,1.1566674782794932,0.17630109798969862,True
2019-01-30,2022-03-15,0.2614546592957647,0.3280590167381101,0.06660435744234539,1.0371023745811114,1.221110933358418,0.1840085587773066,True
2019-03-07,2022-04-15,0.13394032908513243,0.1986395479101244,0.06469921882499197,0.6267220113767558,0.8335465519806058,0.20682454060385003,True
2019-04-08,2022-05-19,0.1347517189898071,0.18770453917291285,0.052952820183105764,0.6361181523955545,0.8103286820343367,0.17421052963878225,True
2019-05-10,2022-06-20,0.20108092814989886,0.2669357651414823,0.06585483699158345,0.862063103953344,1.0610990955365,0.1990359915831561,True
2019-06-11,2022-07-19,0.20033343050457186,0.27741168053003085,0.07707825002545898,0.8513658080008703,1.0858306987151618,0.23446489071429155,True
2019-07-10,2022-08-17,0.25164323299721403,0.3271078273012411,0.07546459430402708,1.0139265972653124,1.23114155539473,0.2172149581294176,True
2019-08-08,2022-09-16,0.18566530011570204,0.26913582613584675,0.08347052602014471,0.8024091220314747,1.0544463881723256,0.25203726614085087,True
2019-09-06,2022-10-24,0.16990253878781547,0.2386089522679189,0.06870641348010342,0.7531699910236713,0.9616516544841491,0.2084816634604778,True
2019-10-15,2022-11-22,0.19353338143778198,0.25703944819047897,0.06350606675269699,0.8324329610150026,1.0112456430769343,0.17881268206193168,True
2019-11-13,2022-12-21,0.20305207222965072,0.25833689331449916,0.055284821084848446,0.863576286843749,1.0119797142656246,0.14840342742187562,True
2019-12-12,2023-01-20,0.22244217004720568,0.28853531586946035,0.06609314582225467,0.9277177248178093,1.1017511595817502,0.17403343476394084,True
2020-01-13,2023-02-27,0.17946844015071894,0.23566860460804673,0.056200164457327784,0.7837270969716104,0.9425977414528054,0.15887064448119503,True
