sample,annual_return_delta,sharpe_delta
208,0.10283381763999278,0.26579480141460743
209,0.09340095077222665,0.2707081264905795
210,0.06019686162565807,0.17712245532303905
211,0.0898788749309527,0.2117915724166528
212,0.12434014762388124,0.33490466419192666
213,0.07408126100489865,0.21041339355261302
214,0.05097408912403667,0.1410184133786242
215,0.0833694552626092,0.22778666997666064
216,0.012583151633551726,0.031217312003041453
217,0.10788972978938194,0.21199478299675523
218,0.037368127504608495,0.10812875746810346
219,0.09652309203185538,0.2895997922373488
220,0.08144182723478766,0.22924114160522546
221,0.03207590285993134,0.06371264148295297
222,0.009736694325158446,0.015090110607295815
223,0.19463845810438007,0.6169649465076861
224,-0.0053275412310569426,-0.02424831357166002
225,0.027890646333782687,0.04796943715241264
226,0.09027797114721081,0.2669121613697141
227,0.13621327930902605,0.326285702145489
228,-0.051983000662873424,-0.16948529538373025
229,0.016252423560188856,0.014500439950622779
230,0.06338933100138555,0.1785472208475153
231,-0.03103602589750265,-0.10785858396565828
232,0.09536864992701055,0.3077196619963847
233,0.13710541515364705,0.3498145410560072
234,-0.03176930480277296,-0.11310904372328401
235,0.09559972844878994,0.23678485789651416
236,0.013550247738049137,0.031048641634156104
237,0.033253025930897184,0.08316716296304216
238,0.05881079440686676,0.19941334226628427
239,-0.020938129093484692,-0.041707252862296595
240,0.07572073169816051,0.21341834182507635
241,0.027705941106554555,0.061148661272714344
242,0.0698647790249427,0.20477889699025742
243,-0.04237753076549122,-0.10719187963509014
244,0.17940181571521951,0.5184065568268763
245,0.07949367940711727,0.20852328135289322
246,0.12520679114777344,0.34430918709608815
247,0.02851617149832486,0.0765262855358102
248,0.08359097659149306,0.22544476147658066
249,0.10981032711452632,0.38501466943407914
250,-0.08973505896106038,-0.24078187414920182
251,0.048961193480774545,0.13662049606236737
252,0.11050069952805863,0.3127422679887264
253,0.00041081020409650115,-0.0049158291320166025
254,0.08828538623262916,0.23798705216614469
255,-0.02709219746928504,-0.07051025984755643
256,-0.011220691101489377,-0.05715820092434143
257,0.1402163793577753,0.3567260680539799
258,0.10977606649078475,0.2902666353719965
259,0.028189197994467285,0.075187863713565
260,0.07921861204278002,0.17905148155650585
261,0.05708607871435811,0.18598061738080668
262,0.05442808417052003,0.14523868636995863
263,0.07344702085975507,0.20985859267585072
264,0.10945819696575954,0.3236918803267905
265,-0.03991924699043481,-0.09672513967059326
266,0.06456283987756839,0.17169941337982064
267,0.11149886394126218,0.2864563829890361
268,0.15601706133219828,0.43420813432182115
269,-0.06994544224032673,-0.2793340770840326
270,0.10568053608385441,0.2800433623469336
271,0.160246274822881,0.4364744726045675
272,-0.05124471138371356,-0.14696614913219275
273,0.08066347200748947,0.23474172609846344
274,0.11056558561294683,0.3221107487202777
275,0.06185296298232146,0.10715372924389732
276,0.09389763568448672,0.27195996557066326
277,-0.007466271258975921,-0.016562471557360015
278,0.031509935880674966,0.09103761488686057
279,0.0015445463902239442,-0.01571215903564105
280,0.0671900606225726,0.20695407903081597
281,0.048286150948304574,0.09260866202882023
282,0.03010849987669495,0.07111582795035365
283,0.11012295930978899,0.26175246772659677
284,0.050462721875540684,0.10203168007577634
285,0.08290122694623836,0.18546480174567193
286,-0.07768339524545587,-0.2168072313227145
287,0.005989927735158718,0.006649613161511692
288,0.05697937019530186,0.1612572468005138
289,0.02527615410029882,0.04746580469969275
290,-0.02083502193862974,-0.0544310455105419
291,0.10153845814688656,0.23102009300330617
292,0.07973736122547148,0.1883465271464395
293,0.035311075940339665,0.1101140876638742
294,0.029474263475807172,0.08431966775946664
295,0.07771854577756665,0.26935579142464605
296,-0.0190415571593614,-0.07494754922758351
297,0.038478146542791025,0.08064138787131214
298,-0.013567044986560806,-0.0515473784676006
299,0.08653125273987783,0.2853155527971126
300,0.046951771362814254,0.1125593151808455
301,0.007620355761874142,0.008889168327421149
302,0.11951642693231235,0.31791983629171394
303,0.07971100886673255,0.24980994202684226
304,0.038468505639486006,0.09082227581612123
305,0.10558255545779827,0.2812904550678438
306,0.018358930690331565,0.03630038839709604
307,-0.029314350529177968,-0.0858375471725874
308,0.20287246788578228,0.5678439880390156
309,0.0764958225852237,0.23338205863611372
310,0.10659151177092396,0.3615012592789517
311,0.04593889987515487,0.12669606246176746
312,0.08285147353096822,0.21685942436836436
313,0.1913212076685047,0.5133744456946949
314,0.0679932678989208,0.21205964747903439
315,-0.03279623528661468,-0.12370962902019933
