family,q_window,rsi_weight,threshold,rebalance_days,train_days,train_annual_return,train_sharpe,train_max_drawdown,train_total_return,test_days,test_annual_return,test_sharpe,test_max_drawdown,test_total_return,full_days,full_annual_return,full_sharpe,full_max_drawdown,full_total_return,full_annual_turnover,train_joint_improvement,test_joint_improvement,full_joint_improvement,dual_improvement_train_and_test
top1_hi,10,0.1,,10,2221,0.14651586402382577,0.6856435646757069,-0.369858762306986,2.3369197384308893,958,0.13730398524126164,0.662566610570845,-0.22881012611388685,0.6308710541230775,3179,0.14373201304765604,0.6788687893972677,-0.369858762306986,4.442085811338893,44.470588235294116,-0.4542491622072251,-0.6529414202949502,-0.529650879443867,False
top1_hi,10,0.1,,20,2221,0.13599789696975106,0.6439026340738848,-0.34082228419353244,2.0765883988803897,958,0.4020835583135791,1.622486084160039,-0.22813466375095193,2.613880446795288,3179,0.21037533005923548,0.9199882488199245,-0.34082228419353244,10.118422657551035,23.543252595155707,-0.49342709948987074,0.016332835684712554,-0.31156706580558613,False
top1_hi,10,0.25,,1,2221,0.16463630978543042,0.7488360649500396,-0.3940689516254271,2.831491906074036,958,0.19893284953596146,0.8398117787137014,-0.25504107542942467,0.9931754881654178,3179,0.17486708084173985,0.7771193739464016,-0.3940689516254271,6.636835750290976,126.11890531613714,-0.3867530687195867,-0.497164251312049,-0.42776437938804857,False
top1_hi,10,0.25,,2,2221,0.17217089702621546,0.7737575843155013,-0.3675373613410259,3.055562071475241,958,0.19690161477803514,0.8333021179860228,-0.2550410754294248,0.9803685618188265,3179,0.17956928379250603,0.7922272780774348,-0.3675373613410259,7.031507626854415,104.24032714690154,-0.3586877986105935,-0.5022985338231847,-0.4123768747140827,False
top1_hi,10,0.25,,3,2221,0.15703212541180744,0.7129968718013135,-0.37303157383726415,2.616548836768707,958,0.13823475431236076,0.6602861304393574,-0.23911218391489275,0.6359508681598673,3179,0.1513350414112109,0.6974938049344495,-0.37303157383726415,4.916496209254313,88.38628499528153,-0.4150775782891485,-0.6505887472004188,-0.5047707039802722,False
top1_hi,10,0.25,,5,2219,0.18528641308062221,0.805267037007993,-0.4091449727503531,3.4674039444151763,958,0.1775535297471642,0.7954490546557301,-0.19305063532398858,0.8613976890313855,3177,0.18294928893677476,0.8024124921514246,-0.4091449727503531,7.315615378104106,69.24645892351275,-0.3098343592750885,-0.5512040255248828,-0.40131613456738424,False
top1_hi,10,0.25,,10,2221,0.14651586402382577,0.6856435646757069,-0.369858762306986,2.3369197384308893,958,0.13730398524126164,0.662566610570845,-0.22881012611388685,0.6308710541230775,3179,0.14373201304765604,0.6788687893972677,-0.369858762306986,4.442085811338893,44.470588235294116,-0.4542491622072251,-0.6529414202949502,-0.529650879443867,False
top1_hi,10,0.25,,20,2221,0.13599789696975106,0.6439026340738848,-0.34082228419353244,2.0765883988803897,958,0.4020835583135791,1.622486084160039,-0.22813466375095193,2.613880446795288,3179,0.21037533005923548,0.9199882488199245,-0.34082228419353244,10.118422657551035,23.543252595155707,-0.49342709948987074,0.016332835684712554,-0.31156706580558613,False
top1_hi,10,0.5,,1,2221,0.17727337857092307,0.7910975547592309,-0.3984709789985157,3.21382726005885,958,0.17796297654089654,0.776476740251192,-0.30742589253177466,0.8638593740293552,3179,0.1774811482221912,0.7866160085148322,-0.3984709789985157,6.853981439201123,127.70430953129915,-0.3396817776831018,-0.5501690808912814,-0.4192100965431955,False
top1_hi,10,0.5,,2,2221,0.16412743161179022,0.74508001207363,-0.39521530566989427,2.816762060909818,958,0.17420864719507145,0.7612278623498467,-0.2589322668734212,0.8413771482381727,3179,0.16715628693835227,0.7500788595002015,-0.39521530566989427,6.028098439221769,105.19156967599874,-0.38864856782781587,-0.5596587705621059,-0.452997207164874,False
