start,end,baseline_annual_return,selected_annual_return,annual_return_delta,baseline_sharpe,selected_sharpe,sharpe_delta,dual_improvement,benchmark
2022-12-29,2026-02-10,0.40544319012274843,0.3891674934294751,-0.016275696693273334,1.2669317635885822,1.5331730891633017,0.2662413255747196,False,current_qmom_rd5
2023-02-06,2026-03-19,0.3620503671914894,0.3661449475690659,0.004094580377576484,1.1546858943276181,1.4471678327448125,0.2924819384171944,True,current_qmom_rd5
2023-03-07,2026-04-20,0.37802054326299617,0.396492902126816,0.018472358863819816,1.1841680470129528,1.5235226438689322,0.33935459685597946,True,current_qmom_rd5
2023-04-06,2026-05-22,0.41772071244603115,0.42942397417399514,0.011703261727963987,1.2699108010193845,1.614502763608501,0.3445919625891165,True,current_qmom_rd5
2023-05-10,2026-06-23,0.46899037824297873,0.4741119375588827,0.005121559315903967,1.360222506795906,1.6903226960632927,0.3301001892673867,True,current_qmom_rd5
2023-06-08,2026-07-22,0.3874142633598818,0.38561973490405865,-0.0017945284558231744,1.1704463870243342,1.4134482723294628,0.24300188530512856,False,current_qmom_rd5
2016-01-04,2019-02-12,0.16539921556906134,0.2275953878439163,0.062196172274854966,0.8981875818666385,1.252780278209994,0.35459269634335544,True,matched_qmom_rd10
2016-02-02,2019-03-13,0.29180372537202404,0.3373528088192219,0.04554908344719788,1.5414894831387314,1.7007335379840913,0.15924405484535997,True,matched_qmom_rd10
2016-03-09,2019-04-12,0.23685148863727257,0.3116755357278542,0.07482404709058166,1.2941034402947436,1.5857946499443871,0.29169120964964357,True,matched_qmom_rd10
2016-04-08,2019-05-16,0.2191233569986395,0.29287493049902635,0.07375157350038686,1.219422305496395,1.5147774314061442,0.2953551259097491,True,matched_qmom_rd10
2016-05-10,2019-06-17,0.2525343362919703,0.314994721975834,0.062460385683863695,1.37769171336535,1.5966439965457933,0.21895228318044335,True,matched_qmom_rd10
2016-06-08,2019-07-16,0.2594240594868493,0.3506941442725191,0.09127008478566978,1.3966659288600793,1.7281901574519658,0.33152422859188646,True,matched_qmom_rd10
2016-07-11,2019-08-14,0.2888230059663883,0.35015435035749753,0.06133134439110921,1.54155778454275,1.7521814460748606,0.21062366153211065,True,matched_qmom_rd10
2016-08-09,2019-09-12,0.30190463928344546,0.3440936536902037,0.04218901440675826,1.5872891992923142,1.7072835498886143,0.11999435059630015,True,matched_qmom_rd10
2016-09-07,2019-10-21,0.2884264220310242,0.330178666581771,0.041752244550746775,1.5136345408629155,1.635778465081525,0.12214392421860953,True,matched_qmom_rd10
2016-10-17,2019-11-19,0.32674103083515127,0.3697348836681431,0.04299385283299184,1.6733843180298629,1.789535524334589,0.11615120630472608,True,matched_qmom_rd10
2016-11-15,2019-12-18,0.3578945520728818,0.4018979537750149,0.04400340170213313,1.8115271622807363,1.9228628347087968,0.11133567242806053,True,matched_qmom_rd10
2016-12-14,2020-01-17,0.35623362001990233,0.40018319820516934,0.04394957818526701,1.7996236837867738,1.9112815089526478,0.11165782516587397,True,matched_qmom_rd10
2017-01-13,2020-02-25,0.41142818449633767,0.4358976988132237,0.024469514316886043,1.8348498378966824,1.865574735231586,0.030724897334903467,True,matched_qmom_rd10
2017-02-20,2020-03-25,0.3395605117731251,0.37238219487027746,0.03282168309715239,1.4944053974401963,1.5681983720737096,0.07379297463351331,True,matched_qmom_rd10
2017-03-21,2020-04-24,0.32693314295204545,0.3594454324128866,0.03251228946084117,1.4469303123632924,1.522035100273422,0.07510478791012964,True,matched_qmom_rd10
2017-04-21,2020-05-28,0.35091056905187523,0.3840103493158691,0.03309978026399385,1.5143496683827482,1.587184306904508,0.07283463852175975,True,matched_qmom_rd10
2017-05-23,2020-06-30,0.39122167319114576,0.4253091492506844,0.03408747605953866,1.6460234572180323,1.7151121504973152,0.06908869327928291,True,matched_qmom_rd10
2017-06-23,2020-07-29,0.3861192852824977,0.42008174350409067,0.03396245822159294,1.5767810540034268,1.6468885723913946,0.0701075183879678,True,matched_qmom_rd10
2017-07-24,2020-08-27,0.4449438243449675,0.480347591385742,0.035403767040774525,1.704952317654887,1.7710125169370967,0.06606019928220963,True,matched_qmom_rd10
2017-08-22,2020-09-25,0.4287767509467393,0.463784395113616,0.03500764416687674,1.535596078072682,1.6028965902239283,0.06730051215124622,True,matched_qmom_rd10
2017-09-20,2020-11-03,0.4430010318148998,0.4783571968845921,0.0353561650696923,1.565167563158812,1.6316495256051085,0.06648196244629645,True,matched_qmom_rd10
2017-10-26,2020-12-02,0.4479848824362216,0.48346316096346764,0.035478278527246054,1.5732852309946797,1.6394790026482229,0.06619377165354323,True,matched_qmom_rd10
2017-11-24,2020-12-31,0.4543155510256416,0.48994894251449717,0.03563339148885558,1.5869487090140355,1.652798590608144,0.06584988159410843,True,matched_qmom_rd10
2017-12-25,2021-02-01,0.4367407700811943,0.47194354728604115,0.03520277720484688,1.5201667909378944,1.586788700562077,0.06662190962418268,True,matched_qmom_rd10
2018-01-24,2021-03-09,0.3945455230597732,0.42871443952166044,0.034168916461887244,1.3882675922389116,1.4567635619044474,0.06849596966553584,True,matched_qmom_rd10
2018-03-01,2021-04-08,0.45672755825651445,0.4924200483349912,0.035692490078476746,1.578184057520329,1.6438403169599274,0.06565625943959841,True,matched_qmom_rd10
2018-03-30,2021-05-12,0.42756048395771806,0.4625383273583532,0.034977843400635145,1.516757699638187,1.5840246322680929,0.0672669326299058,True,matched_qmom_rd10
2018-05-04,2021-06-10,0.45158277725978646,0.48714921079210916,0.035566433532322694,1.5829285507323971,1.648935348381051,0.0660067976486538,True,matched_qmom_rd10
2018-06-04,2021-07-12,0.4676037958157655,0.5035627736111625,0.03595897779539703,1.625988495359775,1.6911635950300201,0.06517509967024515,True,matched_qmom_rd10
2018-07-04,2021-08-10,0.42957947114263684,0.46460678342278916,0.03502731228015232,1.5098430023347635,1.5769061064046594,0.0670631040698959,True,matched_qmom_rd10
2018-08-02,2021-09-08,0.44182118216138466,0.4771484387561775,0.035327256594792855,1.548282067790544,1.614753120483737,0.06647105269319309,True,matched_qmom_rd10
2018-08-31,2021-10-18,0.43985701921999487,0.47513615022953437,0.0352791310095395,1.5470176330369172,1.6136157647487595,0.06659813171184226,True,matched_qmom_rd10
2018-10-09,2021-11-16,0.46791653216193185,0.5038831725699238,0.03596664040799191,1.625006053920137,1.690161766742044,0.06515571282190713,True,matched_qmom_rd10
2018-11-07,2021-12-15,0.4475469074359817,0.4645033158233538,0.016956408387372113,1.56559850696503,1.589789509956048,0.02419100299101795,True,matched_qmom_rd10
2018-12-06,2022-01-14,0.4254218835076009,0.4660647058896954,0.04064282238209449,1.5184516750601582,1.6038737292367842,0.08542205417662596,True,matched_qmom_rd10
2019-01-08,2022-02-21,0.41897795212606637,0.44575266475823416,0.026774712632167796,1.4976934145631362,1.5496471271678969,0.05195371260476067,True,matched_qmom_rd10
2019-02-13,2022-03-22,0.42204665403553676,0.46195649532596894,0.03990984129043218,1.4963554901231613,1.568628600211339,0.07227311008817772,True,matched_qmom_rd10
2019-03-14,2022-04-22,0.33094398598646246,0.33582817133821563,0.0048841853517531675,1.256865156111984,1.2538354578243218,-0.003029698287662086,False,matched_qmom_rd10
2019-04-15,2022-05-26,0.3268151667202488,0.331684200481257,0.0048690337610082235,1.2442338966331445,1.2414285985769142,-0.00280529805623031,False,matched_qmom_rd10
2019-05-17,2022-06-27,0.40276725967862226,0.40791501598826496,0.005147756309642704,1.4623847576450764,1.455904943202258,-0.006479814442818421,False,matched_qmom_rd10
2019-06-18,2022-07-26,0.38113949929660396,0.40024122172275667,0.019101722426152712,1.386739552659396,1.4271654053886078,0.04042585272921184,True,matched_qmom_rd10
2019-07-17,2022-08-24,0.40735603400532994,0.39674984029461946,-0.010606193710710476,1.454467416238188,1.4127069369889171,-0.041760479249270954,False,matched_qmom_rd10
2019-08-15,2022-09-23,0.3711045282368237,0.3930929909354506,0.021988462698626865,1.3631258215189075,1.4087436901561607,0.045617868637253256,True,matched_qmom_rd10
2019-09-16,2022-10-31,0.34327391051211364,0.38488562141483906,0.04161171090272542,1.2889260577120634,1.395303633025379,0.1063775753133156,True,matched_qmom_rd10
2019-10-22,2022-11-29,0.3619526983682464,0.40414303758661063,0.04219033921836424,1.342102437669712,1.4477916199209648,0.1056891822512529,True,matched_qmom_rd10
2019-11-20,2022-12-28,0.3377645627421979,0.379205606006052,0.041441043263854116,1.2741296650551477,1.3807959901094669,0.10666632505431917,True,matched_qmom_rd10
2019-12-19,2023-02-03,0.34555071238040425,0.3872329536644492,0.04168224128404496,1.2987125920957368,1.4052448517601699,0.10653225966443314,True,matched_qmom_rd10
2020-01-20,2023-03-06,0.3156771740553177,0.35643399794630715,0.040756823890989446,1.2075871223091188,1.3149198404120288,0.10733271810291001,True,matched_qmom_rd10
2020-02-26,2023-04-04,0.2512321399044444,0.28999259648031295,0.038760456575868574,1.0570387071437815,1.1718080281794994,0.11476932103571791,True,matched_qmom_rd10
2020-03-26,2023-05-09,0.2844619831997499,0.3242518282136173,0.0397898450138674,1.2032641540265367,1.3197810811683681,0.11651692714183137,True,matched_qmom_rd10
2020-04-27,2023-06-07,0.32917935756588923,0.37035444980289633,0.041175092237007105,1.3496425175869702,1.4639481502747063,0.11430563268773608,True,matched_qmom_rd10
2020-05-29,2023-07-10,0.32283631786839084,0.3638149164996842,0.040978598631293384,1.3386768358588694,1.4539414944967082,0.11526465863783875,True,matched_qmom_rd10
2020-07-01,2023-08-08,0.2869525908069681,0.3268195894399992,0.039866998633031114,1.2219078733420943,1.3391472896376266,0.11723941629553236,True,matched_qmom_rd10
2020-07-30,2023-09-06,0.24861890186803537,0.2872984060001471,0.03867950413211174,1.1203708727686956,1.2425797798283535,0.12220890705965792,True,matched_qmom_rd10
2020-08-28,2023-10-13,0.17731028876513166,0.21378080679985034,0.03647051803471868,0.8823123622101722,1.0131321795997528,0.1308198173895806,True,matched_qmom_rd10
2020-09-28,2023-11-13,0.21110016691900713,0.24861742205639192,0.0375172551373848,1.137486550855053,1.278440122371934,0.14095357151688104,True,matched_qmom_rd10
2020-11-04,2023-12-12,0.18592983257428086,0.2226673653721778,0.03673753279789693,1.0332030777753511,1.177867252440748,0.14466417466539694,True,matched_qmom_rd10
2020-12-03,2024-01-11,0.17780384011769668,0.21428964730233235,0.03648580718463568,0.9975376192163223,1.1433494309739796,0.14581181175765723,True,matched_qmom_rd10
2021-01-04,2024-02-19,0.17965095046277502,0.21619397711775434,0.03654302665497933,1.006703184505659,1.1523691282796837,0.14566594377402464,True,matched_qmom_rd10
2021-02-02,2024-03-19,0.2223075509181296,0.26017198649227935,0.03786443557414976,1.219206773214865,1.3615846490149228,0.14237787580005778,True,matched_qmom_rd10
2021-03-10,2024-04-19,0.274731696637996,0.314220118488471,0.039488421850474964,1.4887727841759235,1.6272553862916381,0.13848260211571461,True,matched_qmom_rd10
2021-04-09,2024-05-23,0.226141408224094,0.26412460837828267,0.03798320015418866,1.265297491585832,1.4093454638131842,0.14404797222735222,True,matched_qmom_rd10
2021-05-13,2024-06-24,0.24814405657696548,0.286808851032353,0.03866479445538751,1.380722871794271,1.5229647717566885,0.14224189996241754,True,matched_qmom_rd10
2021-06-11,2024-07-23,0.2362188929986373,0.274514271763445,0.03829537876480771,1.311458731909475,1.4542615840992288,0.14280285218975375,True,matched_qmom_rd10
2021-07-13,2024-08-21,0.22258866590434323,0.26046180981075984,0.037873143906416606,1.2426862042867988,1.3867150999481468,0.14402889566134802,True,matched_qmom_rd10
2021-08-11,2024-09-23,0.2318813700263005,0.2700423817416582,0.038161011715357684,1.3064266786279577,1.4507240497057758,0.14429737107781815,True,matched_qmom_rd10
2021-09-09,2024-10-29,0.16616595764521902,0.2022912484845456,0.036125290839326585,0.9107671038372337,1.0535224614303857,0.14275535759315205,True,matched_qmom_rd10
2021-10-19,2024-11-27,0.14791920435037298,0.18347925036727464,0.03556004601690166,0.8245010980479835,0.9686242628085505,0.14412316476056697,True,matched_qmom_rd10
