date,arm,transaction_cost_rate,transaction_cost_bps_one_side,gross_return,net_return,benchmark_return
2022-09-14,A3,0.0003,2.9999999999999996,-0.007129654079746528,-0.007129654079746528,-0.020675319465482955
2022-09-15,A3,0.0003,2.9999999999999996,-0.004255319148936065,-0.004255319148936065,-0.011153798897879846
2022-09-16,A3,0.0003,2.9999999999999996,-0.004273504273504258,-0.004273504273504258,-0.017057248417729542
2022-09-19,A3,0.0003,2.9999999999999996,0.0034871244635192866,0.0034871244635192866,-0.0014190354159973328
2022-09-20,A3,0.0003,2.9999999999999996,0.003475006682705173,0.003475006682705173,0.006771292367345194
2022-09-21,A3,0.0003,2.9999999999999996,0.0013319126265316505,0.0013319126265316505,-0.006491042067997582
2022-09-22,A3,0.0003,2.9999999999999996,-0.0015961691939344602,-0.0015961691939344602,-0.008370149110875746
2022-09-23,A3,0.0003,2.9999999999999996,0.004529709565680662,0.004529709565680662,-0.002318182200898189
2022-09-26,A3,0.0003,2.9999999999999996,-0.009018567639257236,-0.009018567639257236,-0.006204592548123972
2022-09-27,A3,0.0003,2.9999999999999996,0.002676659528907832,0.002676659528907832,0.014351750853405787
2022-09-28,A3,0.0003,2.9999999999999996,0.0013347570742123782,0.0013347570742123782,-0.012700309649429087
2022-09-29,A3,0.0003,2.9999999999999996,0.007731271660890382,0.007731271660890382,0.007961339660363886
2022-09-30,A3,0.0003,2.9999999999999996,0.0007936507936507908,0.0007936507936507908,-0.012846126444276601
2022-10-10,A3,0.0003,2.9999999999999996,0.007137192704202988,0.007137192704202988,-0.015670240221425963
2022-10-11,A3,0.0003,2.9999999999999996,-0.0020997375328084544,-0.0020997375328084544,0.002278047568489261
2022-10-12,A3,0.0003,2.9999999999999996,0.002630194634402949,0.002630194634402949,0.015682051907102423
2022-10-13,A3,0.0003,2.9999999999999996,0.0013116474291712255,0.0013116474291712255,-0.003132285563373971
2022-10-14,A3,0.0003,2.9999999999999996,-0.0010479434110558516,-0.0010479434110558516,0.021243195085422134
2022-10-17,A3,0.0003,2.9999999999999996,-0.0055074744295831035,-0.0055074744295831035,-0.007306751937560585
2022-10-18,A3,0.0003,2.9999999999999996,0.002637130801687926,0.002637130801687926,0.011148076186757672
2022-10-19,A3,0.0003,2.9999999999999996,-0.002367175170962632,-0.002367175170962632,-0.0071852280123543555
2022-10-20,A3,0.0003,2.9999999999999996,-0.004745583970471978,-0.004745583970471978,-0.006619848961099878
2022-10-21,A3,0.0003,2.9999999999999996,-0.001059602649006619,-0.001059602649006619,-0.004030544791207152
2022-10-24,A3,0.0003,2.9999999999999996,0.012993900822063198,0.012993900822063198,-0.0020209068327864677
2022-10-25,A3,0.0003,2.9999999999999996,0.0018324607329842646,0.0018324607329842646,0.001121838130691638
2022-10-26,A3,0.0003,2.9999999999999996,-0.000783903841128808,-0.000783903841128808,0.006738201606385413
2022-10-27,A3,0.0003,2.9999999999999996,-0.0018305439330542628,-0.0018305439330542628,-0.00770963423798024
2022-10-28,A3,0.0003,2.9999999999999996,0.0007859575582918055,0.0007859575582918055,-0.02200517074566405
2022-10-31,A3,0.0003,2.9999999999999996,-0.003403141361256523,-0.003403141361256523,0.00987249830184131
2022-11-01,A3,0.0003,2.9999999999999996,0.0007880220646179215,0.0007880220646179215,0.018751273094419985
2022-11-02,A3,0.0003,2.9999999999999996,0.0018372703412072866,0.0018372703412072866,0.0022324205871383784
2022-11-03,A3,0.0003,2.9999999999999996,-0.003143830233167444,-0.003143830233167444,-0.009817309421616127
2022-11-04,A3,0.0003,2.9999999999999996,-0.00026281208935619027,-0.00026281208935619027,0.01681880377360273
2022-11-07,A3,0.0003,2.9999999999999996,0.010860805081364777,0.010260805081364777,0.0017276544407139882
2022-11-08,A3,0.0003,2.9999999999999996,-0.006725514922236275,-0.006725514922236275,-0.0024176888555457465
2022-11-09,A3,0.0003,2.9999999999999996,-0.015658061785865374,-0.015658061785865374,0.0009770857261280907
2022-11-10,A3,0.0003,2.9999999999999996,-0.016337059329320835,-0.016337059329320835,-0.009800130333603746
2022-11-11,A3,0.0003,2.9999999999999996,0.018356643356643554,0.018356643356643554,0.02707491266275086
2022-11-14,A3,0.0003,2.9999999999999996,-0.007589109061577171,-0.00818910906157717,-0.007097899759744231
2022-11-15,A3,0.0003,2.9999999999999996,0.00511116790186561,0.00511116790186561,0.014619072854563042
2022-11-16,A3,0.0003,2.9999999999999996,0.005339435545385296,0.005339435545385296,-0.002040396318816723
2022-11-17,A3,0.0003,2.9999999999999996,0.001011633788568611,0.001011633788568611,-0.0037919001308906186
2022-11-18,A3,0.0003,2.9999999999999996,-0.0015159171298636531,-0.0015159171298636531,-0.0022009370444241727
2022-11-21,A3,0.0003,2.9999999999999996,-0.004048582995951455,-0.004048582995951455,-0.003593418631867462
2022-11-22,A3,0.0003,2.9999999999999996,-0.00101626016260159,-0.00101626016260159,-0.007402368762220168
2022-11-23,A3,0.0003,2.9999999999999996,0.0,0.0,0.0027214231837491
2022-11-24,A3,0.0003,2.9999999999999996,0.0038148524923702354,0.0038148524923702354,0.0021599330775838865
2022-11-25,A3,0.0003,2.9999999999999996,0.0030402837598175747,0.0030402837598175747,0.0002859027573504924
2022-11-28,A3,0.0003,2.9999999999999996,0.0007577671129073149,0.0007577671129073149,-0.006925295323755631
2022-11-29,A3,0.0003,2.9999999999999996,-0.0027763755678950064,-0.0027763755678950064,0.010286600637049614
2022-11-30,A3,0.0003,2.9999999999999996,-0.0017717033662364434,-0.0017717033662364434,-0.0035159719501984266
2022-12-01,A3,0.0003,2.9999999999999996,0.0030425963488844854,0.0030425963488844854,0.016434128918105584
2022-12-02,A3,0.0003,2.9999999999999996,-0.0005350895245934684,-0.0011350895245934682,-0.0008992007768895138
2022-12-05,A3,0.0003,2.9999999999999996,0.01805237732011178,0.01805237732011178,-0.000868288521052113
2022-12-06,A3,0.0003,2.9999999999999996,0.005744255744255744,0.005744255744255744,-0.0035078027209998752
2022-12-07,A3,0.0003,2.9999999999999996,-0.002979885771045465,-0.002979885771045465,-0.0008235260984084114
2022-12-08,A3,0.0003,2.9999999999999996,0.0022415940224160824,0.0022415940224160824,-0.00010168369289295653
2022-12-09,A3,0.0003,2.9999999999999996,0.008449304174950045,0.008449304174950045,0.004377237469375517
2022-12-12,A3,0.0003,2.9999999999999996,-0.010349926071956617,-0.010349926071956617,-0.0067766773188419616
2022-12-13,A3,0.0003,2.9999999999999996,-0.0027390438247012483,-0.0027390438247012483,0.000445482085828397
2022-12-14,A3,0.0003,2.9999999999999996,0.0024968789013732895,0.0024968789013732895,0.005441463542462666
2022-12-15,A3,0.0003,2.9999999999999996,-0.0004981320049813887,-0.0004981320049813887,-0.0029135266924188996
2022-12-16,A3,0.0003,2.9999999999999996,0.000996760528283236,0.000996760528283236,-0.009593055679652046
2022-12-19,A3,0.0003,2.9999999999999996,-0.014438635797858979,-0.014438635797858979,-0.005415604722930373
2022-12-20,A3,0.0003,2.9999999999999996,-0.01591310937105339,-0.01591310937105339,-0.010705483052911552
2022-12-21,A3,0.0003,2.9999999999999996,-0.0007700205338808663,-0.0007700205338808663,0.004064499142715061
2022-12-22,A3,0.0003,2.9999999999999996,0.002054970459799632,0.002054970459799632,0.0005737538722339619
2022-12-23,A3,0.0003,2.9999999999999996,-0.0025634452704433874,-0.0025634452704433874,-0.007249957709044963
2022-12-26,A3,0.0003,2.9999999999999996,0.0023130300693907646,0.0023130300693907646,0.005707433433129183
2022-12-27,A3,0.0003,2.9999999999999996,0.012051282051282142,0.012051282051282142,0.008941747296980496
2022-12-28,A3,0.0003,2.9999999999999996,-0.003293640739802428,-0.003293640739802428,-0.006253527430561151
2022-12-29,A3,0.0003,2.9999999999999996,-0.0030503304524654995,-0.0030503304524654995,-0.0012895828916192342
2022-12-30,A3,0.0003,2.9999999999999996,0.004079551249362545,0.004079551249362545,0.0041387507650837985
2023-01-03,A3,0.0003,2.9999999999999996,0.0007500771116246696,0.00015007711162466966,0.004048253694203585
2023-01-04,A3,0.0003,2.9999999999999996,0.003762227238525151,0.003762227238525151,-0.0017660507338311537
2023-01-05,A3,0.0003,2.9999999999999996,-0.0002498750624686519,-0.0002498750624686519,0.01193801761138269
2023-01-06,A3,0.0003,2.9999999999999996,-0.007248187953011853,-0.007248187953011853,-0.0005366760945741123
2023-01-09,A3,0.0003,2.9999999999999996,0.010825780463242562,0.010825780463242562,0.008976218364509958
2023-01-10,A3,0.0003,2.9999999999999996,-0.0004981320049812776,-0.0004981320049812776,0.0028134202529178642
2023-01-11,A3,0.0003,2.9999999999999996,0.0029902815848492637,0.0029902815848492637,-0.0005109631858096486
2023-01-12,A3,0.0003,2.9999999999999996,-0.0014906832298137163,-0.0014906832298137163,0.0033069328290006583
2023-01-13,A3,0.0003,2.9999999999999996,0.0019905449116695006,0.0019905449116695006,0.007051307779193522
2023-01-16,A3,0.0003,2.9999999999999996,0.005711447727837049,0.005711447727837049,0.009887110627590678
2023-01-17,A3,0.0003,2.9999999999999996,0.006976685948964834,0.006376685948964834,0.0030923733498777473
2023-01-18,A3,0.0003,2.9999999999999996,-0.0008097165991903799,-0.0008097165991903799,-0.0010560155627905021
2023-01-19,A3,0.0003,2.9999999999999996,0.011345218800648205,0.011345218800648205,0.0019212912341923516
2023-01-20,A3,0.0003,2.9999999999999996,0.004407051282051322,0.004407051282051322,0.006055872678752516
2023-01-30,A3,0.0003,2.9999999999999996,0.01037096130833648,0.01037096130833648,0.012618705524109486
2023-01-31,A3,0.0003,2.9999999999999996,-0.010264508487958901,-0.010264508487958901,-0.010503418187221225
2023-02-01,A3,0.0003,2.9999999999999996,0.011966493817311408,0.011966493817311408,0.01071394716192331
2023-02-02,A3,0.0003,2.9999999999999996,-0.005124162396531351,-0.005124162396531351,0.00462742308664138
2023-02-03,A3,0.0003,2.9999999999999996,-0.009508716323296418,-0.009508716323296418,-0.0059014910736304715
2023-02-06,A3,0.0003,2.9999999999999996,-0.012800000000000034,-0.012800000000000034,-0.011336035195243899
2023-02-07,A3,0.0003,2.9999999999999996,-0.002836304700162162,-0.002836304700162162,-0.000305073815602519
2023-02-08,A3,0.0003,2.9999999999999996,-0.005688744412840174,-0.005688744412840174,0.0021576317367308084
2023-02-09,A3,0.0003,2.9999999999999996,0.018798528810788584,0.018798528810788584,0.006024219240441608
2023-02-10,A3,0.0003,2.9999999999999996,-0.011231448054552784,-0.011231448054552784,-0.009601815276429781
2023-02-13,A3,0.0003,2.9999999999999996,0.002690470322837424,0.002090470322837424,0.00626693067752207
2023-02-14,A3,0.0003,2.9999999999999996,0.01396973224679865,0.01396973224679865,0.0033489064570884908
2023-02-15,A3,0.0003,2.9999999999999996,0.0022962112514353095,0.0022962112514353095,-0.0041334362257905155
2023-02-16,A3,0.0003,2.9999999999999996,0.019473081328751585,0.019473081328751585,-0.00019710837258435365
2023-02-17,A3,0.0003,2.9999999999999996,-0.028089887640449618,-0.028089887640449618,-0.017085046870145115
2023-02-20,A3,0.0003,2.9999999999999996,0.003468208092485714,0.003468208092485714,0.011137829906932128
2023-02-21,A3,0.0003,2.9999999999999996,-0.0023041474654378336,-0.0023041474654378336,-0.0014176799463487821
2023-02-22,A3,0.0003,2.9999999999999996,-0.018475750577367278,-0.018475750577367278,-0.008164830901288694
2023-02-23,A3,0.0003,2.9999999999999996,0.008235294117647118,0.008235294117647118,0.0023401007558062625
2023-02-24,A3,0.0003,2.9999999999999996,0.003500583430571691,0.003500583430571691,-0.0036276153149107093
2023-02-27,A3,0.0003,2.9999999999999996,-0.00930232558139521,-0.00930232558139521,-0.005736275775018035
2023-02-28,A3,0.0003,2.9999999999999996,0.0035211267605632646,0.0035211267605632646,0.004828839044391242
2023-03-01,A3,0.0003,2.9999999999999996,-0.0035087719298244613,-0.0035087719298244613,0.004381329118540361
2023-03-02,A3,0.0003,2.9999999999999996,-0.014084507042253613,-0.014084507042253613,-0.006645582479611528
2023-03-03,A3,0.0003,2.9999999999999996,0.010714285714285676,0.010714285714285676,0.004875681027642242
2023-03-06,A3,0.0003,2.9999999999999996,0.025912838633686652,0.025912838633686652,0.007588462863682338
2023-03-07,A3,0.0003,2.9999999999999996,0.0011481056257176547,0.0011481056257176547,-0.0080708608591325
2023-03-08,A3,0.0003,2.9999999999999996,-0.006634424603174427,-0.007234424603174427,-0.006353102635256985
2023-03-09,A3,0.0003,2.9999999999999996,0.0,0.0,-5.150782383139818e-06
2023-03-10,A3,0.0003,2.9999999999999996,0.006942722539052815,0.006942722539052815,-0.007774154989473286
2023-03-13,A3,0.0003,2.9999999999999996,0.006894853484363583,0.006894853484363583,0.004856614313192648
2023-03-14,A3,0.0003,2.9999999999999996,0.012961604304230878,0.012961604304230878,-0.0033282174688496202
2023-03-15,A3,0.0003,2.9999999999999996,-0.0007242877836793893,-0.0007242877836793893,0.004228152251001649
2023-03-16,A3,0.0003,2.9999999999999996,0.008456148828219323,0.008456148828219323,-0.003470016540807863
2023-03-17,A3,0.0003,2.9999999999999996,0.005749880210828895,0.005749880210828895,0.00829597379222255
2023-03-20,A3,0.0003,2.9999999999999996,0.030728918532634486,0.030728918532634486,0.0029559569283143516
2023-03-21,A3,0.0003,2.9999999999999996,-0.00947538710422935,-0.00947538710422935,0.00732250433945944
2023-03-22,A3,0.0003,2.9999999999999996,-0.01469902006532886,-0.01469902006532886,0.0016940040912926946
2023-03-23,A3,0.0003,2.9999999999999996,0.007103954534690926,0.007103954534690926,0.003064905326162576
2023-03-24,A3,0.0003,2.9999999999999996,0.005172819186456623,0.005172819186456623,0.003946137663869503
2023-03-27,A3,0.0003,2.9999999999999996,-0.006783625730994114,-0.006783625730994114,0.002074516604846477
2023-03-28,A3,0.0003,2.9999999999999996,-0.004945831370702036,-0.004945831370702036,-0.00609484064131896
2023-03-29,A3,0.0003,2.9999999999999996,0.0035502958579882726,0.0035502958579882726,0.0007787837121036867
2023-03-30,A3,0.0003,2.9999999999999996,0.0018867924528302993,0.0018867924528302993,0.007702169151201421
2023-03-31,A3,0.0003,2.9999999999999996,0.007768361581920846,0.007768361581920846,0.005458363254845999
2023-04-03,A3,0.0003,2.9999999999999996,-0.01401541695865438,-0.01401541695865438,0.005841906503975813
2023-04-04,A3,0.0003,2.9999999999999996,0.011371712864250094,0.011371712864250094,0.0029212795977780204
2023-04-06,A3,0.0003,2.9999999999999996,0.014289060669946174,0.014289060669946174,-0.0010723050286192692
2023-04-07,A3,0.0003,2.9999999999999996,-0.0004618937644341736,-0.0004618937644341736,0.005458548578693684
2023-04-10,A3,0.0003,2.9999999999999996,-0.00947319778188549,-0.00947319778188549,-0.004478778529035221
2023-04-11,A3,0.0003,2.9999999999999996,-0.000933053417307983,-0.0015330534173079828,0.001530301753057517
2023-04-12,A3,0.0003,2.9999999999999996,-0.007650273224043769,-0.007650273224043769,-0.0013697945796083688
2023-04-13,A3,0.0003,2.9999999999999996,-0.0066079295154185536,-0.0066079295154185536,-0.005124089484871863
2023-04-14,A3,0.0003,2.9999999999999996,0.008869179600887067,0.008869179600887067,0.007125621444469432
2023-04-17,A3,0.0003,2.9999999999999996,0.00439560439560438,0.00439560439560438,0.0033834520225843046
2023-04-18,A3,0.0003,2.9999999999999996,0.0,0.0,-0.0017338540836566996
2023-04-19,A3,0.0003,2.9999999999999996,-0.002188183807439903,-0.002188183807439903,-0.004591649380934565
2023-04-20,A3,0.0003,2.9999999999999996,0.0,0.0,-0.0030032101965971614
2023-04-21,A3,0.0003,2.9999999999999996,-0.004385964912280604,-0.004385964912280604,-0.011566798837657155
2023-04-24,A3,0.0003,2.9999999999999996,-0.0022026431718062955,-0.0022026431718062955,-0.00821208150394609
2023-04-25,A3,0.0003,2.9999999999999996,0.0,0.0,-0.0035023146519020665
2023-04-26,A3,0.0003,2.9999999999999996,-0.002207505518763697,-0.002207505518763697,0.0030473797323180285
2023-04-27,A3,0.0003,2.9999999999999996,0.0011061946902655162,0.0011061946902655162,0.004641807029406697
2023-04-28,A3,0.0003,2.9999999999999996,0.017206218681742325,0.016606218681742325,0.007073157941091063
2023-05-04,A3,0.0003,2.9999999999999996,0.02256863657515118,0.02256863657515118,0.0015162609952170392
2023-05-05,A3,0.0003,2.9999999999999996,0.004550625711035483,0.004550625711035483,-0.003539808154399887
2023-05-08,A3,0.0003,2.9999999999999996,-0.010645526613816458,-0.010645526613816458,0.005214629795036091
2023-05-09,A3,0.0003,2.9999999999999996,0.002060439560439331,0.002060439560439331,-0.005371223301366912
2023-05-10,A3,0.0003,2.9999999999999996,0.00479780671692942,0.00479780671692942,0.0014500103786212193
2023-05-11,A3,0.0003,2.9999999999999996,-0.0009095043201454711,-0.0009095043201454711,0.004049246530831885
2023-05-12,A3,0.0003,2.9999999999999996,-0.004238764678146656,-0.004838764678146656,-0.006729357034809702
2023-05-15,A3,0.0003,2.9999999999999996,-0.002114164904862492,-0.002114164904862492,0.01005711527986522
2023-05-16,A3,0.0003,2.9999999999999996,0.0031779661016948513,0.0031779661016948513,-0.0016824500927030972
2023-05-17,A3,0.0003,2.9999999999999996,0.006335797254487963,0.006335797254487963,-0.0009162163208374929
2023-05-18,A3,0.0003,2.9999999999999996,0.015739769150052485,0.015739769150052485,0.0018420030597721126
2023-05-19,A3,0.0003,2.9999999999999996,0.022727272727272707,0.022727272727272707,0.004439010356731887
2023-05-22,A3,0.0003,2.9999999999999996,-0.0060606060606061,-0.0060606060606061,0.0006212543958172556
2023-05-23,A3,0.0003,2.9999999999999996,0.008130081300813163,0.008130081300813163,-0.0055887996060444145
2023-05-24,A3,0.0003,2.9999999999999996,-0.01512096774193561,-0.01512096774193561,-0.006358630315136199
2023-05-25,A3,0.0003,2.9999999999999996,0.016376663254861867,0.016376663254861867,0.002648315585097788
2023-05-26,A3,0.0003,2.9999999999999996,0.0030211480362538623,0.0030211480362538623,-0.0023073393295055256
2023-05-29,A3,0.0003,2.9999999999999996,0.03614457831325302,0.03614457831325302,0.005460397301575548
2023-05-30,A3,0.0003,2.9999999999999996,0.0029069767441860517,0.0029069767441860517,0.0015761630560034712
2023-05-31,A3,0.0003,2.9999999999999996,-0.0038647342995170586,-0.0038647342995170586,-0.0023163078844956053
2023-06-01,A3,0.0003,2.9999999999999996,-0.0009699321047524911,-0.0009699321047524911,0.0021061034357703345
2023-06-02,A3,0.0003,2.9999999999999996,0.012621359223300876,0.012621359223300876,0.010520559263415052
2023-06-05,A3,0.0003,2.9999999999999996,0.004793863854266611,0.004793863854266611,-0.006558878418123665
2023-06-06,A3,0.0003,2.9999999999999996,0.000954198473282375,0.000954198473282375,-0.004575595409597399
2023-06-07,A3,0.0003,2.9999999999999996,0.0028598665395616063,0.0028598665395616063,-0.0034085369217149164
2023-06-08,A3,0.0003,2.9999999999999996,-0.020912547528517123,-0.020912547528517123,-0.005035083606436536
2023-06-09,A3,0.0003,2.9999999999999996,0.0165048543689319,0.0165048543689319,0.00911418417187898
2023-06-12,A3,0.0003,2.9999999999999996,0.011461318051575908,0.011461318051575908,0.00437552313311429
2023-06-13,A3,0.0003,2.9999999999999996,0.02455146364494798,0.02455146364494798,0.010502306424425345
2023-06-14,A3,0.0003,2.9999999999999996,0.0009216589861753555,0.0009216589861753555,-0.0017860607883437574
2023-06-15,A3,0.0003,2.9999999999999996,0.004604051565377354,0.004604051565377354,0.012059914202679961
2023-06-16,A3,0.0003,2.9999999999999996,0.008249312557287114,0.008249312557287114,0.009468568797116883
2023-06-19,A3,0.0003,2.9999999999999996,-0.0036363636363635488,-0.0036363636363635488,-0.002505743022552437
2023-06-20,A3,0.0003,2.9999999999999996,-0.0009124087591242391,-0.0009124087591242391,0.00012666067003913595
2023-06-21,A3,0.0003,2.9999999999999996,0.004566210045662267,0.004566210045662267,-0.009483928476228504
2023-06-26,A3,0.0003,2.9999999999999996,-0.00818181818181829,-0.00818181818181829,-0.00765716060616814
2023-06-27,A3,0.0003,2.9999999999999996,-0.013748854262144672,-0.013748854262144672,-0.0013894714243202766
2023-06-28,A3,0.0003,2.9999999999999996,0.013011152416356753,0.013011152416356753,0.0015044680351403994
2023-06-29,A3,0.0003,2.9999999999999996,0.008256880733944927,0.008256880733944927,0.0017176651069830406
2023-06-30,A3,0.0003,2.9999999999999996,0.0009099181073703999,0.0009099181073703999,0.0061727969807171545
2023-07-03,A3,0.0003,2.9999999999999996,0.016363636363636358,0.016363636363636358,0.008314947745581114
2023-07-04,A3,0.0003,2.9999999999999996,-0.00536672629695889,-0.00536672629695889,-0.00020639127068058927
2023-07-05,A3,0.0003,2.9999999999999996,-0.0017985611510792365,-0.0017985611510792365,-0.004063507692316781
2023-07-06,A3,0.0003,2.9999999999999996,0.0009009009009006697,0.0009009009009006697,-0.003884079842402438
2023-07-07,A3,0.0003,2.9999999999999996,-0.004500450045004323,-0.004500450045004323,-0.004400442889381434
2023-07-10,A3,0.0003,2.9999999999999996,-0.009945750452079793,-0.009945750452079793,0.002365536030789289
2023-07-11,A3,0.0003,2.9999999999999996,0.005479452054794498,0.005479452054794498,0.005137030271228249
2023-07-12,A3,0.0003,2.9999999999999996,0.0009082652134424496,0.0009082652134424496,-0.003704353221216039
2023-07-13,A3,0.0003,2.9999999999999996,0.014519056261343088,0.014519056261343088,0.014819500181244338
2023-07-14,A3,0.0003,2.9999999999999996,0.007155635062611632,0.007155635062611632,-0.0009613059400679913
2023-07-17,A3,0.0003,2.9999999999999996,0.005328596802842034,0.005328596802842034,-0.0013730100112030186
2023-07-18,A3,0.0003,2.9999999999999996,0.008833922261484162,0.008833922261484162,0.002153215477667475
2023-07-19,A3,0.0003,2.9999999999999996,0.01838879159369533,0.01838879159369533,0.004791178467314305
2023-07-20,A3,0.0003,2.9999999999999996,-0.013757523645743786,-0.013757523645743786,-0.007982827212829724
2023-07-21,A3,0.0003,2.9999999999999996,-0.016564952048823134,-0.016564952048823134,-0.004131275631526349
2023-07-24,A3,0.0003,2.9999999999999996,0.0035460992907803135,0.0035460992907803135,-0.003193249605597137
2023-07-25,A3,0.0003,2.9999999999999996,-0.0035335689045937757,-0.0035335689045937757,0.010610356944774052
2023-07-26,A3,0.0003,2.9999999999999996,0.0026595744680852906,0.0026595744680852906,0.0010578957370725728
2023-07-27,A3,0.0003,2.9999999999999996,0.008841732979664174,0.008841732979664174,0.001763218995051108
2023-07-28,A3,0.0003,2.9999999999999996,-0.006134969325153561,-0.006134969325153561,0.006028016893102478
2023-07-31,A3,0.0003,2.9999999999999996,0.013227513227513477,0.013227513227513477,0.006770019395888227
2023-08-01,A3,0.0003,2.9999999999999996,0.003481288076588207,0.003481288076588207,-0.0008716344979979862
2023-08-02,A3,0.0003,2.9999999999999996,-0.013876843018213347,-0.013876843018213347,-0.005770028970712632
2023-08-03,A3,0.0003,2.9999999999999996,-0.016710642040457135,-0.016710642040457135,-0.0003646121356047083
2023-08-04,A3,0.0003,2.9999999999999996,-0.0024336114872721692,-0.003033611487272169,0.005184709427768525
2023-08-07,A3,0.0003,2.9999999999999996,-0.007572056668295413,-0.007572056668295413,-0.00575325119384168
2023-08-08,A3,0.0003,2.9999999999999996,-0.0036918533103618145,-0.0036918533103618145,-0.0011643105743431026
2023-08-09,A3,0.0003,2.9999999999999996,-0.0019762845849801147,-0.0019762845849801147,-0.0012317101369163364
2023-08-10,A3,0.0003,2.9999999999999996,0.0012376237623761277,0.0012376237623761277,-0.0016249250393191306
2023-08-11,A3,0.0003,2.9999999999999996,-0.023485784919653807,-0.023485784919653807,-0.010861277709402484
2023-08-14,A3,0.0003,2.9999999999999996,-0.006835443037974787,-0.006835443037974787,-0.004824502832395355
2023-08-15,A3,0.0003,2.9999999999999996,-0.0010196278358397537,-0.0010196278358397537,0.003058963851927582
2023-08-16,A3,0.0003,2.9999999999999996,-0.005770448708652398,-0.006370448708652398,-0.006139798637631033
2023-08-17,A3,0.0003,2.9999999999999996,0.0057636887608070175,0.0057636887608070175,0.0002524705772259106
2023-08-18,A3,0.0003,2.9999999999999996,-0.01384909264565426,-0.01384909264565426,-0.011872762539109238
2023-08-21,A3,0.0003,2.9999999999999996,-0.014527845036319542,-0.014527845036319542,-0.0053529897126499415
2023-08-22,A3,0.0003,2.9999999999999996,0.0014742014742012977,0.0014742014742012977,0.005631032905565464
2023-08-23,A3,0.0003,2.9999999999999996,-0.004677346630241552,-0.005277346630241552,-0.008667951185059253
2023-08-24,A3,0.0003,2.9999999999999996,0.0026954177897575704,0.0026954177897575704,0.012390422227551268
2023-08-25,A3,0.0003,2.9999999999999996,-0.0035842293906810374,-0.0035842293906810374,-0.013692409681879875
2023-08-28,A3,0.0003,2.9999999999999996,0.0004496402877698369,0.0004496402877698369,0.009207797501271708
2023-08-29,A3,0.0003,2.9999999999999996,0.002696629213483126,0.002696629213483126,0.01055458712494145
2023-08-30,A3,0.0003,2.9999999999999996,0.003361721201255108,0.003361721201255108,0.006055238497463228
2023-08-31,A3,0.0003,2.9999999999999996,0.003797185615367349,0.003797185615367349,-0.0008746847592982776
2023-09-01,A3,0.0003,2.9999999999999996,-0.001112594570538472,-0.001112594570538472,0.0006348419174680153
2023-09-04,A3,0.0003,2.9999999999999996,0.00378703497438182,0.00378703497438182,0.007555955683680948
2023-09-05,A3,0.0003,2.9999999999999996,0.00044385264092317023,0.00044385264092317023,-0.003039372142476432
2023-09-06,A3,0.0003,2.9999999999999996,-0.0006654835847382801,-0.0006654835847382801,-0.0013426268125614205
2023-09-07,A3,0.0003,2.9999999999999996,-0.00022197558268599593,-0.00022197558268599593,-0.011048801801676389
2023-09-08,A3,0.0003,2.9999999999999996,0.007104795737122638,0.007104795737122638,0.0013245877265234962
2023-09-11,A3,0.0003,2.9999999999999996,0.001984126984126977,0.001984126984126977,0.0024266687323650227
2023-09-12,A3,0.0003,2.9999999999999996,0.00022002200220039292,0.00022002200220039292,-0.0003436713555979576
2023-09-13,A3,0.0003,2.9999999999999996,0.0024197096348439473,0.0024197096348439473,-0.006877456297224582
2023-09-14,A3,0.0003,2.9999999999999996,0.007680491551459223,0.007680491551459223,0.001723117371710381
2023-09-15,A3,0.0003,2.9999999999999996,-0.009581881533100911,-0.009581881533100911,-0.0029575989757705534
2023-09-18,A3,0.0003,2.9999999999999996,-0.00527704485488123,-0.00527704485488123,-0.002610319909534281
2023-09-19,A3,0.0003,2.9999999999999996,0.007736516357206069,0.007736516357206069,-0.0006497585331483591
2023-09-20,A3,0.0003,2.9999999999999996,0.007677122175915763,0.007677122175915763,-0.0010930525473446806
2023-09-21,A3,0.0003,2.9999999999999996,-0.0030474531998259113,-0.0030474531998259113,-0.01020284763063578
2023-09-22,A3,0.0003,2.9999999999999996,-0.004148471615720517,-0.004148471615720517,0.007609740009718896
2023-09-25,A3,0.0003,2.9999999999999996,0.004385003288752465,0.004385003288752465,-0.0016799783552718939
2023-09-26,A3,0.0003,2.9999999999999996,-0.0006548788474132206,-0.0006548788474132206,-0.005526105225629879
2023-09-27,A3,0.0003,2.9999999999999996,-0.014635211882918386,-0.014635211882918386,-0.0015949985794652122
2023-09-28,A3,0.0003,2.9999999999999996,-0.01662602527155843,-0.01662602527155843,-0.00569762533893356
2023-10-09,A3,0.0003,2.9999999999999996,-0.0069882777276825125,-0.0069882777276825125,0.0005243980815681226
2023-10-10,A3,0.0003,2.9999999999999996,-0.012939841089670945,-0.012939841089670945,-0.0027671335085003024
2023-10-11,A3,0.0003,2.9999999999999996,0.0016099356025760514,0.0016099356025760514,0.004578249535598322
2023-10-12,A3,0.0003,2.9999999999999996,0.0020966910355217916,0.0014966910355217918,0.008446156899789115
2023-10-13,A3,0.0003,2.9999999999999996,-0.005319148936169915,-0.005319148936169915,-0.005717660511026568
2023-10-16,A3,0.0003,2.9999999999999996,-0.009803921568627638,-0.009803921568627638,-0.007219789961731837
2023-10-17,A3,0.0003,2.9999999999999996,0.007200720072007227,0.007200720072007227,0.004520592393497447
