date,trigger_value,threshold,time_trigger,days_since_rebalance_trade,confirmation_days,execution_month_rebalance_count_before
2022-12-30,0.39002389104168106,0.1,False,21,1,0
2023-01-31,0.4264321905527194,0.1,False,15,1,0
2023-02-28,0.19055124076593563,0.1,False,19,1,0
2023-03-31,0.3306995197198942,0.1,False,22,1,0
2023-04-28,0.35492099487862416,0.1,False,18,1,0
2023-05-31,0.33691847717576096,0.1,False,19,1,0
2023-07-13,0.20095511488294793,0.1,False,28,1,0
2023-07-31,0.2580043592210857,0.1,False,11,1,0
2023-08-31,0.3401789435668922,0.1,False,22,1,0
2023-09-28,0.42236466164457104,0.1,False,19,1,0
2023-10-31,0.41985653911957366,0.1,False,16,1,0
2023-11-30,0.20086202616986096,0.1,False,21,1,0
2023-12-29,0.2002196072705446,0.1,False,20,1,0
2024-01-31,0.3476862033983222,0.1,False,21,1,0
2024-03-18,0.24779644516564434,0.1,False,26,1,0
2024-03-29,0.2608966744991751,0.1,False,8,1,0
2024-05-10,0.11029284871199287,0.1,False,24,1,0
2024-05-31,0.10818895449188737,0.1,False,14,1,0
2024-06-28,0.3383123728046516,0.1,False,18,1,0
2024-08-19,0.3352353849717075,0.1,False,35,1,0
2024-08-30,0.24936798318719644,0.1,False,8,1,0
2024-09-30,0.3099592200175534,0.1,False,18,1,0
2024-10-31,0.20283614780979037,0.1,False,17,1,0
2024-11-29,0.2710986281668201,0.1,False,20,1,0
2024-12-31,0.15553565280546694,0.1,False,21,1,0
2025-01-27,0.32905740472760014,0.1,False,17,1,0
2025-02-28,0.3807061963639111,0.1,False,17,1,0
2025-04-03,0.17651424229346124,0.1,False,23,1,0
2025-04-30,0.3343773913821148,0.1,False,17,1,0
2025-05-30,0.38977649508674556,0.1,False,18,1,0
2025-06-30,0.19752739164725455,0.1,False,19,1,0
2025-07-31,0.26577953288191736,0.1,False,22,1,0
2025-08-29,0.2896462463503626,0.1,False,20,1,0
2025-09-30,0.2911529159300583,0.1,False,21,1,0
2025-10-31,0.25791172775923743,0.1,False,16,1,0
2025-11-28,0.1944987765182691,0.1,False,19,1,0
2025-12-31,0.2873158312747972,0.1,False,22,1,0
2026-01-30,0.20298605645322193,0.1,False,19,1,0
2026-02-27,0.33942157108273935,0.1,False,13,1,0
2026-03-31,0.19004116114221534,0.1,False,21,1,0
2026-04-30,0.38871018449575795,0.1,False,20,1,0
2026-06-12,0.3358773089474599,0.1,False,27,1,0
2026-06-30,0.25620446612048675,0.1,False,10,1,0
2026-07-31,0.27045623200526797,0.1,False,22,1,0
