date,asset,target_weight
2020-01-22,511260.SH,0.23529411764705885
2020-01-22,511360.SH,0.17647058823529413
2020-01-22,511880.SH,0.17647058823529416
2020-01-23,512890.SH,0.5384615384615384
2020-01-23,511260.SH,0.20512820512820518
2020-01-23,511360.SH,0.15384615384615385
2020-01-23,511880.SH,0.10256410256410259
2020-02-03,512890.SH,0.5384615384615384
2020-02-03,511260.SH,0.20512820512820518
2020-02-03,511360.SH,0.15384615384615385
2020-02-03,511880.SH,0.10256410256410259
2020-02-04,512890.SH,0.5384615384615384
2020-02-04,511260.SH,0.20512820512820518
2020-02-04,511360.SH,0.15384615384615385
2020-02-04,511880.SH,0.10256410256410259
2020-02-05,512890.SH,0.5384615384615384
2020-02-05,511260.SH,0.20512820512820518
2020-02-05,511360.SH,0.15384615384615385
2020-02-05,511880.SH,0.10256410256410259
2020-02-06,512890.SH,0.5384615384615384
2020-02-06,511260.SH,0.20512820512820518
2020-02-06,511360.SH,0.15384615384615385
2020-02-06,511880.SH,0.10256410256410259
2020-02-07,512890.SH,0.5384615384615384
2020-02-07,511260.SH,0.20512820512820518
2020-02-07,511360.SH,0.15384615384615385
2020-02-07,511880.SH,0.10256410256410259
2020-02-10,512890.SH,0.5384615384615384
2020-02-10,511260.SH,0.20512820512820518
2020-02-10,511360.SH,0.15384615384615385
2020-02-10,511880.SH,0.10256410256410259
2020-02-11,512890.SH,0.5384615384615384
2020-02-11,511260.SH,0.20512820512820518
2020-02-11,511360.SH,0.15384615384615385
2020-02-11,511880.SH,0.10256410256410259
2020-02-12,512890.SH,0.5384615384615384
2020-02-12,511260.SH,0.20512820512820518
2020-02-12,511360.SH,0.15384615384615385
2020-02-12,511880.SH,0.10256410256410259
2020-02-13,512890.SH,0.5384615384615384
2020-02-13,511260.SH,0.20512820512820518
2020-02-13,511360.SH,0.15384615384615385
2020-02-13,511880.SH,0.10256410256410259
2020-02-14,512890.SH,0.5384615384615384
2020-02-14,511260.SH,0.20512820512820518
2020-02-14,511360.SH,0.15384615384615385
2020-02-14,511880.SH,0.10256410256410259
2020-02-17,512890.SH,0.5384615384615384
2020-02-17,511260.SH,0.20512820512820518
2020-02-17,511360.SH,0.15384615384615385
2020-02-17,511880.SH,0.10256410256410259
2020-02-18,512890.SH,0.5384615384615384
2020-02-18,511260.SH,0.20512820512820518
2020-02-18,511360.SH,0.15384615384615385
2020-02-18,511880.SH,0.10256410256410259
2020-02-19,512890.SH,0.5384615384615384
2020-02-19,511260.SH,0.20512820512820518
2020-02-19,511360.SH,0.15384615384615385
2020-02-19,511880.SH,0.10256410256410259
2020-02-20,512890.SH,0.5384615384615384
2020-02-20,511260.SH,0.20512820512820518
2020-02-20,511360.SH,0.15384615384615385
2020-02-20,511880.SH,0.10256410256410259
2020-02-21,512890.SH,0.5384615384615384
2020-02-21,511260.SH,0.20512820512820518
2020-02-21,511360.SH,0.15384615384615385
2020-02-21,511880.SH,0.10256410256410259
2020-02-24,512890.SH,0.5384615384615384
2020-02-24,511260.SH,0.20512820512820518
2020-02-24,511360.SH,0.15384615384615385
2020-02-24,511880.SH,0.10256410256410259
2020-02-25,512890.SH,0.5384615384615384
2020-02-25,511260.SH,0.20512820512820518
2020-02-25,511360.SH,0.15384615384615385
2020-02-25,511880.SH,0.10256410256410259
2020-02-26,512890.SH,0.5384615384615384
2020-02-26,511260.SH,0.20512820512820518
2020-02-26,511360.SH,0.15384615384615385
2020-02-26,511880.SH,0.10256410256410259
2020-02-27,512890.SH,0.5384615384615384
2020-02-27,511260.SH,0.20512820512820518
2020-02-27,511360.SH,0.15384615384615385
2020-02-27,511880.SH,0.10256410256410259
2020-02-28,512890.SH,0.5384615384615384
2020-02-28,511260.SH,0.20512820512820518
2020-02-28,511360.SH,0.15384615384615385
2020-02-28,511880.SH,0.10256410256410259
2020-03-02,512890.SH,0.19999999999999998
2020-03-02,511260.SH,0.4571428571428572
2020-03-02,511360.SH,0.17142857142857143
2020-03-02,511880.SH,0.17142857142857146
2020-03-03,512890.SH,0.19999999999999998
2020-03-03,511260.SH,0.4571428571428572
2020-03-03,511360.SH,0.17142857142857143
2020-03-03,511880.SH,0.17142857142857146
2020-03-04,512890.SH,0.19999999999999998
2020-03-04,511260.SH,0.4571428571428572
2020-03-04,511360.SH,0.17142857142857143
2020-03-04,511880.SH,0.17142857142857146
2020-03-05,512890.SH,0.19999999999999998
2020-03-05,511260.SH,0.4571428571428572
2020-03-05,511360.SH,0.17142857142857143
2020-03-05,511880.SH,0.17142857142857146
2020-03-06,512890.SH,0.19999999999999998
2020-03-06,511260.SH,0.4571428571428572
2020-03-06,511360.SH,0.17142857142857143
2020-03-06,511880.SH,0.17142857142857146
2020-03-09,512890.SH,0.4117647058823529
2020-03-09,511260.SH,0.23529411764705885
2020-03-09,511360.SH,0.17647058823529413
2020-03-09,511880.SH,0.17647058823529416
2020-03-10,512890.SH,0.19999999999999998
2020-03-10,511260.SH,0.4571428571428572
2020-03-10,511360.SH,0.17142857142857143
2020-03-10,511880.SH,0.17142857142857146
2020-03-11,512890.SH,0.4117647058823529
2020-03-11,511260.SH,0.23529411764705885
2020-03-11,511360.SH,0.17647058823529413
2020-03-11,511880.SH,0.17647058823529416
2020-03-12,512890.SH,0.4117647058823529
2020-03-12,511260.SH,0.23529411764705885
2020-03-12,511360.SH,0.17647058823529413
2020-03-12,511880.SH,0.17647058823529416
2020-03-13,512890.SH,0.5384615384615384
2020-03-13,511260.SH,0.20512820512820518
2020-03-13,511360.SH,0.15384615384615385
2020-03-13,511880.SH,0.10256410256410259
2020-03-16,512890.SH,0.5384615384615384
2020-03-16,511260.SH,0.20512820512820518
2020-03-16,511360.SH,0.15384615384615385
2020-03-16,511880.SH,0.10256410256410259
2020-03-17,512890.SH,0.5384615384615384
2020-03-17,511260.SH,0.20512820512820518
2020-03-17,511360.SH,0.15384615384615385
2020-03-17,511880.SH,0.10256410256410259
2020-03-18,512890.SH,0.5384615384615384
2020-03-18,511260.SH,0.20512820512820518
2020-03-18,511360.SH,0.15384615384615385
2020-03-18,511880.SH,0.10256410256410259
2020-03-19,512890.SH,0.5384615384615384
2020-03-19,511260.SH,0.20512820512820518
2020-03-19,511360.SH,0.15384615384615385
2020-03-19,511880.SH,0.10256410256410259
2020-03-20,512890.SH,0.5384615384615384
2020-03-20,511260.SH,0.20512820512820518
2020-03-20,511360.SH,0.15384615384615385
2020-03-20,511880.SH,0.10256410256410259
2020-03-23,512890.SH,0.5384615384615384
2020-03-23,511260.SH,0.20512820512820518
2020-03-23,511360.SH,0.15384615384615385
2020-03-23,511880.SH,0.10256410256410259
2020-03-24,512890.SH,0.5384615384615384
2020-03-24,511260.SH,0.20512820512820518
2020-03-24,511360.SH,0.15384615384615385
2020-03-24,511880.SH,0.10256410256410259
2020-03-25,512890.SH,0.5384615384615384
2020-03-25,511260.SH,0.20512820512820518
2020-03-25,511360.SH,0.15384615384615385
2020-03-25,511880.SH,0.10256410256410259
2020-03-26,512890.SH,0.5384615384615384
2020-03-26,511260.SH,0.20512820512820518
2020-03-26,511360.SH,0.15384615384615385
2020-03-26,511880.SH,0.10256410256410259
2020-03-27,512890.SH,0.5384615384615384
2020-03-27,511260.SH,0.20512820512820518
2020-03-27,511360.SH,0.15384615384615385
2020-03-27,511880.SH,0.10256410256410259
2020-03-30,512890.SH,0.5384615384615384
2020-03-30,511260.SH,0.20512820512820518
2020-03-30,511360.SH,0.15384615384615385
2020-03-30,511880.SH,0.10256410256410259
2020-03-31,512890.SH,0.5384615384615384
2020-03-31,511260.SH,0.20512820512820518
2020-03-31,511360.SH,0.15384615384615385
2020-03-31,511880.SH,0.10256410256410259
2020-04-01,512890.SH,0.5384615384615384
2020-04-01,511260.SH,0.20512820512820518
2020-04-01,511360.SH,0.15384615384615385
2020-04-01,511880.SH,0.10256410256410259
2020-04-02,512890.SH,0.5384615384615384
2020-04-02,511260.SH,0.20512820512820518
2020-04-02,511360.SH,0.15384615384615385
2020-04-02,511880.SH,0.10256410256410259
2020-04-03,512890.SH,0.5384615384615384
2020-04-03,511260.SH,0.20512820512820518
2020-04-03,511360.SH,0.15384615384615385
2020-04-03,511880.SH,0.10256410256410259
2020-04-07,512890.SH,0.46666666666666656
2020-04-07,511260.SH,0.35555555555555557
2020-04-07,511360.SH,0.13333333333333333
2020-04-07,511880.SH,0.044444444444444446
2020-04-08,512890.SH,0.5384615384615384
2020-04-08,511260.SH,0.20512820512820518
2020-04-08,511360.SH,0.15384615384615385
2020-04-08,511880.SH,0.10256410256410259
2020-04-09,512890.SH,0.5384615384615384
2020-04-09,511260.SH,0.20512820512820518
2020-04-09,511360.SH,0.15384615384615385
2020-04-09,511880.SH,0.10256410256410259
2020-04-10,512890.SH,0.46666666666666656
2020-04-10,511260.SH,0.35555555555555557
2020-04-10,511360.SH,0.13333333333333333
2020-04-10,511880.SH,0.044444444444444446
2020-04-13,512890.SH,0.5384615384615384
2020-04-13,511260.SH,0.20512820512820518
2020-04-13,511360.SH,0.15384615384615385
2020-04-13,511880.SH,0.10256410256410259
2020-04-14,512890.SH,0.19999999999999998
2020-04-14,511260.SH,0.4571428571428572
2020-04-14,511360.SH,0.17142857142857143
2020-04-14,511880.SH,0.17142857142857146
2020-04-15,512890.SH,0.4117647058823529
2020-04-15,511260.SH,0.23529411764705885
2020-04-15,511360.SH,0.17647058823529413
2020-04-15,511880.SH,0.17647058823529416
2020-04-16,512890.SH,0.19999999999999998
2020-04-16,511260.SH,0.4571428571428572
2020-04-16,511360.SH,0.17142857142857143
2020-04-16,511880.SH,0.17142857142857146
2020-04-17,512890.SH,0.19999999999999998
2020-04-17,511260.SH,0.4571428571428572
2020-04-17,511360.SH,0.17142857142857143
2020-04-17,511880.SH,0.17142857142857146
2020-04-20,512890.SH,0.19999999999999998
2020-04-20,511260.SH,0.4571428571428572
2020-04-20,511360.SH,0.17142857142857143
2020-04-20,511880.SH,0.17142857142857146
2020-04-21,512890.SH,0.19999999999999998
2020-04-21,511260.SH,0.4571428571428572
2020-04-21,511360.SH,0.17142857142857143
2020-04-21,511880.SH,0.17142857142857146
2020-04-22,512890.SH,0.19999999999999998
2020-04-22,511260.SH,0.4571428571428572
2020-04-22,511360.SH,0.17142857142857143
2020-04-22,511880.SH,0.17142857142857146
2020-04-23,512890.SH,0.4117647058823529
2020-04-23,511260.SH,0.23529411764705885
2020-04-23,511360.SH,0.17647058823529413
2020-04-23,511880.SH,0.17647058823529416
2020-04-24,512890.SH,0.4117647058823529
2020-04-24,511260.SH,0.23529411764705885
2020-04-24,511360.SH,0.17647058823529413
2020-04-24,511880.SH,0.17647058823529416
2020-04-27,512890.SH,0.4117647058823529
2020-04-27,511260.SH,0.23529411764705885
2020-04-27,511360.SH,0.17647058823529413
2020-04-27,511880.SH,0.17647058823529416
2020-04-28,512890.SH,0.4117647058823529
2020-04-28,511260.SH,0.23529411764705885
2020-04-28,511360.SH,0.17647058823529413
2020-04-28,511880.SH,0.17647058823529416
2020-04-29,512890.SH,0.19999999999999998
2020-04-29,511260.SH,0.4571428571428572
2020-04-29,511360.SH,0.17142857142857143
2020-04-29,511880.SH,0.17142857142857146
2020-04-30,512890.SH,0.19999999999999998
2020-04-30,511260.SH,0.4571428571428572
2020-04-30,511360.SH,0.17142857142857143
2020-04-30,511880.SH,0.17142857142857146
2020-05-06,512890.SH,0.19999999999999998
2020-05-06,511260.SH,0.4571428571428572
2020-05-06,511360.SH,0.17142857142857143
2020-05-06,511880.SH,0.17142857142857146
2020-05-07,512890.SH,0.19999999999999998
2020-05-07,511260.SH,0.4571428571428572
2020-05-07,511360.SH,0.17142857142857143
2020-05-07,511880.SH,0.17142857142857146
2020-05-08,512890.SH,0.17073170731707313
2020-05-08,511260.SH,0.5853658536585366
2020-05-08,511360.SH,0.1463414634146341
2020-05-08,511880.SH,0.09756097560975609
2020-05-11,512890.SH,0.17073170731707313
2020-05-11,511260.SH,0.5853658536585366
2020-05-11,511360.SH,0.1463414634146341
2020-05-11,511880.SH,0.09756097560975609
2020-05-12,512890.SH,0.17073170731707313
2020-05-12,511260.SH,0.5853658536585366
2020-05-12,511360.SH,0.1463414634146341
2020-05-12,511880.SH,0.09756097560975609
2020-05-13,512890.SH,0.17073170731707313
2020-05-13,511260.SH,0.5853658536585366
2020-05-13,511360.SH,0.1463414634146341
2020-05-13,511880.SH,0.09756097560975609
2020-05-14,512890.SH,0.17073170731707313
2020-05-14,511260.SH,0.5853658536585366
2020-05-14,511360.SH,0.1463414634146341
2020-05-14,511880.SH,0.09756097560975609
2020-05-15,512890.SH,0.17073170731707313
2020-05-15,511260.SH,0.5853658536585366
2020-05-15,511360.SH,0.1463414634146341
2020-05-15,511880.SH,0.09756097560975609
2020-05-18,512890.SH,0.17073170731707313
2020-05-18,511260.SH,0.5853658536585366
2020-05-18,511360.SH,0.1463414634146341
2020-05-18,511880.SH,0.09756097560975609
2020-05-19,512890.SH,0.17073170731707313
2020-05-19,511260.SH,0.5853658536585366
2020-05-19,511360.SH,0.1463414634146341
2020-05-19,511880.SH,0.09756097560975609
2020-05-20,512890.SH,0.17073170731707313
2020-05-20,511260.SH,0.5853658536585366
2020-05-20,511360.SH,0.1463414634146341
2020-05-20,511880.SH,0.09756097560975609
2020-05-21,512890.SH,0.17073170731707313
2020-05-21,511260.SH,0.5853658536585366
2020-05-21,511360.SH,0.1463414634146341
2020-05-21,511880.SH,0.09756097560975609
2020-05-22,512890.SH,0.17073170731707313
2020-05-22,511260.SH,0.5853658536585366
2020-05-22,511360.SH,0.1463414634146341
2020-05-22,511880.SH,0.09756097560975609
2020-05-25,512890.SH,0.17073170731707313
2020-05-25,511260.SH,0.5853658536585366
2020-05-25,511360.SH,0.1463414634146341
2020-05-25,511880.SH,0.09756097560975609
2020-05-26,512890.SH,0.17073170731707313
2020-05-26,511260.SH,0.5853658536585366
2020-05-26,511360.SH,0.1463414634146341
2020-05-26,511880.SH,0.09756097560975609
2020-05-27,512890.SH,0.17073170731707313
2020-05-27,511260.SH,0.5853658536585366
2020-05-27,511360.SH,0.1463414634146341
2020-05-27,511880.SH,0.09756097560975609
2020-05-28,512890.SH,0.17073170731707313
2020-05-28,511260.SH,0.5853658536585366
2020-05-28,511360.SH,0.1463414634146341
2020-05-28,511880.SH,0.09756097560975609
2020-05-29,512890.SH,0.17073170731707313
2020-05-29,511260.SH,0.5853658536585366
2020-05-29,511360.SH,0.1463414634146341
2020-05-29,511880.SH,0.09756097560975609
2020-06-01,512890.SH,0.17073170731707313
2020-06-01,511260.SH,0.5853658536585366
2020-06-01,511360.SH,0.1463414634146341
2020-06-01,511880.SH,0.09756097560975609
2020-06-02,512890.SH,0.17073170731707313
2020-06-02,511260.SH,0.5853658536585366
2020-06-02,511360.SH,0.1463414634146341
2020-06-02,511880.SH,0.09756097560975609
2020-06-03,512890.SH,0.17073170731707313
2020-06-03,511260.SH,0.5853658536585366
2020-06-03,511360.SH,0.1463414634146341
2020-06-03,511880.SH,0.09756097560975609
2020-06-04,512890.SH,0.17073170731707313
2020-06-04,511260.SH,0.5853658536585366
2020-06-04,511360.SH,0.1463414634146341
2020-06-04,511880.SH,0.09756097560975609
2020-06-05,512890.SH,0.17073170731707313
2020-06-05,511260.SH,0.5853658536585366
2020-06-05,511360.SH,0.1463414634146341
2020-06-05,511880.SH,0.09756097560975609
2020-06-08,512890.SH,0.17073170731707313
2020-06-08,511260.SH,0.5853658536585366
2020-06-08,511360.SH,0.1463414634146341
2020-06-08,511880.SH,0.09756097560975609
2020-06-09,512890.SH,0.17073170731707313
2020-06-09,511260.SH,0.5853658536585366
2020-06-09,511360.SH,0.1463414634146341
2020-06-09,511880.SH,0.09756097560975609
2020-06-10,512890.SH,0.17073170731707313
2020-06-10,511260.SH,0.5853658536585366
2020-06-10,511360.SH,0.1463414634146341
2020-06-10,511880.SH,0.09756097560975609
2020-06-11,512890.SH,0.17073170731707313
2020-06-11,511260.SH,0.5853658536585366
2020-06-11,511360.SH,0.1463414634146341
2020-06-11,511880.SH,0.09756097560975609
2020-06-12,512890.SH,0.17073170731707313
2020-06-12,511260.SH,0.5853658536585366
2020-06-12,511360.SH,0.1463414634146341
2020-06-12,511880.SH,0.09756097560975609
2020-06-15,512890.SH,0.17073170731707313
2020-06-15,511260.SH,0.5853658536585366
2020-06-15,511360.SH,0.1463414634146341
2020-06-15,511880.SH,0.09756097560975609
2020-06-16,512890.SH,0.17073170731707313
2020-06-16,511260.SH,0.5853658536585366
2020-06-16,511360.SH,0.1463414634146341
2020-06-16,511880.SH,0.09756097560975609
2020-06-17,512890.SH,0.17073170731707313
2020-06-17,511260.SH,0.5853658536585366
2020-06-17,511360.SH,0.1463414634146341
2020-06-17,511880.SH,0.09756097560975609
2020-06-18,512890.SH,0.17073170731707313
2020-06-18,511260.SH,0.5853658536585366
2020-06-18,511360.SH,0.1463414634146341
2020-06-18,511880.SH,0.09756097560975609
2020-06-19,512890.SH,0.17073170731707313
2020-06-19,511260.SH,0.5853658536585366
2020-06-19,511360.SH,0.1463414634146341
2020-06-19,511880.SH,0.09756097560975609
2020-06-22,512890.SH,0.17073170731707313
2020-06-22,511260.SH,0.5853658536585366
2020-06-22,511360.SH,0.1463414634146341
2020-06-22,511880.SH,0.09756097560975609
2020-06-23,512890.SH,0.17073170731707313
2020-06-23,511260.SH,0.5853658536585366
2020-06-23,511360.SH,0.1463414634146341
2020-06-23,511880.SH,0.09756097560975609
2020-06-24,512890.SH,0.17073170731707313
2020-06-24,511260.SH,0.5853658536585366
2020-06-24,511360.SH,0.1463414634146341
2020-06-24,511880.SH,0.09756097560975609
2020-06-29,512890.SH,0.17073170731707313
2020-06-29,511260.SH,0.5853658536585366
2020-06-29,511360.SH,0.1463414634146341
2020-06-29,511880.SH,0.09756097560975609
2020-06-30,512890.SH,0.17073170731707313
2020-06-30,511260.SH,0.5853658536585366
2020-06-30,511360.SH,0.1463414634146341
2020-06-30,511880.SH,0.09756097560975609
2020-07-01,512890.SH,0.17073170731707313
2020-07-01,511260.SH,0.5853658536585366
2020-07-01,511360.SH,0.1463414634146341
2020-07-01,511880.SH,0.09756097560975609
2020-07-02,512890.SH,0.17073170731707313
2020-07-02,511260.SH,0.5853658536585366
2020-07-02,511360.SH,0.1463414634146341
2020-07-02,511880.SH,0.09756097560975609
2020-07-03,512890.SH,0.17073170731707313
2020-07-03,511260.SH,0.5853658536585366
2020-07-03,511360.SH,0.1463414634146341
2020-07-03,511880.SH,0.09756097560975609
2020-07-06,512890.SH,0.17073170731707313
2020-07-06,511260.SH,0.5853658536585366
2020-07-06,511360.SH,0.1463414634146341
2020-07-06,511880.SH,0.09756097560975609
2020-07-07,512890.SH,0.17073170731707313
2020-07-07,511260.SH,0.5853658536585366
2020-07-07,511360.SH,0.1463414634146341
2020-07-07,511880.SH,0.09756097560975609
2020-07-08,512890.SH,0.17073170731707313
2020-07-08,511260.SH,0.5853658536585366
2020-07-08,511360.SH,0.1463414634146341
2020-07-08,511880.SH,0.09756097560975609
2020-07-09,512890.SH,0.17073170731707313
2020-07-09,511260.SH,0.5853658536585366
2020-07-09,511360.SH,0.1463414634146341
2020-07-09,511880.SH,0.09756097560975609
2020-07-10,512890.SH,0.17073170731707313
2020-07-10,511260.SH,0.5853658536585366
2020-07-10,511360.SH,0.1463414634146341
2020-07-10,511880.SH,0.09756097560975609
2020-07-13,512890.SH,0.17073170731707313
2020-07-13,511260.SH,0.5853658536585366
2020-07-13,511360.SH,0.1463414634146341
2020-07-13,511880.SH,0.09756097560975609
2020-07-14,512890.SH,0.17073170731707313
2020-07-14,511260.SH,0.5853658536585366
2020-07-14,511360.SH,0.1463414634146341
2020-07-14,511880.SH,0.09756097560975609
2020-07-15,512890.SH,0.17073170731707313
2020-07-15,511260.SH,0.5853658536585366
2020-07-15,511360.SH,0.1463414634146341
2020-07-15,511880.SH,0.09756097560975609
2020-07-16,512890.SH,0.17073170731707313
2020-07-16,511260.SH,0.5853658536585366
2020-07-16,511360.SH,0.1463414634146341
2020-07-16,511880.SH,0.09756097560975609
2020-07-17,512890.SH,0.17073170731707313
2020-07-17,511260.SH,0.5853658536585366
2020-07-17,511360.SH,0.1463414634146341
2020-07-17,511880.SH,0.09756097560975609
2020-07-20,512890.SH,0.17073170731707313
2020-07-20,511260.SH,0.5853658536585366
2020-07-20,511360.SH,0.1463414634146341
2020-07-20,511880.SH,0.09756097560975609
2020-07-21,512890.SH,0.17073170731707313
2020-07-21,511260.SH,0.5853658536585366
2020-07-21,511360.SH,0.1463414634146341
2020-07-21,511880.SH,0.09756097560975609
2020-07-22,512890.SH,0.17073170731707313
2020-07-22,511260.SH,0.5853658536585366
2020-07-22,511360.SH,0.1463414634146341
2020-07-22,511880.SH,0.09756097560975609
2020-07-23,512890.SH,0.19999999999999998
2020-07-23,511260.SH,0.4571428571428572
2020-07-23,511360.SH,0.17142857142857143
2020-07-23,511880.SH,0.17142857142857146
2020-07-24,512890.SH,0.17073170731707313
2020-07-24,511260.SH,0.5853658536585366
2020-07-24,511360.SH,0.1463414634146341
2020-07-24,511880.SH,0.09756097560975609
2020-07-27,512890.SH,0.17073170731707313
2020-07-27,511260.SH,0.5853658536585366
2020-07-27,511360.SH,0.1463414634146341
2020-07-27,511880.SH,0.09756097560975609
2020-07-28,512890.SH,0.17073170731707313
2020-07-28,511260.SH,0.5853658536585366
2020-07-28,511360.SH,0.1463414634146341
2020-07-28,511880.SH,0.09756097560975609
2020-07-29,512890.SH,0.17073170731707313
2020-07-29,511260.SH,0.5853658536585366
2020-07-29,511360.SH,0.1463414634146341
2020-07-29,511880.SH,0.09756097560975609
2020-07-30,512890.SH,0.17073170731707313
2020-07-30,511260.SH,0.5853658536585366
2020-07-30,511360.SH,0.1463414634146341
2020-07-30,511880.SH,0.09756097560975609
2020-07-31,512890.SH,0.17073170731707313
2020-07-31,511260.SH,0.5853658536585366
2020-07-31,511360.SH,0.1463414634146341
2020-07-31,511880.SH,0.09756097560975609
2020-08-03,512890.SH,0.17073170731707313
2020-08-03,511260.SH,0.5853658536585366
2020-08-03,511360.SH,0.1463414634146341
2020-08-03,511880.SH,0.09756097560975609
2020-08-04,512890.SH,0.19999999999999998
2020-08-04,511260.SH,0.4571428571428572
2020-08-04,511360.SH,0.17142857142857143
2020-08-04,511880.SH,0.17142857142857146
2020-08-05,512890.SH,0.19999999999999998
2020-08-05,511260.SH,0.4571428571428572
2020-08-05,511360.SH,0.17142857142857143
2020-08-05,511880.SH,0.17142857142857146
2020-08-06,512890.SH,0.19999999999999998
2020-08-06,511260.SH,0.4571428571428572
2020-08-06,511360.SH,0.17142857142857143
2020-08-06,511880.SH,0.17142857142857146
2020-08-07,512890.SH,0.19999999999999998
2020-08-07,511260.SH,0.4571428571428572
2020-08-07,511360.SH,0.17142857142857143
2020-08-07,511880.SH,0.17142857142857146
2020-08-10,512890.SH,0.19999999999999998
2020-08-10,511260.SH,0.4571428571428572
2020-08-10,511360.SH,0.17142857142857143
2020-08-10,511880.SH,0.17142857142857146
2020-08-11,512890.SH,0.19999999999999998
2020-08-11,511260.SH,0.4571428571428572
2020-08-11,511360.SH,0.17142857142857143
2020-08-11,511880.SH,0.17142857142857146
2020-08-12,512890.SH,0.17073170731707313
2020-08-12,511260.SH,0.5853658536585366
2020-08-12,511360.SH,0.1463414634146341
2020-08-12,511880.SH,0.09756097560975609
2020-08-13,512890.SH,0.17073170731707313
2020-08-13,511260.SH,0.5853658536585366
2020-08-13,511360.SH,0.1463414634146341
2020-08-13,511880.SH,0.09756097560975609
2020-08-14,512890.SH,0.19999999999999998
2020-08-14,511260.SH,0.4571428571428572
2020-08-14,511360.SH,0.17142857142857143
2020-08-14,511880.SH,0.17142857142857146
2020-08-17,512890.SH,0.19999999999999998
2020-08-17,511260.SH,0.4571428571428572
2020-08-17,511360.SH,0.17142857142857143
2020-08-17,511880.SH,0.17142857142857146
2020-08-18,512890.SH,0.19999999999999998
2020-08-18,511260.SH,0.4571428571428572
2020-08-18,511360.SH,0.17142857142857143
2020-08-18,511880.SH,0.17142857142857146
2020-08-19,512890.SH,0.17073170731707313
2020-08-19,511260.SH,0.5853658536585366
2020-08-19,511360.SH,0.1463414634146341
2020-08-19,511880.SH,0.09756097560975609
2020-08-20,512890.SH,0.17073170731707313
2020-08-20,511260.SH,0.5853658536585366
2020-08-20,511360.SH,0.1463414634146341
2020-08-20,511880.SH,0.09756097560975609
2020-08-21,512890.SH,0.17073170731707313
2020-08-21,511260.SH,0.5853658536585366
2020-08-21,511360.SH,0.1463414634146341
2020-08-21,511880.SH,0.09756097560975609
2020-08-24,512890.SH,0.17073170731707313
2020-08-24,511260.SH,0.5853658536585366
2020-08-24,511360.SH,0.1463414634146341
2020-08-24,511880.SH,0.09756097560975609
2020-08-25,512890.SH,0.17073170731707313
2020-08-25,511260.SH,0.5853658536585366
2020-08-25,511360.SH,0.1463414634146341
2020-08-25,511880.SH,0.09756097560975609
2020-08-26,512890.SH,0.17073170731707313
2020-08-26,511260.SH,0.5853658536585366
2020-08-26,511360.SH,0.1463414634146341
2020-08-26,511880.SH,0.09756097560975609
2020-08-27,512890.SH,0.17073170731707313
2020-08-27,511260.SH,0.5853658536585366
2020-08-27,511360.SH,0.1463414634146341
2020-08-27,511880.SH,0.09756097560975609
2020-08-28,512890.SH,0.17073170731707313
2020-08-28,511260.SH,0.5853658536585366
2020-08-28,511360.SH,0.1463414634146341
2020-08-28,511880.SH,0.09756097560975609
2020-08-31,512890.SH,0.17073170731707313
2020-08-31,511260.SH,0.5853658536585366
2020-08-31,511360.SH,0.1463414634146341
2020-08-31,511880.SH,0.09756097560975609
2020-09-01,512890.SH,0.17073170731707313
2020-09-01,511260.SH,0.5853658536585366
2020-09-01,511360.SH,0.1463414634146341
2020-09-01,511880.SH,0.09756097560975609
2020-09-02,512890.SH,0.17073170731707313
2020-09-02,511260.SH,0.5853658536585366
2020-09-02,511360.SH,0.1463414634146341
2020-09-02,511880.SH,0.09756097560975609
2020-09-03,512890.SH,0.17073170731707313
2020-09-03,511260.SH,0.5853658536585366
2020-09-03,511360.SH,0.1463414634146341
2020-09-03,511880.SH,0.09756097560975609
2020-09-04,512890.SH,0.3043478260869565
2020-09-04,511260.SH,0.5217391304347826
2020-09-04,511360.SH,0.13043478260869562
2020-09-04,511880.SH,0.043478260869565216
2020-09-07,512890.SH,0.46666666666666656
2020-09-07,511260.SH,0.35555555555555557
2020-09-07,511360.SH,0.13333333333333333
2020-09-07,511880.SH,0.044444444444444446
2020-09-08,512890.SH,0.46666666666666656
2020-09-08,511260.SH,0.35555555555555557
2020-09-08,511360.SH,0.13333333333333333
2020-09-08,511880.SH,0.044444444444444446
2020-09-09,512890.SH,0.5384615384615384
2020-09-09,511260.SH,0.20512820512820518
2020-09-09,511360.SH,0.15384615384615385
2020-09-09,511880.SH,0.10256410256410259
2020-09-10,512890.SH,0.5384615384615384
2020-09-10,511260.SH,0.20512820512820518
2020-09-10,511360.SH,0.15384615384615385
2020-09-10,511880.SH,0.10256410256410259
2020-09-11,512890.SH,0.46666666666666656
2020-09-11,511260.SH,0.35555555555555557
2020-09-11,511360.SH,0.13333333333333333
2020-09-11,511880.SH,0.044444444444444446
2020-09-14,512890.SH,0.46666666666666656
2020-09-14,511260.SH,0.35555555555555557
2020-09-14,511360.SH,0.13333333333333333
2020-09-14,511880.SH,0.044444444444444446
2020-09-15,512890.SH,0.46666666666666656
2020-09-15,511260.SH,0.35555555555555557
2020-09-15,511360.SH,0.13333333333333333
2020-09-15,511880.SH,0.044444444444444446
2020-09-16,512890.SH,0.46666666666666656
2020-09-16,511260.SH,0.35555555555555557
2020-09-16,511360.SH,0.13333333333333333
2020-09-16,511880.SH,0.044444444444444446
