date,strategy_nav,strategy_return,strategy_cash_weight,calendar_nav,calendar_return,calendar_cash_weight,static_nav,static_return,static_cash_weight,deposit
2019-03-08,1691469.985526106,-0.006224609070248244,0.004598890239064207,1704627.3054617755,-0.006163984964535629,0.00538822936388854,1702919.9491032253,-0.013041599562267359,0.0064775602335471055,0.0
2019-03-11,1693322.473206106,0.001095193941276884,0.0045938590724409895,1706477.0261017755,0.0010851173356623,0.005382388840450491,1706740.5697432251,0.0022435703111070016,0.006463059904227075,0.0
2019-03-12,1698918.035766106,0.003304487271940326,0.004578728721658602,1712063.832981775,0.0032738834420535934,0.005364825028619779,1717119.076623225,0.006080893056618075,0.006423996269913618,0.0
2019-03-13,1698808.6495261062,-6.43858253883689e-05,0.0045790235458690745,1711961.0774617754,-6.0018509835946254e-05,0.005365147036749975,1716014.2211032251,-0.0006434355864082253,0.006428132359027558,0.0
2019-03-14,1695195.3495261061,-0.002126961150691109,0.00458878371055034,1708354.277461775,-0.002106823599837826,0.0053764743197307055,1708815.121103225,-0.0041952449527905555,0.006455213561139112,0.0
2019-03-15,1700885.5746461062,0.003356678108862754,0.004573432170899912,1714034.9912217753,0.003325255091959356,0.005358655423497665,1719986.5348632254,0.006537520426895593,0.006413286569189501,0.0
2019-03-18,1709767.9120861061,0.0052221840036759115,0.004549672941642111,1722899.5843417752,0.005171769051039776,0.005331084286774839,1738783.927983225,0.010928802487104594,0.006343954740839732,0.0
2019-03-19,1709765.331046106,-1.509585003778291e-06,0.004549679809770524,1722898.858421775,-4.213362210236937e-07,0.005331086532954693,1738066.802063225,-0.0004124295770503439,0.006346572254950561,0.0
2019-03-20,1711419.5125661062,0.0009674903859397954,0.004545282292850809,1724552.6393817752,0.0009598827881951433,0.005325974221968654,1740305.0830232252,0.0012877991555577673,0.006338409656347537,0.0
2019-03-21,1710923.1130461062,-0.0002900513382926295,0.004546601040567309,1724059.1944217752,-0.0002861292538898219,0.005327498575161064,1739260.538063225,-0.0006002079578975028,0.0063422163050445325,0.0
2019-03-22,1714224.969926106,0.001929868650918598,0.0045378435984638615,1727360.6166617754,0.001914912347952935,0.005317316380366328,1743736.7603032251,0.002573635255925799,0.006325935654018631,0.0
2019-03-25,1714331.514486106,6.215319568281252e-05,0.004537561574511398,1727474.4595417753,6.590568228870275e-05,0.005316965962096889,1740947.3031832252,-0.0015997008169483795,0.0063360714727298,0.0
2019-03-26,1712326.4960061063,-0.0011695628663752622,0.004542874752128081,1725478.5405017752,-0.0011553971342241898,0.005323116275386613,1733779.8841432252,-0.00411696495746583,0.006362264693523158,0.0
2019-03-27,1715417.4396061061,0.0018051134565804094,0.004534689123769356,1728562.3733017752,0.0017872333544659558,0.0053136195972095365,1740612.616943225,0.0039409459427293125,0.006337289777088242,0.0
2019-03-28,1712807.8140061062,-0.0015212772936475938,0.004541598153917783,1725953.3045017752,-0.0015093865516789817,0.005321652027212125,1736614.1481432251,-0.0022971617929679056,0.006351881075608606,0.0
2019-03-29,1719848.3457661062,0.004110520574712284,0.004523006243693529,1732980.9129817751,0.004071725730742548,0.0053000715893470034,1752357.756623225,0.00906569170637761,0.006294814230446461,0.0
2019-04-01,1744028.896288106,0.002430766952383534,0.009290170273319557,1757915.0057553751,0.0028471708699377984,5.994464751159025e-05,1783809.880783225,0.006535266053244726,0.005441448580250738,20000.0
2019-04-02,1741580.8793281058,-0.0014036561924004598,0.009303228808045287,1755225.3988240154,-0.0015299982778200771,0.008496199356508147,1781577.316634665,-0.0012515706817252115,0.006866359983619861,0.0
2019-04-03,1742510.589728106,0.0005338313086893365,0.009298265103016802,1756161.0092240155,0.0005330428790666364,0.008491672930721063,1785810.1494346652,0.002375890600131658,0.006850084931221668,0.0
2019-04-04,1745902.083168106,0.0019463258702656638,0.00928020280421764,1759587.8026640154,0.0019512979857776447,0.008475135416054524,1793534.0195146652,0.004325135055619045,0.006820584980024734,0.0
2019-04-08,1744325.0383681061,-0.0009032836464334393,0.00928859303840761,1757988.2578640154,-0.0009090451738630323,0.008482846706914064,1792114.9859146653,-0.0007911941365817965,0.006825985659855203,0.0
2019-04-09,1745377.1378881058,0.0006031556601309163,0.009282993948064873,1759054.4573840154,0.0006064884194934006,0.008477705076961006,1793853.7105546652,0.0009702081918099292,0.006819369451750136,0.0
2019-04-10,1745605.091168106,0.0001306040253719054,0.009281781710010923,1759285.8106640156,0.00013152138583838457,0.008476590224067554,1795663.575514665,0.0010089256160361604,0.00681249614987538,0.0
2019-04-11,1742280.273248106,-0.0019046793211259239,0.00929949426443332,1755921.1927440155,-0.0019124907957566162,0.008492832688414047,1788209.6620746653,-0.004151063451773518,0.0068408931313303336,0.0
2019-04-12,1739829.5010881058,-0.0014066463344794,0.009312593790353013,1753437.9205840153,-0.0014142275691311212,0.008504860496599952,1784694.3329546652,-0.001965837225105682,0.006854367702514499,0.0
2019-04-15,1735470.9289281059,-0.0025051720052304827,0.009335982031178858,1749019.7484240155,-0.002519719750630367,0.00852634449522525,1780532.4038346652,-0.002332012290928054,0.006870389535354409,0.0
2019-04-16,1736503.246368106,0.0005948341875352536,0.009330431971257882,1750064.0658640156,0.0005970872775684644,0.008521256561343574,1784104.6419146652,0.0020062752423413155,0.0068566332418354995,0.0
2019-04-17,1740388.592608106,0.002237454060697086,0.009309602164092358,1753998.5121040156,0.002248172690785255,0.008502142277262661,1789137.4015946651,0.0028208881708859934,0.00683734585379627,0.0
2019-04-18,1736262.0294081059,-0.00237105851964714,0.009331728237833705,1749819.3489040155,-0.002382649227556599,0.008522448282078848,1782283.7791946651,-0.0038306853313173628,0.006863638292322136,0.0
2019-04-19,1739478.657248106,0.0018526165898453684,0.00931447209230984,1753075.7767440155,0.0018610080189360723,0.0085066173988855,1787251.7500746653,0.002787418557018473,0.006844559639767629,0.0
2019-04-22,1729664.858208106,-0.005641804801172934,0.009367320687136653,1743137.1777040155,-0.005669235278841667,0.008555118377807635,1770832.2007946651,-0.009187037740661985,0.006908023916199145,0.0
2019-04-23,1724984.8313281059,-0.002705742015738477,0.009392735004882061,1738397.1508240155,-0.0027192506365123492,0.008578445320706252,1763485.7806346652,-0.0041485693318109584,0.00693680171907174,0.0
2019-04-24,1726094.4860481059,0.0006432837552232673,0.009386696695382713,1739519.5055440154,0.0006456261847116451,0.008572910425256519,1766054.5716746652,0.0014566553743775579,0.0069267118869748125,0.0
2019-04-25,1717361.758688106,-0.0050592406328772155,0.009434427735530252,1730679.4781840153,-0.005081878835980991,0.008616699447816387,1749827.9761546652,-0.009188048761490486,0.006990945030806764,0.0
2019-04-26,1714236.913888106,-0.001819561186914509,0.009451625546527963,1727515.8333840154,-0.0018279784557909684,0.00863247943424224,1743336.1425546652,-0.003709983888968371,0.0070169779057864794,0.0
2019-04-29,1713048.868128106,-0.0006930464222154598,0.009458180504687405,1726312.2876240155,-0.0006966915942195895,0.008638497803048307,1742282.3582346651,-0.0006044642190782268,0.007021221983249559,0.0
2019-04-30,1719410.306848106,0.0037135185331584886,0.009423187323918608,1732751.1263440154,0.003729822678179451,0.008606397466599957,1751339.7372746654,0.005198571286216369,0.006984910428459376,0.0
2019-05-06,1732820.2856772263,-0.0038327216864019187,0.007335172252013748,1742754.8107040154,-0.0057690429329522175,1.4522928790617845e-05,1751181.516794665,-0.01151017135679766,5.532904141340036e-05,20000.0
2019-05-07,1733078.799597226,0.0001491868038114852,0.007334078104342457,1742693.8265736154,-3.499294910880302e-05,0.006235452497688802,1751481.7268498652,0.00017143285965559585,0.0071003926899267785,0.0
2019-05-08,1724777.4587972262,-0.004789938462076315,0.007369376966515911,1734402.6965736153,-0.004757651558507936,0.006265260423708115,1745429.9048498652,-0.0034552584290357125,0.007125011445781792,0.0
2019-05-09,1714603.1771972259,-0.005898895273767857,0.007413106103071258,1724241.6365736153,-0.0058585356330878025,0.006302181981412424,1738098.960849865,-0.004200079292574488,0.007155063278896545,0.0
2019-05-10,1739870.6363972262,0.014736622173594505,0.0073054484691724,1749483.3065736154,0.01463928805834902,0.006211253650026219,1757534.2388498653,0.011181916817036175,0.007075940698602491,0.0
2019-05-13,1735008.8139972263,-0.0027943585564886853,0.007325919715613874,1744631.3165736152,-0.0027733845654708267,0.006228527752761334,1754840.7728498653,-0.0015325254782875275,0.007086801402311097,0.0
2019-05-14,1729087.936877226,-0.0034125919547114414,0.00735100569851968,1738716.8945736152,-0.0033900698352794523,0.006249714722119894,1750087.2020498652,-0.002708833116682352,0.007106050507253964,0.0
2019-05-15,1740071.7960772263,0.006352400572429806,0.0073046039283438955,1749689.3645736154,0.006310670836778831,0.0062105221610370695,1758353.4800498653,0.004723352065153064,0.0070726439199883945,0.0
2019-05-16,1745589.7960772263,0.0031711335201454194,0.007281513277512193,1755201.7645736153,0.003150502090034202,0.0061910173479429375,1762655.1800498653,0.002446436424079046,0.007055383373118556,0.0
2019-05-17,1729524.151277226,-0.009203562507127283,0.007349151654135386,1739158.1845736152,-0.009140590172490803,0.006248128933872346,1750898.9480498652,-0.006669615324120026,0.0071027560235366214,0.0
2019-05-20,1720784.6875972264,-0.005053103001508075,0.007386476279594372,1730428.0765736154,-0.00501973200450434,0.006279651099473494,1744341.9968498652,-0.003744905556830158,0.007129455159781659,0.0
2019-05-21,1729817.2015172262,0.005249066885068654,0.0073479066262479575,1739450.9785736154,0.005214260056312758,0.006247077214286339,1750677.779649865,0.003632190712281158,0.007103653336110972,0.0
2019-05-22,1725650.465197226,-0.002408772624266642,0.007365648799436002,1735288.486573615,-0.002392991841261072,0.006262062278227606,1747350.6308498653,-0.0019004918201824816,0.007117179477490714,0.0
2019-05-23,1716983.660717226,-0.005022340650549628,0.007402828325062,1726631.6485736154,-0.004988702493550767,0.006293458470190906,1740881.0576498653,-0.0037025042860764357,0.0071436287937175925,0.0
2019-05-24,1718828.3019972262,0.0010743499325027717,0.0073948836323307395,1728475.9665736153,0.0010681595009123246,0.006286743225684594,1742148.6428498651,0.0007281285498683676,0.0071384310982337005,0.0
2019-05-27,1728672.488557226,0.0057272658057592185,0.00735277235066922,1738308.4525736154,0.005688529195746472,0.006251183187613894,1748839.3232498653,0.003840476200156706,0.007111121007248927,0.0
2019-05-28,1728533.8706372264,-8.018749700544614e-05,0.007353361998362444,1738172.9005736155,-7.797925609764889e-05,0.00625167068824353,1749257.8304498652,0.00023930568945695896,0.007109419682670126,0.0
2019-05-29,1729560.470637226,0.0005939137308434983,0.007348997327941447,1739199.5005736153,0.000590620184943047,0.006247980504842239,1750426.0304498652,0.0006678260801036284,0.007104674995417526,0.0
2019-05-30,1732422.9800772262,0.0016550502214851548,0.007336854465333591,1742061.5645736153,0.0016456214477154063,0.006237715586288693,1752850.9400498653,0.0013853253766895612,0.0070948463247601234,0.0
2019-05-31,1733000.6213572258,0.00033342970316274645,0.0073344089555326735,1742641.2825736152,0.0003327769877878861,0.0062356405086233056,1753524.225249865,0.00038410864530247224,0.0070921221793175055,0.0
2019-06-03,1754389.405502746,0.0008013754458049416,0.008010075766912832,1764524.1232595355,0.0010804522449621157,2.5283405847064097e-05,1775400.8584498654,0.0010702066005006117,0.011737299748778709,20000.0
2019-06-04,1746576.1786227461,-0.004453530587618326,0.008045908466373002,1756435.9420100953,-0.004583774822244591,0.012555399785805903,1771210.1656498653,-0.00236042062278774,0.011765070263256646,0.0
2019-06-05,1751360.571902746,0.0027392983704681573,0.008023928532020485,1761228.8352900953,0.002728760648404327,0.012521232339727727,1775020.3924498651,0.0021511997129950444,0.011739815575360317,0.0
2019-06-06,1746393.424862746,-0.0028361647051375893,0.00804675044161404,1756251.4882500952,-0.0028260649270941407,0.012556718441314122,1771885.180049865,-0.0017662965526119567,0.011760588261863936,0.0
2019-06-10,1752975.500222746,0.0037689533562677013,0.008016536489506274,1762847.1636100954,0.0037555415065140263,0.012509737602512288,1775807.611649865,0.0022137052920605527,0.011734611290749332,0.0
2019-06-11,1771013.300222746,0.010289818652746696,0.007934887931659628,1780922.3636100953,0.010253412986174215,0.012382771928020689,1786605.2116498651,0.006080388398588044,0.011663691516169705,0.0
