日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2017-03-17,15:30:00,513100.SS,2.034,151800,多,1.874,308761.200,24227.280
2017-03-20,15:30:00,513100.SS,2.028,151800,多,1.874,307850.400,23316.480
2017-03-21,15:30:00,513100.SS,2.040,151800,多,1.874,309672.000,25138.080
2017-03-22,15:30:00,513100.SS,1.977,151800,多,1.874,300108.600,15574.680
2017-03-23,15:30:00,513100.SS,1.982,0,多,0.000,0.000,0.000
2017-03-23,15:30:00,518880.SS,2.779,108100,多,2.780,300409.900,-64.860
2017-03-24,15:30:00,518880.SS,2.773,108100,多,2.780,299761.300,-713.460
2017-03-27,15:30:00,518880.SS,2.800,0,多,0.000,0.000,0.000
2017-03-27,15:30:00,159915.SZ,1.864,162300,多,1.864,302527.200,-64.920
2017-03-28,15:30:00,159915.SZ,1.863,162300,多,1.864,302364.900,-227.220
2017-03-29,15:30:00,159915.SZ,1.845,162300,多,1.864,299443.500,-3148.620
2017-03-30,15:30:00,159915.SZ,1.813,0,多,0.000,0.000,0.000
2017-03-30,15:30:00,513100.SS,1.992,147800,多,1.992,294417.600,-59.120
2017-03-31,15:30:00,513100.SS,2.007,147800,多,1.992,296634.600,2157.880
2017-04-05,15:30:00,513100.SS,1.990,147800,多,1.992,294122.000,-354.720
2017-04-06,15:30:00,513100.SS,1.969,0,多,0.000,0.000,0.000
2017-04-06,15:30:00,518880.SS,2.794,104100,多,2.795,290855.400,-62.460
2017-04-07,15:30:00,518880.SS,2.819,104100,多,2.795,293457.900,2540.040
2017-04-10,15:30:00,518880.SS,2.808,104100,多,2.795,292312.800,1394.940
2017-04-11,15:30:00,518880.SS,2.814,104100,多,2.795,292937.400,2019.540
2017-04-12,15:30:00,518880.SS,2.842,104100,多,2.795,295852.200,4934.340
2017-04-13,15:30:00,518880.SS,2.853,104100,多,2.795,296997.300,6079.440
2017-04-14,15:30:00,518880.SS,2.859,104100,多,2.795,297621.900,6704.040
2017-04-17,15:30:00,518880.SS,2.852,104100,多,2.795,296893.200,5975.340
2017-04-18,15:30:00,518880.SS,2.843,104100,多,2.795,295956.300,5038.440
2017-04-19,15:30:00,518880.SS,2.841,104100,多,2.795,295748.100,4830.240
2017-04-20,15:30:00,518880.SS,2.836,104100,多,2.795,295227.600,4309.740
2017-04-21,15:30:00,518880.SS,2.827,104100,多,2.795,294290.700,3372.840
2017-04-24,15:30:00,518880.SS,2.805,104100,多,2.795,292000.500,1082.640
2017-04-25,15:30:00,518880.SS,2.807,104100,多,2.795,292208.700,1290.840
2017-04-26,15:30:00,518880.SS,2.794,0,多,0.000,0.000,0.000
2017-04-26,15:30:00,513100.SS,2.020,144000,多,2.020,290880.000,-57.600
2017-04-27,15:30:00,513100.SS,2.006,144000,多,2.020,288864.000,-2073.600
2017-04-28,15:30:00,513100.SS,2.019,144000,多,2.020,290736.000,-201.600
2017-05-02,15:30:00,513100.SS,2.042,144000,多,2.020,294048.000,3110.400
2017-05-03,15:30:00,513100.SS,2.039,144000,多,2.020,293616.000,2678.400
2017-05-04,15:30:00,513100.SS,2.033,144000,多,2.020,292752.000,1814.400
2017-05-05,15:30:00,513100.SS,2.027,144000,多,2.020,291888.000,950.400
2017-05-08,15:30:00,513100.SS,2.063,144000,多,2.020,297072.000,6134.400
2017-05-09,15:30:00,513100.SS,2.072,144000,多,2.020,298368.000,7430.400
2017-05-10,15:30:00,513100.SS,2.071,144000,多,2.020,298224.000,7286.400
2017-05-11,15:30:00,513100.SS,2.070,144000,多,2.020,298080.000,7142.400
2017-05-12,15:30:00,513100.SS,2.051,144000,多,2.020,295344.000,4406.400
2017-05-15,15:30:00,513100.SS,2.060,144000,多,2.020,296640.000,5702.400
2017-05-16,15:30:00,513100.SS,2.073,144000,多,2.020,298512.000,7574.400
2017-05-17,15:30:00,513100.SS,2.064,144000,多,2.020,297216.000,6278.400
2017-05-18,15:30:00,513100.SS,2.020,144000,多,2.020,290880.000,-57.600
2017-05-19,15:30:00,513100.SS,2.033,144000,多,2.020,292752.000,1814.400
2017-05-22,15:30:00,513100.SS,2.050,144000,多,2.020,295200.000,4262.400
2017-05-23,15:30:00,513100.SS,2.070,144000,多,2.020,298080.000,7142.400
2017-05-24,15:30:00,513100.SS,2.069,144000,多,2.020,297936.000,6998.400
2017-05-25,15:30:00,513100.SS,2.082,144000,多,2.020,299808.000,8870.400
2017-05-26,15:30:00,513100.SS,2.108,144000,多,2.020,303552.000,12614.400
2017-05-31,15:30:00,513100.SS,2.107,144000,多,2.020,303408.000,12470.400
2017-06-01,15:30:00,513100.SS,2.087,144000,多,2.020,300528.000,9590.400
2017-06-02,15:30:00,513100.SS,2.117,0,多,0.000,0.000,0.000
2017-06-02,15:30:00,510300.SS,3.488,87200,多,3.489,304153.600,-61.040
2017-06-05,15:30:00,510300.SS,3.465,87200,多,3.489,302148.000,-2066.640
2017-06-06,15:30:00,510300.SS,3.492,0,多,0.000,0.000,0.000
2017-06-06,15:30:00,513100.SS,2.123,143500,多,2.123,304650.500,-57.400
2017-06-07,15:30:00,513100.SS,2.112,143500,多,2.123,303072.000,-1635.900
2017-06-08,15:30:00,513100.SS,2.119,0,多,0.000,0.000,0.000
2017-06-08,15:30:00,510300.SS,3.565,85200,多,3.566,303738.000,-59.640
2017-06-09,15:30:00,510300.SS,3.587,85200,多,3.566,305612.400,1814.760
2017-06-12,15:30:00,510300.SS,3.580,85200,多,3.566,305016.000,1218.360
2017-06-13,15:30:00,510300.SS,3.587,85200,多,3.566,305612.400,1814.760
2017-06-14,15:30:00,510300.SS,3.551,85200,多,3.566,302545.200,-1252.440
2017-06-15,15:30:00,510300.SS,3.539,85200,多,3.566,301522.800,-2274.840
2017-06-16,15:30:00,510300.SS,3.533,85200,多,3.566,301011.600,-2786.040
2017-06-19,15:30:00,510300.SS,3.573,85200,多,3.566,304419.600,621.960
2017-06-20,15:30:00,510300.SS,3.562,85200,多,3.566,303482.400,-315.240
2017-06-21,15:30:00,510300.SS,3.607,85200,多,3.566,307316.400,3518.760
2017-06-22,15:30:00,510300.SS,3.611,85200,多,3.566,307657.200,3859.560
2017-06-23,15:30:00,510300.SS,3.646,85200,多,3.566,310639.200,6841.560
2017-06-26,15:30:00,510300.SS,3.691,85200,多,3.566,314473.200,10675.560
2017-06-27,15:30:00,510300.SS,3.693,85200,多,3.566,314643.600,10845.960
2017-06-28,15:30:00,510300.SS,3.668,85200,多,3.566,312513.600,8715.960
2017-06-29,15:30:00,510300.SS,3.690,85200,多,3.566,314388.000,10590.360
2017-06-30,15:30:00,510300.SS,3.684,85200,多,3.566,313876.800,10079.160
2017-07-03,15:30:00,510300.SS,3.668,85200,多,3.566,312513.600,8715.960
2017-07-04,15:30:00,510300.SS,3.638,85200,多,3.566,309957.600,6159.960
2017-07-05,15:30:00,510300.SS,3.685,85200,多,3.566,313962.000,10164.360
2017-07-06,15:30:00,510300.SS,3.682,85200,多,3.566,313706.400,9908.760
2017-07-07,15:30:00,510300.SS,3.680,85200,多,3.566,313536.000,9738.360
2017-07-10,15:30:00,510300.SS,3.684,85200,多,3.566,313876.800,10079.160
2017-07-11,15:30:00,510300.SS,3.714,85200,多,3.566,316432.800,12635.160
2017-07-12,15:30:00,510300.SS,3.692,85200,多,3.566,314558.400,10760.760
2017-07-13,15:30:00,510300.SS,3.730,85200,多,3.566,317796.000,13998.360
2017-07-14,15:30:00,510300.SS,3.755,85200,多,3.566,319926.000,16128.360
2017-07-17,15:30:00,510300.SS,3.704,85200,多,3.566,315580.800,11783.160
2017-07-18,15:30:00,510300.SS,3.706,85200,多,3.566,315751.200,11953.560
2017-07-19,15:30:00,510300.SS,3.783,85200,多,3.566,322311.600,18513.960
2017-07-20,15:30:00,510300.SS,3.801,85200,多,3.566,323845.200,20047.560
2017-07-21,15:30:00,510300.SS,3.782,85200,多,3.566,322226.400,18428.760
2017-07-24,15:30:00,510300.SS,3.801,85200,多,3.566,323845.200,20047.560
2017-07-25,15:30:00,510300.SS,3.772,85200,多,3.566,321374.400,17576.760
2017-07-26,15:30:00,510300.SS,3.751,85200,多,3.566,319585.200,15787.560
2017-07-27,15:30:00,510300.SS,3.762,0,多,0.000,0.000,0.000
2017-07-27,15:30:00,513100.SS,2.116,151300,多,2.116,320150.800,-60.520
2017-07-28,15:30:00,513100.SS,2.079,151300,多,2.116,314552.700,-5658.620
2017-07-31,15:30:00,513100.SS,2.077,151300,多,2.116,314250.100,-5961.220
2017-08-01,15:30:00,513100.SS,2.081,0,多,0.000,0.000,0.000
2017-08-01,15:30:00,510300.SS,3.820,82400,多,3.821,314768.000,-65.920
2017-08-02,15:30:00,510300.SS,3.820,82400,多,3.821,314768.000,-65.920
2017-08-03,15:30:00,510300.SS,3.782,0,多,0.000,0.000,0.000
2017-08-03,15:30:00,513100.SS,2.083,149700,多,2.083,311825.100,-59.880
2017-08-04,15:30:00,513100.SS,2.075,149700,多,2.083,310627.500,-1257.480
2017-08-07,15:30:00,513100.SS,2.087,149700,多,2.083,312423.900,538.920
2017-08-08,15:30:00,513100.SS,2.092,149700,多,2.083,313172.400,1287.420
2017-08-09,15:30:00,513100.SS,2.075,149700,多,2.083,310627.500,-1257.480
2017-08-10,15:30:00,513100.SS,2.066,0,多,0.000,0.000,0.000
2017-08-10,15:30:00,518880.SS,2.749,112400,多,2.750,308987.600,-56.200
2017-08-11,15:30:00,518880.SS,2.763,112400,多,2.750,310561.200,1517.400
2017-08-14,15:30:00,518880.SS,2.760,112400,多,2.750,310224.000,1180.200
2017-08-15,15:30:00,518880.SS,2.740,0,多,0.000,0.000,0.000
2017-08-15,15:30:00,159915.SZ,1.706,180600,多,1.706,308103.600,-54.180
2017-08-16,15:30:00,159915.SZ,1.735,180600,多,1.706,313341.000,5183.220
2017-08-17,15:30:00,159915.SZ,1.746,180600,多,1.706,315327.600,7169.820
2017-08-18,15:30:00,159915.SZ,1.733,180600,多,1.706,312979.800,4822.020
2017-08-21,15:30:00,159915.SZ,1.737,180600,多,1.706,313702.200,5544.420
2017-08-22,15:30:00,159915.SZ,1.726,180600,多,1.706,311715.600,3557.820
2017-08-23,15:30:00,159915.SZ,1.717,180600,多,1.706,310090.200,1932.420
2017-08-24,15:30:00,159915.SZ,1.705,180600,多,1.706,307923.000,-234.780
2017-08-25,15:30:00,159915.SZ,1.723,180600,多,1.706,311173.800,3016.020
2017-08-28,15:30:00,159915.SZ,1.755,180600,多,1.706,316953.000,8795.220
2017-08-29,15:30:00,159915.SZ,1.743,180600,多,1.706,314785.800,6628.020
2017-08-30,15:30:00,159915.SZ,1.756,180600,多,1.706,317133.600,8975.820
2017-08-31,15:30:00,159915.SZ,1.765,180600,多,1.706,318759.000,10601.220
2017-09-01,15:30:00,159915.SZ,1.776,180600,多,1.706,320745.600,12587.820
2017-09-04,15:30:00,159915.SZ,1.796,180600,多,1.706,324357.600,16199.820
2017-09-05,15:30:00,159915.SZ,1.796,180600,多,1.706,324357.600,16199.820
2017-09-06,15:30:00,159915.SZ,1.813,180600,多,1.706,327427.800,19270.020
2017-09-07,15:30:00,159915.SZ,1.800,180600,多,1.706,325080.000,16922.220
2017-09-08,15:30:00,159915.SZ,1.791,180600,多,1.706,323454.600,15296.820
2017-09-11,15:30:00,159915.SZ,1.807,180600,多,1.706,326344.200,18186.420
2017-09-12,15:30:00,159915.SZ,1.793,180600,多,1.706,323815.800,15658.020
2017-09-13,15:30:00,159915.SZ,1.797,0,多,0.000,0.000,0.000
2017-09-13,15:30:00,510300.SS,3.903,83000,多,3.904,323949.000,-66.400
2017-09-14,15:30:00,510300.SS,3.890,83000,多,3.904,322870.000,-1145.400
2017-09-15,15:30:00,510300.SS,3.896,83000,多,3.904,323368.000,-647.400
2017-09-18,15:30:00,510300.SS,3.911,83000,多,3.904,324613.000,597.600
2017-09-19,15:30:00,510300.SS,3.886,83000,多,3.904,322538.000,-1477.400
2017-09-20,15:30:00,510300.SS,3.904,0,多,0.000,0.000,0.000
2017-09-20,15:30:00,159915.SZ,1.801,179900,多,1.801,323999.900,-71.960
2017-09-21,15:30:00,159915.SZ,1.780,179900,多,1.801,320222.000,-3849.860
2017-09-22,15:30:00,159915.SZ,1.773,179900,多,1.801,318962.700,-5109.160
2017-09-25,15:30:00,159915.SZ,1.750,179900,多,1.801,314825.000,-9246.860
2017-09-26,15:30:00,159915.SZ,1.746,0,多,0.000,0.000,0.000
2017-09-26,15:30:00,513100.SS,2.033,154500,多,2.033,314098.500,-61.800
2017-09-27,15:30:00,513100.SS,2.044,154500,多,2.033,315798.000,1637.700
2017-09-28,15:30:00,513100.SS,2.062,154500,多,2.033,318579.000,4418.700
2017-09-29,15:30:00,513100.SS,2.070,154500,多,2.033,319815.000,5654.700
2017-10-09,15:30:00,513100.SS,2.093,0,多,0.000,0.000,0.000
2017-10-09,15:30:00,510300.SS,3.943,81900,多,3.944,322931.700,-65.520
2017-10-10,15:30:00,510300.SS,3.948,81900,多,3.944,323341.200,343.980
2017-10-11,15:30:00,510300.SS,3.963,0,多,0.000,0.000,0.000
2017-10-11,15:30:00,513100.SS,2.101,154500,多,2.101,324604.500,-61.800
2017-10-12,15:30:00,513100.SS,2.104,154500,多,2.101,325068.000,401.700
2017-10-13,15:30:00,513100.SS,2.102,154500,多,2.101,324759.000,92.700
2017-10-16,15:30:00,513100.SS,2.112,154500,多,2.101,326304.000,1637.700
2017-10-17,15:30:00,513100.SS,2.122,154500,多,2.101,327849.000,3182.700
2017-10-18,15:30:00,513100.SS,2.119,154500,多,2.101,327385.500,2719.200
2017-10-19,15:30:00,513100.SS,2.123,154500,多,2.101,328003.500,3337.200
2017-10-20,15:30:00,513100.SS,2.123,154500,多,2.101,328003.500,3337.200
2017-10-23,15:30:00,513100.SS,2.128,154500,多,2.101,328776.000,4109.700
2017-10-24,15:30:00,513100.SS,2.119,154500,多,2.101,327385.500,2719.200
2017-10-25,15:30:00,513100.SS,2.123,0,多,0.000,0.000,0.000
2017-10-25,15:30:00,510300.SS,4.034,81200,多,4.035,327560.800,-64.960
2017-10-26,15:30:00,510300.SS,4.063,81200,多,4.035,329915.600,2289.840
2017-10-27,15:30:00,510300.SS,4.083,81200,多,4.035,331539.600,3913.840
2017-10-30,15:30:00,510300.SS,4.065,81200,多,4.035,330078.000,2452.240
2017-10-31,15:30:00,510300.SS,4.062,0,多,0.000,0.000,0.000
2017-10-31,15:30:00,513100.SS,2.172,151900,多,2.172,329926.800,-60.760
2017-11-01,15:30:00,513100.SS,2.183,151900,多,2.172,331597.700,1610.140
2017-11-02,15:30:00,513100.SS,2.176,151900,多,2.172,330534.400,546.840
2017-11-03,15:30:00,513100.SS,2.179,151900,多,2.172,330990.100,1002.540
2017-11-06,15:30:00,513100.SS,2.186,151900,多,2.172,332053.400,2065.840
2017-11-07,15:30:00,513100.SS,2.191,151900,多,2.172,332812.900,2825.340
2017-11-08,15:30:00,513100.SS,2.195,151900,多,2.172,333420.500,3432.940
2017-11-09,15:30:00,513100.SS,2.202,151900,多,2.172,334483.800,4496.240
2017-11-10,15:30:00,513100.SS,2.196,151900,多,2.172,333572.400,3584.840
2017-11-13,15:30:00,513100.SS,2.197,151900,多,2.172,333724.300,3736.740
2017-11-14,15:30:00,513100.SS,2.200,0,多,0.000,0.000,0.000
2017-11-14,15:30:00,510300.SS,4.156,80300,多,4.157,333726.800,-64.240
2017-11-15,15:30:00,510300.SS,4.126,80300,多,4.157,331317.800,-2473.240
2017-11-16,15:30:00,510300.SS,4.165,0,多,0.000,0.000,0.000
2017-11-16,15:30:00,513100.SS,2.177,153600,多,2.177,334387.200,-61.440
2017-11-17,15:30:00,513100.SS,2.203,153600,多,2.177,338380.800,3932.160
2017-11-20,15:30:00,513100.SS,2.194,0,多,0.000,0.000,0.000
2017-11-20,15:30:00,510300.SS,4.203,80100,多,4.204,336660.300,-64.080
2017-11-21,15:30:00,510300.SS,4.286,80100,多,4.204,343308.600,6584.220
2017-11-22,15:30:00,510300.SS,4.285,80100,多,4.204,343228.500,6504.120
2017-11-23,15:30:00,510300.SS,4.149,80100,多,4.204,332334.900,-4389.480
2017-11-24,15:30:00,510300.SS,4.153,0,多,0.000,0.000,0.000
2017-11-24,15:30:00,513100.SS,2.208,150700,多,2.208,332745.600,-60.280
2017-11-27,15:30:00,513100.SS,2.219,150700,多,2.208,334403.300,1597.420
2017-11-28,15:30:00,513100.SS,2.224,150700,多,2.208,335156.800,2350.920
2017-11-29,15:30:00,513100.SS,2.246,150700,多,2.208,338472.200,5666.320
2017-11-30,15:30:00,513100.SS,2.214,150700,多,2.208,333649.800,843.920
2017-12-01,15:30:00,513100.SS,2.241,150700,多,2.208,337718.700,4912.820
2017-12-04,15:30:00,513100.SS,2.262,150700,多,2.208,340883.400,8077.520
2017-12-05,15:30:00,513100.SS,2.200,150700,多,2.208,331540.000,-1265.880
2017-12-06,15:30:00,513100.SS,2.175,150700,多,2.208,327772.500,-5033.380
2017-12-07,15:30:00,513100.SS,2.190,150700,多,2.208,330033.000,-2772.880
2017-12-08,15:30:00,513100.SS,2.210,150700,多,2.208,333047.000,241.120
2017-12-11,15:30:00,513100.SS,2.220,150700,多,2.208,334554.000,1748.120
2017-12-12,15:30:00,513100.SS,2.235,150700,多,2.208,336814.500,4008.620
2017-12-13,15:30:00,513100.SS,2.237,150700,多,2.208,337115.900,4310.020
2017-12-14,15:30:00,513100.SS,2.243,150700,多,2.208,338020.100,5214.220
2017-12-15,15:30:00,513100.SS,2.232,150700,多,2.208,336362.400,3556.520
2017-12-18,15:30:00,513100.SS,2.266,150700,多,2.208,341486.200,8680.320
2017-12-19,15:30:00,513100.SS,2.280,150700,多,2.208,343596.000,10790.120
2017-12-20,15:30:00,513100.SS,2.276,150700,多,2.208,342993.200,10187.320
2017-12-21,15:30:00,513100.SS,2.262,150700,多,2.208,340883.400,8077.520
2017-12-22,15:30:00,513100.SS,2.269,150700,多,2.208,341938.300,9132.420
2017-12-25,15:30:00,513100.SS,2.262,150700,多,2.208,340883.400,8077.520
2017-12-26,15:30:00,513100.SS,2.261,150700,多,2.208,340732.700,7926.820
2017-12-27,15:30:00,513100.SS,2.234,150700,多,2.208,336663.800,3857.920
2017-12-28,15:30:00,513100.SS,2.227,150700,多,2.208,335608.900,2803.020
2017-12-29,15:30:00,513100.SS,2.229,150700,多,2.208,335910.300,3104.420
2018-01-02,15:30:00,513100.SS,2.218,0,多,0.000,0.000,0.000
2018-01-02,15:30:00,518880.SS,2.723,122700,多,2.724,334112.100,-61.350
2018-01-03,15:30:00,518880.SS,2.733,122700,多,2.724,335339.100,1165.650
2018-01-04,15:30:00,518880.SS,2.719,0,多,0.000,0.000,0.000
2018-01-04,15:30:00,159915.SZ,1.693,197000,多,1.693,333521.000,-59.100
2018-01-05,15:30:00,159915.SZ,1.696,197000,多,1.693,334112.000,531.900
2018-01-08,15:30:00,159915.SZ,1.701,0,多,0.000,0.000,0.000
2018-01-08,15:30:00,510300.SS,4.204,79700,多,4.205,335058.800,-63.760
2018-01-09,15:30:00,510300.SS,4.238,79700,多,4.205,337768.600,2646.040
2018-01-10,15:30:00,510300.SS,4.256,0,多,0.000,0.000,0.000
2018-01-10,15:30:00,518880.SS,2.729,124200,多,2.730,338941.800,-62.100
2018-01-11,15:30:00,518880.SS,2.734,124200,多,2.730,339562.800,558.900
2018-01-12,15:30:00,518880.SS,2.774,124200,多,2.730,344530.800,5526.900
2018-01-15,15:30:00,518880.SS,2.783,124200,多,2.730,345648.600,6644.700
2018-01-16,15:30:00,518880.SS,2.781,0,多,0.000,0.000,0.000
2018-01-16,15:30:00,510300.SS,4.308,80100,多,4.309,345070.800,-72.090
2018-01-17,15:30:00,510300.SS,4.295,80100,多,4.309,344029.500,-1113.390
2018-01-18,15:30:00,510300.SS,4.323,80100,多,4.309,346272.300,1129.410
2018-01-19,15:30:00,510300.SS,4.335,80100,多,4.309,347233.500,2090.610
2018-01-22,15:30:00,510300.SS,4.390,80100,多,4.309,351639.000,6496.110
2018-01-23,15:30:00,510300.SS,4.388,80100,多,4.272,351478.800,9283.590
2018-01-24,15:30:00,510300.SS,4.391,80100,多,4.272,351719.100,9523.890
2018-01-25,15:30:00,510300.SS,4.363,80100,多,4.272,349476.300,7281.090
2018-01-26,15:30:00,510300.SS,4.385,80100,多,4.272,351238.500,9043.290
2018-01-29,15:30:00,510300.SS,4.302,80100,多,4.272,344590.200,2394.990
2018-01-30,15:30:00,510300.SS,4.258,80100,多,4.272,341065.800,-1129.410
2018-01-31,15:30:00,510300.SS,4.271,0,多,0.000,0.000,0.000
2018-01-31,15:30:00,513100.SS,2.309,149400,多,2.310,344964.600,-74.700
2018-02-01,15:30:00,513100.SS,2.305,149400,多,2.310,344367.000,-672.300
2018-02-02,15:30:00,513100.SS,2.294,0,多,0.000,0.000,0.000
2018-02-02,15:30:00,510300.SS,4.267,80300,多,4.268,342640.100,-72.270
2018-02-05,15:30:00,510300.SS,4.263,80300,多,4.268,342318.900,-393.470
2018-02-06,15:30:00,510300.SS,4.143,80300,多,4.268,332682.900,-10029.470
2018-02-07,15:30:00,510300.SS,4.045,0,多,0.000,0.000,0.000
2018-02-07,15:30:00,518880.SS,2.689,120900,多,2.690,325100.100,-60.450
2018-02-08,15:30:00,518880.SS,2.680,120900,多,2.690,324012.000,-1148.550
2018-02-09,15:30:00,518880.SS,2.692,120900,多,2.690,325462.800,302.250
2018-02-12,15:30:00,518880.SS,2.694,120900,多,2.690,325704.600,544.050
2018-02-13,15:30:00,518880.SS,2.708,0,多,0.000,0.000,0.000
2018-02-13,15:30:00,159915.SZ,1.557,210100,多,1.557,327125.700,-63.030
2018-02-14,15:30:00,159915.SZ,1.549,210100,多,1.557,325444.900,-1743.830
2018-02-22,15:30:00,159915.SZ,1.580,0,多,0.000,0.000,0.000
2018-02-22,15:30:00,518880.SS,2.704,122700,多,2.705,331780.800,-61.350
2018-02-23,15:30:00,518880.SS,2.712,122700,多,2.705,332762.400,920.250
2018-02-26,15:30:00,518880.SS,2.727,122700,多,2.705,334602.900,2760.750
2018-02-27,15:30:00,518880.SS,2.712,0,多,0.000,0.000,0.000
2018-02-27,15:30:00,513100.SS,2.320,143400,多,2.321,332688.000,-71.700
2018-02-28,15:30:00,513100.SS,2.286,143400,多,2.321,327812.400,-4947.300
2018-03-01,15:30:00,513100.SS,2.288,143400,多,2.321,328099.200,-4660.500
2018-03-02,15:30:00,513100.SS,2.253,0,多,0.000,0.000,0.000
2018-03-02,15:30:00,159915.SZ,1.669,193600,多,1.669,323118.400,-58.080
2018-03-05,15:30:00,159915.SZ,1.690,193600,多,1.669,327184.000,4007.520
2018-03-06,15:30:00,159915.SZ,1.693,193600,多,1.669,327764.800,4588.320
2018-03-07,15:30:00,159915.SZ,1.679,193600,多,1.669,325054.400,1877.920
2018-03-08,15:30:00,159915.SZ,1.686,193600,多,1.669,326409.600,3233.120
2018-03-09,15:30:00,159915.SZ,1.755,193600,多,1.669,339768.000,16591.520
2018-03-12,15:30:00,159915.SZ,1.777,193600,多,1.669,344027.200,20850.720
2018-03-13,15:30:00,159915.SZ,1.767,193600,多,1.669,342091.200,18914.720
2018-03-14,15:30:00,159915.SZ,1.741,193600,多,1.669,337057.600,13881.120
2018-03-15,15:30:00,159915.SZ,1.742,193600,多,1.669,337251.200,14074.720
2018-03-16,15:30:00,159915.SZ,1.716,193600,多,1.669,332217.600,9041.120
2018-03-19,15:30:00,159915.SZ,1.736,193600,多,1.669,336089.600,12913.120
2018-03-20,15:30:00,159915.SZ,1.760,193600,多,1.669,340736.000,17559.520
2018-03-21,15:30:00,159915.SZ,1.720,193600,多,1.669,332992.000,9815.520
2018-03-22,15:30:00,159915.SZ,1.711,193600,多,1.669,331249.600,8073.120
2018-03-23,15:30:00,159915.SZ,1.622,193600,多,1.669,314019.200,-9157.280
2018-03-26,15:30:00,159915.SZ,1.673,193600,多,1.669,323892.800,716.320
2018-03-27,15:30:00,159915.SZ,1.738,193600,多,1.669,336476.800,13300.320
2018-03-28,15:30:00,159915.SZ,1.730,193600,多,1.669,334928.000,11751.520
2018-03-29,15:30:00,159915.SZ,1.739,193600,多,1.669,336670.400,13493.920
2018-03-30,15:30:00,159915.SZ,1.791,193600,多,1.669,346737.600,23561.120
2018-04-02,15:30:00,159915.SZ,1.788,193600,多,1.669,346156.800,22980.320
2018-04-03,15:30:00,159915.SZ,1.764,193600,多,1.669,341510.400,18333.920
2018-04-04,15:30:00,159915.SZ,1.732,193600,多,1.669,335315.200,12138.720
2018-04-09,15:30:00,159915.SZ,1.737,193600,多,1.669,336283.200,13106.720
2018-04-10,15:30:00,159915.SZ,1.732,193600,多,1.669,335315.200,12138.720
2018-04-11,15:30:00,159915.SZ,1.729,0,多,0.000,0.000,0.000
2018-04-11,15:30:00,518880.SS,2.726,122600,多,2.727,334207.600,-61.300
2018-04-12,15:30:00,518880.SS,2.735,122600,多,2.727,335311.000,1042.100
2018-04-13,15:30:00,518880.SS,2.714,122600,多,2.727,332736.400,-1532.500
2018-04-16,15:30:00,518880.SS,2.725,122600,多,2.727,334085.000,-183.900
2018-04-17,15:30:00,518880.SS,2.729,122600,多,2.727,334575.400,306.500
2018-04-18,15:30:00,518880.SS,2.727,122600,多,2.727,334330.200,61.300
2018-04-19,15:30:00,518880.SS,2.734,122600,多,2.727,335188.400,919.500
2018-04-20,15:30:00,518880.SS,2.722,122600,多,2.727,333717.200,-551.700
2018-04-23,15:30:00,518880.SS,2.708,122600,多,2.727,332000.800,-2268.100
2018-04-24,15:30:00,518880.SS,2.700,122600,多,2.727,331020.000,-3248.900
2018-04-25,15:30:00,518880.SS,2.699,0,多,0.000,0.000,0.000
2018-04-25,15:30:00,159915.SZ,1.715,193000,多,1.715,330995.000,-57.900
2018-04-26,15:30:00,159915.SZ,1.681,193000,多,1.715,324433.000,-6619.900
2018-04-27,15:30:00,159915.SZ,1.707,0,多,0.000,0.000,0.000
2018-04-27,15:30:00,518880.SS,2.692,122300,多,2.693,329231.600,-61.150
2018-05-02,15:30:00,518880.SS,2.692,122300,多,2.693,329231.600,-61.150
2018-05-03,15:30:00,518880.SS,2.692,122300,多,2.693,329231.600,-61.150
2018-05-04,15:30:00,518880.SS,2.687,0,多,0.000,0.000,0.000
2018-05-04,15:30:00,513100.SS,2.228,147500,多,2.228,328630.000,-59.000
2018-05-07,15:30:00,513100.SS,2.270,147500,多,2.228,334825.000,6136.000
2018-05-08,15:30:00,513100.SS,2.274,147500,多,2.228,335415.000,6726.000
2018-05-09,15:30:00,513100.SS,2.272,147500,多,2.228,335120.000,6431.000
2018-05-10,15:30:00,513100.SS,2.304,147500,多,2.228,339840.000,11151.000
2018-05-11,15:30:00,513100.SS,2.317,147500,多,2.228,341757.500,13068.500
2018-05-14,15:30:00,513100.SS,2.315,147500,多,2.228,341462.500,12773.500
2018-05-15,15:30:00,513100.SS,2.311,147500,多,2.228,340872.500,12183.500
2018-05-16,15:30:00,513100.SS,2.289,147500,多,2.228,337627.500,8938.500
2018-05-17,15:30:00,513100.SS,2.309,147500,多,2.228,340577.500,11888.500
2018-05-18,15:30:00,513100.SS,2.308,147500,多,2.228,340430.000,11741.000
2018-05-21,15:30:00,513100.SS,2.324,147500,多,2.228,342790.000,14101.000
2018-05-22,15:30:00,513100.SS,2.316,0,多,0.000,0.000,0.000
2018-05-22,15:30:00,510300.SS,3.902,87400,多,3.903,341034.800,-69.920
2018-05-23,15:30:00,510300.SS,3.851,87400,多,3.903,336577.400,-4527.320
2018-05-24,15:30:00,510300.SS,3.820,0,多,0.000,0.000,0.000
2018-05-24,15:30:00,159915.SZ,1.737,192300,多,1.737,334025.100,-57.690
2018-05-25,15:30:00,159915.SZ,1.705,192300,多,1.737,327871.500,-6211.290
